window_id,source_path,source_sha256,decode_status,decoded_frames_in_window,metadata_fps,metadata_total_frames,frame_shapes,first_timestamp_seconds,last_in_window_timestamp_seconds,boundary_timestamp_seconds,monotonic_backend_timestamps,max_timestamp_step_seconds,max_error_if_index_divided_by_8_7_seconds,issues,calibration_compatibility,visual_modality_review,runner_uses_reference_counts
jiufu_61a3c1628d9017_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T103842-859.MP4,ad3390bed19d7914df0ef88bde8b1558d6b40806ecf45ed95cb9d84535bb32fa,REVIEW,246,8.611064523085032,1198.0,"[[1440, 1080, 3]]",0.0,29.998333333333335,30.113333333333337,True,2.376666666666667,2.193505747126437,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_fbaed9c05fdf1a_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T104244-874.MP4,3700cad6dd252944f5381ada41fd336982b329aba3762d37f23da32513cb87cd,PASS,264,8.758298433902048,1084.0,"[[1440, 1080, 3]]",0.0,29.971666666666668,30.083333333333336,True,0.25,0.3422988505747142,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_09732493a874e4_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T104504-623.MP4,b22519cc98615e3edcac234f2a18c1d57cec0ff835b5267c5d34054a5410f272,PASS,265,8.76260354476522,1250.0,"[[1440, 1080, 3]]",0.0,29.98166666666667,30.1,True,0.23499999999999943,0.3631609195402312,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_afbc3c7536759a_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T104743-353.MP4,bb541278617224cb3b7198f2dada83654457e0745f6de4b393af6448194f8dbc,REVIEW,243,8.13614117013156,302.0,"[[1440, 1080, 3]]",0.0,29.94166666666667,30.05166666666667,True,2.553333333333333,2.3530459770114938,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_ce73dd701d1a38_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105003-A1022145.MP4,5e25fbd33279e147f68af6dd429d59c486db561665a2f29093adb4a3e6efa8f2,PASS,263,8.755515681930534,797.0,"[[1440, 1080, 3]]",0.0,29.953333333333337,30.026666666666667,True,0.2566666666666677,0.25212643678160873,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_c2f523dbca4113_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105204-919.MP4,733bbcbd358444bb0d7a9ee8bb79add712b4c40aedac5ef4418ca8197360e0b2,PASS,264,8.613297150610583,1058.0,"[[1440, 1080, 3]]",0.0,29.88666666666667,30.09166666666667,True,0.2566666666666677,0.34833333333333627,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_19a4aa849045e9_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105433-1185.MP4,860fd9039d3b982d05c6f686a6b54202d89be1a3535ee1f77b3e8696344269bc,PASS,264,8.59016393442623,1048.0,"[[1440, 1080, 3]]",0.0,29.89166666666667,30.111666666666668,True,0.24333333333333318,0.3382183908045988,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_bfba3aa9a87b7c_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105702-A1022181.MP4,d6d61fa6c29c5197ec8a64cbcffdbad49d1367991f470ebab9b27db7f492be4d,PASS,264,8.745830906877018,826.0,"[[1440, 1080, 3]]",0.0,29.978333333333335,30.06666666666667,True,0.254999999999999,0.36660919540230097,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_6a5717214c3e46_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T085945-600.MP4,2a20e64b46acea2b61f850c548ac976af26ecd09292602d07f7ec9f60e718ddc,PASS,264,8.757679462334556,708.0,"[[1440, 1080, 3]]",0.0,29.958333333333336,30.078333333333337,True,0.22833333333333172,0.35166666666666657,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_542013dcb78dc0_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090139-878.MP4,ada9a22034755b88484b68b4ee417ad5788b3898f6ae784a5ed6357c692c6626,PASS,265,8.55348635773062,790.0,"[[1440, 1080, 3]]",0.0,29.998333333333335,30.208333333333336,True,0.2833333333333333,0.3464942528735655,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_596ccaaf7a001c_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090335-632.MP4,15726609d7c7d6844c5fa154fe5ba5c30410cc9dd8cb66b65843d3a5ab9d7a83,PASS,263,8.596604934015472,1039.0,"[[1440, 1080, 3]]",0.0,29.923333333333336,30.041666666666668,True,0.24833333333333307,0.26241379310344826,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_9b4d8a24856a9f_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090646-1436.MP4,bf907d5f2e2718b6eeaf86aa4d2366ed638563db407e7f018415a4f3a7d7ecb3,PASS,264,8.751691692981892,679.0,"[[1440, 1080, 3]]",0.0,29.943333333333335,30.061666666666667,True,0.24499999999999922,0.3703448275862087,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_6e5606d58e82c5_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090823-1078.MP4,e6ad193f45d3c885ebb9236895804838400d5ec304a88c2fdc076d7e1e155316,REVIEW,244,8.448419914483708,573.0,"[[1440, 1080, 3]]",0.0,29.983333333333334,30.15666666666667,True,2.501666666666667,2.405000000000001,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_58dfb2705d8668_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091131-281.MP4,094727582d8509d133622e2a312c9bf395990952a27729aef282ad2015c02611,PASS,264,8.752087205822123,463.0,"[[1440, 1080, 3]]",0.0,29.986666666666668,30.108333333333334,True,0.25333333333333385,0.3139655172413818,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_a7efdc57a481f8_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091253-697.MP4,dac15e4f0e494d38b9e52a5f8b8f15f9fb8b62357a6e0aa79446a1092fa5ad79,PASS,264,8.518547813019062,718.0,"[[1440, 1080, 3]]",0.0,29.88666666666667,30.09166666666667,True,0.28833333333333333,0.3432183908045978,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_a1fad2b6534006_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091448-353.MP4,17254863f5c9fcb48cb26c95bad4074e1eb145eb91479289b32bff445505adb2,PASS,264,8.60419921502877,1129.0,"[[1440, 1080, 3]]",0.0,29.96,30.083333333333336,True,0.2283333333333335,0.34678160919540346,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_d16072cd12326f_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091715-347.MP4,e4fc9db789f0331d8a9836b5abc19a01d7dae311ac80bad6e5572cb03842af2f,PASS,264,8.769053258031214,722.0,"[[1440, 1080, 3]]",0.0,29.89666666666667,30.076666666666668,True,0.23500000000000032,0.37862068965517537,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_1686565c1da471_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091928-1137.MP4,28223e040d440017410334fe763e226c7a98b523bd42926effb5aa9788695c8a,REVIEW,251,8.580132002030801,1014.0,"[[1440, 1080, 3]]",0.0,28.48,31.093333333333334,True,2.6133333333333333,0.3275862068965516,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_4923eea2509695_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T092151-1308.MP4,aa6658c307f84cc6f723b34ab183e9727806e67b9ded89220bfae12da67bde8e,PASS,266,8.59892341368724,1041.0,"[[1440, 1080, 3]]",0.0,29.996666666666673,30.19166666666667,True,0.22166666666666668,0.4867241379310343,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_ff4c4ac565e3b0_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T092438-1539.MP4,061f1336e0c5d113f68a80946a7251d5f21f9f56a2b95a8d968f40884c3a83d2,PASS,264,8.587324625060473,1065.0,"[[1440, 1080, 3]]",0.0,29.96,30.083333333333336,True,0.26333333333333275,0.3468390804597732,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_24afbde80aa2d4_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093003-493.MP4,8949a97c6a49f88f29d89ccb8b605d634f259f70f06332dececcbca6ebbf6e1d,PASS,264,8.755329390730298,1061.0,"[[1440, 1080, 3]]",0.0,29.963333333333335,30.068333333333335,True,0.22166666666666757,0.35339080459770145,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_3f4fbf87cbf023_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093253-1285.MP4,6665042ef45866eab763ae47489540c07109cdf0f8ed694e813772a49308c6a7,PASS,264,8.727655099894848,581.0,"[[1440, 1080, 3]]",0.0,29.928333333333335,30.075000000000003,True,0.23166666666666558,0.3437931034482773,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_6434f8ad9b4978_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093445-659.MP4,22d89b850d11739f3356ee2ef398d91f73597f0b2593505862c5359ff3a80990,REVIEW,248,8.595684471170852,1053.0,"[[1440, 1080, 3]]",0.0,28.10166666666667,30.68166666666667,True,2.5799999999999983,0.33603448275862036,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_0f495ca37676e0_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T094056-353.MP4,baa8564e86868c6ea0455ce9fb8c948d1de06bbd00f0d831e6d6fbe2f88e8223,REVIEW,243,8.6092246745897,1217.0,"[[1440, 1080, 3]]",0.0,29.953333333333337,30.063333333333336,True,2.6449999999999996,2.357413793103447,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_87e482c45f5ec2_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T094348-A1022209.MP4,ec47c777d57eb03c1ffd84ef02bf07db1053bb069448d86f085d4312e06a44b9,REVIEW,244,8.62409407300365,1303.0,"[[1440, 1080, 3]]",0.0,29.943333333333335,30.053333333333335,True,2.128333333333334,2.0997126436781635,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_135fcf30e11031_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T090924-A1022245.MP4,ba2dd6768c0922f937b0c1bc76ea8a67e5e6eaf6dd73dd71ccc7d262326efa49,PASS,256,8.579514423315624,1152.0,"[[1440, 1080, 3]]",0.0,29.893333333333334,30.005000000000003,True,0.2400000000000002,0.5978735632183891,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_21792037472910_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T091738-493.MP4,908f14d1eee3b40f4010812db24ef2de8238797bb6f6c557c78b31465a05885c,PASS,264,8.747022391615054,765.0,"[[1440, 1080, 3]]",0.0,29.958333333333336,30.080000000000005,True,0.25333333333333385,0.3516091954023004,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_fdc3b301cd9ef1_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T091934-653.MP4,ffc951dd623d6d4b6d2ec3a158d3c2d85cd3cca7669da2f0f3bc530f80b3d347,PASS,264,8.737608562154575,498.0,"[[1440, 1080, 3]]",0.0,29.978333333333335,30.076666666666668,True,0.25833333333333286,0.3132758620689664,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_86e7274f6556e4_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092044-A1021152.MP4,878fdd65fca7cd86b50b2a1b8e2f013a180544d6e9d640dd81fedd0346fd98c6,PASS,264,8.586511129978959,1163.0,"[[1440, 1080, 3]]",0.0,29.973333333333336,30.081666666666667,True,0.2716666666666674,0.3370114942528737,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_b1efccc0572872_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092348-A1021145.MP4,6682c088533c2adc44a40b56bca828e8755b1f82ed578244b036d7caed7ab755,PASS,264,8.743783783783783,674.0,"[[1440, 1080, 3]]",0.0,29.955000000000005,30.07166666666667,True,0.2250000000000001,0.35862068965517224,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_cbf053d260a726_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092519-218.MP4,e6321677c172a98974c11e7da9c67e04333288ea2ec4f543d45dc4a70b059b2a,PASS,264,8.71293182512993,760.0,"[[1440, 1080, 3]]",0.0,29.996666666666673,30.113333333333337,True,0.22166666666666757,0.29431034482758633,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_b7a3631a4e36ce_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092702-588.MP4,44211d5ff79d58f936f865f0779c610047fc4b97f579c04348ba3a95736eec65,PASS,264,8.743492029413343,543.0,"[[1440, 1080, 3]]",0.0,29.990000000000002,30.003333333333334,True,0.22333333333333272,0.3288505747126429,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_4cadeee3a7496f_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092818-697.MP4,1f3c4d7ab992824a625597f3d649bb5a00e81e798519490fcde32c0d14d6f454,PASS,264,8.734639654599802,526.0,"[[1440, 1080, 3]]",0.0,29.98,30.105,True,0.25833333333333286,0.3193103448275849,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_0bede2d3d6e2ef_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092932-1233.MP4,73512a338add3662ccd713502410cd656b9b95bef152d083864d59a1252602e9,PASS,264,8.730905668573083,402.0,"[[1440, 1080, 3]]",0.0,29.978333333333335,30.09166666666667,True,0.2516666666666669,0.3383333333333347,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_771e73351d8f0d_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093253-1316.MP4,28577f431290c0bfc4aa1ed88ec56bf06d00767f11ca097acab50ad08c28c84b,PASS,264,8.553636067317425,831.0,"[[1440, 1080, 3]]",0.0,29.968333333333334,30.081666666666667,True,0.22500000000000142,0.3190804597701167,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_ed4591eaed0b3f_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093609-1496.MP4,bc032c636538f08574aab70863d45e94ab2e35a5b9daefa0d7febea21e295d89,PASS,264,8.480385933731116,668.0,"[[1440, 1080, 3]]",0.0,29.970000000000002,30.05,True,0.2666666666666666,0.32431034482758747,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_39c814598b6c9a_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093744-1589.MP4,ba199f8a050589b8a8c9d202467ee77aa6caa35ad083967da8aff518f4eed12a,PASS,264,8.742004264392325,902.0,"[[1440, 1080, 3]]",0.0,29.958333333333336,30.06666666666667,True,0.22333333333333272,0.33919540229885214,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_c79b86b8813e90_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093943-1358.MP4,67996191dbea4f72062c4c8f58335a60a1b646bb2e04c3ff4cc78cc7c0b2c880,REVIEW,245,8.45498014015736,557.0,"[[1440, 1080, 3]]",0.0,29.958333333333336,30.078333333333337,True,2.4200000000000017,2.1146551724137943,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_bc67a7e651f9ae_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094125-A1021134.MP4,8f0e27fac73b835fb4b7ac4ad9f6f11d79934f2dba53becd2549ad6daee275b4,PASS,264,8.747468086108626,619.0,"[[1440, 1080, 3]]",0.0,29.983333333333334,30.083333333333336,True,0.22833333333333172,0.34327586206896754,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_d0a278abbce35d_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094255-372.MP4,e8290ae321988e1218ea6d2e6b994fc99c07803ed42c2b79f33412c32b6ecc80,REVIEW,241,8.370079371442316,522.0,"[[1440, 1080, 3]]",0.0,29.975,30.005000000000003,True,2.664999999999999,2.5969540229885055,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_72f9214b6e39c9_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094432-950.MP4,3b65abad2128d8c126da743b7bab9e73cf37375e5725246d2aa0f61ead2c4093,PASS,264,8.76618950238582,643.0,"[[1440, 1080, 3]]",0.0,29.965000000000003,30.07,True,0.22000000000000064,0.3566091954022994,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_24b7bfc0889845_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094604-707.MP4,500a9b009507177d2669273d67c4c2f7277a8f18e3e2e7a7d35b9a05150699bc,REVIEW,244,8.413796732352864,533.0,"[[1440, 1080, 3]]",0.0,29.873333333333335,30.083333333333336,True,2.5300000000000002,2.4058045977011497,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_44a8b44ef7ff55_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095323-1268.MP4,ad72fd3b04d5a1e72fccbb541cd4db2618634b749159e45b94e97e9b6517cafb,PASS,264,8.748301000864945,708.0,"[[1440, 1080, 3]]",0.0,29.97666666666667,30.088333333333335,True,0.23500000000000004,0.33545977011494443,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_46aefc048b6969_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095513-989.MP4,740043960ee9c8034924e5f967ea37c588a2b120d4fcc9131704e9611a2c721a,PASS,263,8.73094615315234,968.0,"[[1440, 1080, 3]]",0.0,29.988333333333337,30.046666666666667,True,0.42666666666666586,0.21373563218390856,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_f19803e664a7cb_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095912-A1022198.MP4,bc9dd63a26752d0868e21316217bebdda4a88ff16d364fe1439e1fcb2e40813e,PASS,264,8.741899441340783,652.0,"[[1440, 1080, 3]]",0.0,29.88666666666667,30.093333333333334,True,0.23333333333333428,0.3432183908045978,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_ca838441c991bb_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100248-1634.MP4,7badfed801dc8b15e33fcc94e2b912da544e0cd04c9702dbf95563d3e39f326f,PASS,262,8.746659714527798,671.0,"[[1440, 1080, 3]]",0.0,29.860000000000003,30.020000000000003,True,0.311666666666667,0.25913793103448235,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_fc574ca4aa0e22_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100437-639.MP4,bcfe1773a830c55ef069fdd66bd46b8b320e65acf6d653543066c5552a1c1d30,REVIEW,257,8.429764353148153,567.0,"[[1440, 1080, 3]]",0.0,29.183333333333334,31.685000000000002,True,2.5016666666666687,0.3239080459770136,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_366cb8600d5450_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100819-1469.MP4,c364eda61fbbc43809ba663240140d3ca9a252e5f0bcafd281974eb00fbb5926,PASS,263,8.740290442418102,647.0,"[[1440, 1080, 3]]",0.0,29.958333333333336,30.078333333333337,True,0.2716666666666665,0.24172413793103686,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_a72be27aa4d574_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101007-546.MP4,eeb361834bc6433d0df298cad2e90651fe37323277c09fced4e80512f8fefed6,PASS,264,8.459258188128118,585.0,"[[1440, 1080, 3]]",0.0,29.98,30.085,True,0.23666666666666458,0.3252873563218408,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_3c840580af889d_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101133-882.MP4,ae99185c2b2403bef1a8f7693385e98c21480d165cb2c867bf6413136c31fcb8,PASS,264,8.765541740674955,658.0,"[[1440, 1080, 3]]",0.0,29.978333333333335,30.08666666666667,True,0.23833333333333329,0.32741379310344954,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_cc8f24e9070eb6_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101522-677.MP4,d4136a404e4e8b8a61653e45800ca4347d1f32de631b465256d8adb0f1e2100a,PASS,264,8.707834896001724,404.0,"[[1440, 1080, 3]]",0.0,29.96666666666667,30.165000000000003,True,0.22500000000000497,0.2632183908045995,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_658fffa214f378_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T085308-606.MP4,3f08f564966b637d563ecb395d913d2bcb26ecf8fa037cc74a1dfdb79b8fbeda,PASS,264,8.688656476267095,2304.0,"[[1440, 1080, 3]]",0.0,29.97666666666667,30.096666666666668,True,0.3100000000000005,0.25321839080459796,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_9fc4ab4ff20989_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T085751-913.MP4,41696683525d5e07164db0e2e0496124f38aefe5e3841ee8a343c0873b2c699f,REVIEW,245,8.57518138603953,1828.0,"[[1440, 1080, 3]]",0.0,29.998333333333335,30.123333333333335,True,2.5166666666666657,2.1736206896551735,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_080c7e20b51912_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090336-716.MP4,cd7e3bb9b1ce289dc8ffc89ce5070487ff026e6fa0e394ff2086383942bb6325,PASS,264,8.659513785141925,1594.0,"[[1440, 1080, 3]]",0.0,29.87666666666667,30.068333333333335,True,0.2633333333333332,0.3532183908045994,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_4a28bba3529d28_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090706-674.MP4,1ca17a631d48f8198b1fd11051cecc1345253097f400d5a66877f84cdeeb8971,REVIEW,243,8.40776343015794,535.0,"[[1440, 1080, 3]]",0.0,29.865000000000002,30.060000000000002,True,2.750000000000001,2.501149425287357,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_a005ae733f6503_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090918-664.MP4,011f0c486d315de90d8ef87d6ad1a2df69778ba09809acef386f34dc51271175,PASS,265,8.676718660592865,1946.0,"[[1440, 1080, 3]]",0.0,29.983333333333334,30.19166666666667,True,0.27500000000000036,0.36149425287356607,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_8f5bef5fd5a268_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T091409-608.MP4,7be75bbe82eeaecf332e16eababac8985706e217cd5c77299a6ecf254f32eba6,PASS,264,8.73603445955041,649.0,"[[1440, 1080, 3]]",0.0,29.973333333333336,30.083333333333336,True,0.24666666666666615,0.34022988505747165,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_1f9c8c3925bc30_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T091622-A1022186.MP4,8548842a8beff23aa39d090509087f50457abf3ac9cfd28050fb93dcfc4a8876,PASS,264,8.756187364365658,1197.0,"[[1440, 1080, 3]]",0.0,29.875000000000004,30.075000000000003,True,0.2766666666666664,0.35488505747126453,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_14d4ade8b6206e_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092029-619.MP4,38229116abf44142eb823bed5676c3b6aaba97cc13840aa6f5d16dc9c274655c,REVIEW,244,8.576056633770285,953.0,"[[1440, 1080, 3]]",0.0,29.98166666666667,30.09166666666667,True,2.6750000000000007,2.3404597701149434,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_b7b6bd430c8fe7_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092241-719.MP4,c26df27d0c05ccb3d29dcb43c2495d107264d65c09d80b21dfb0b1366b80fa34,PASS,264,8.517192109999815,765.0,"[[1440, 1080, 3]]",0.0,29.996666666666673,30.09166666666667,True,0.23499999999999943,0.3299425287356357,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_2b9099fd06d9e1_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092512-678.MP4,75ea4dab00e31c7a6021a280ddf8653afd14bcf7b38835a8475cb12decd34fe7,PASS,264,8.646023301741488,1525.0,"[[1440, 1080, 3]]",0.0,29.875000000000004,30.055000000000003,True,0.245000000000001,0.3567241379310353,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_370ef65c280bd7_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092832-A1022249.MP4,b88726a1c2e7279e35da7ee90e08511fd1f4e76ffbc570f24b72c3996d5324ff,PASS,263,8.50775644959895,670.0,"[[1440, 1080, 3]]",0.0,29.951666666666668,30.053333333333335,True,0.2300000000000022,0.2510344827586195,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_638ea7f2298781_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093751-1425.MP4,a9b5abe315ecd588f4c05f7eb8b590f28e5b3bafa56c29c93385ce45f77fbac6,PASS,264,8.708771199667048,279.0,"[[1440, 1080, 3]]",0.0,29.893333333333334,30.08666666666667,True,0.24499999999999744,0.33655172413793366,,NOT_VERIFIED,NOT_PERFORMED,False
