window_id,video_id,video_path,source_path,source_start_seconds,duration_seconds,cohort,annotation_round,annotator,annotation_status,manual_breath_count,event_definition,predictions_hidden,reference_notes,prior_algorithm_exposure,browser_video_path,view_start_seconds,duration_seconds_prediction,predicted_count,prediction_status,timebase_verified,timebase,truth_count,truth_rr_bpm,predicted_rr_bpm,verified_cow_id
jiufu_b7a3631a4e36ce_first30,jiufu_b7a3631a4e36ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092702-588.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092702-588.MP4,0,30,jiufu271,R2,1,complete,11,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092702-588.MP4,0,30,10.0,ok,true,annotation_video_seconds,11.0,22.0,20.0,588
jiufu_4cadeee3a7496f_first30,jiufu_4cadeee3a7496f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092818-697.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092818-697.MP4,0,30,jiufu271,R2,1,complete,10,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092818-697.MP4,0,30,15.0,ok,true,annotation_video_seconds,10.0,20.0,30.0,697
jiufu_0bede2d3d6e2ef_first30,jiufu_0bede2d3d6e2ef,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092932-1233.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092932-1233.MP4,0,30,jiufu271,R2,1,complete,23,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092932-1233.MP4,0,30,18.0,ok,true,annotation_video_seconds,23.0,46.0,36.0,1233
jiufu_771e73351d8f0d_first30,jiufu_771e73351d8f0d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093253-1316.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093253-1316.MP4,0,30,jiufu271,R2,1,complete,30,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093253-1316.MP4,0,30,25.0,ok,true,annotation_video_seconds,30.0,60.0,50.0,1316
jiufu_ed4591eaed0b3f_first30,jiufu_ed4591eaed0b3f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093609-1496.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093609-1496.MP4,0,30,jiufu271,R2,1,complete,23,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093609-1496.MP4,0,30,18.0,ok,true,annotation_video_seconds,23.0,46.0,36.0,1496
jiufu_39c814598b6c9a_first30,jiufu_39c814598b6c9a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093744-1589.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093744-1589.MP4,0,30,jiufu271,R2,1,complete,18,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093744-1589.MP4,0,30,15.0,ok,true,annotation_video_seconds,18.0,36.0,30.0,1589
jiufu_72f9214b6e39c9_first30,jiufu_72f9214b6e39c9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094432-950.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094432-950.MP4,0,30,jiufu271,R2,1,complete,5,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094432-950.MP4,0,30,9.0,ok,true,annotation_video_seconds,5.0,10.0,18.0,950
jiufu_44a8b44ef7ff55_first30,jiufu_44a8b44ef7ff55,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095323-1268.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095323-1268.MP4,0,30,jiufu271,R2,1,complete,10,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095323-1268.MP4,0,30,15.0,ok,true,annotation_video_seconds,10.0,20.0,30.0,1268
jiufu_46aefc048b6969_first30,jiufu_46aefc048b6969,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095513-989.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095513-989.MP4,0,30,jiufu271,R2,1,complete,12,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095513-989.MP4,0,30,12.0,ok,true,annotation_video_seconds,12.0,24.0,24.0,989
jiufu_f19803e664a7cb_first30,jiufu_f19803e664a7cb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095912-A1022198.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095912-A1022198.MP4,0,30,jiufu271,R2,1,complete,12,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095912-A1022198.MP4,0,30,12.0,ok,true,annotation_video_seconds,12.0,24.0,24.0,A1022198
jiufu_ca838441c991bb_first30,jiufu_ca838441c991bb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100248-1634.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100248-1634.MP4,0,30,jiufu271,R2,1,complete,21,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100248-1634.MP4,0,30,21.0,ok,true,annotation_video_seconds,21.0,42.0,42.0,1634
jiufu_366cb8600d5450_first30,jiufu_366cb8600d5450,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100819-1469.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100819-1469.MP4,0,30,jiufu271,R2,1,complete,9,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100819-1469.MP4,0,30,9.0,ok,true,annotation_video_seconds,9.0,18.0,18.0,1469
jiufu_a72be27aa4d574_first30,jiufu_a72be27aa4d574,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101007-546.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101007-546.MP4,0,30,jiufu271,R2,1,complete,9,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101007-546.MP4,0,30,15.0,ok,true,annotation_video_seconds,9.0,18.0,30.0,546
jiufu_cc8f24e9070eb6_first30,jiufu_cc8f24e9070eb6,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101522-677.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101522-677.MP4,0,30,jiufu271,R2,1,complete,10,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101522-677.MP4,0,30,10.0,ok,true,annotation_video_seconds,10.0,20.0,20.0,677
jiufu_658fffa214f378_first30,jiufu_658fffa214f378,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T085308-606.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T085308-606.MP4,0,30,jiufu271,R2,1,complete,22,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T085308-606.MP4,0,30,24.0,ok,true,annotation_video_seconds,22.0,44.0,48.0,606
jiufu_a005ae733f6503_first30,jiufu_a005ae733f6503,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090918-664.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090918-664.MP4,0,30,jiufu271,R2,1,complete,8,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090918-664.MP4,0,30,10.0,ok,true,annotation_video_seconds,8.0,16.0,20.0,664
jiufu_1f9c8c3925bc30_first30,jiufu_1f9c8c3925bc30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T091622-A1022186.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T091622-A1022186.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T091622-A1022186.MP4,0,30,14.0,ok,true,annotation_video_seconds,14.0,28.0,28.0,A1022186
jiufu_2b9099fd06d9e1_first30,jiufu_2b9099fd06d9e1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092512-678.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092512-678.MP4,0,30,jiufu271,R2,1,complete,12,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092512-678.MP4,0,30,17.0,ok,true,annotation_video_seconds,12.0,24.0,34.0,678
jiufu_370ef65c280bd7_first30,jiufu_370ef65c280bd7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092832-A1022249.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092832-A1022249.MP4,0,30,jiufu271,R2,1,complete,15,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092832-A1022249.MP4,0,30,17.0,ok,true,annotation_video_seconds,15.0,30.0,34.0,A1022249
jiufu_931fb29cee6b4b_first30,jiufu_931fb29cee6b4b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093919-880.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093919-880.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093919-880.MP4,0,30,9.0,ok,true,annotation_video_seconds,14.0,28.0,18.0,880
jiufu_b01f0755dc6a1f_first30,jiufu_b01f0755dc6a1f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T095921-639.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T095921-639.MP4,0,30,jiufu271,R2,1,complete,13,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T095921-639.MP4,0,30,12.0,ok,true,annotation_video_seconds,13.0,26.0,24.0,639
jiufu_f242385ce55e15_first30,jiufu_f242385ce55e15,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085705-1436.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085705-1436.MP4,0,30,jiufu271,R2,1,complete,10,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085705-1436.MP4,0,30,10.0,ok,true,annotation_video_seconds,10.0,20.0,20.0,1436
jiufu_f920435ef76ec4_first30,jiufu_f920435ef76ec4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085918-1428.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085918-1428.MP4,0,30,jiufu271,R2,1,complete,8,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085918-1428.MP4,0,30,8.0,ok,true,annotation_video_seconds,8.0,16.0,16.0,1428
jiufu_7f52d294468aa5_first30,jiufu_7f52d294468aa5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090618-1398.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090618-1398.MP4,0,30,jiufu271,R2,1,complete,15,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090618-1398.MP4,0,30,16.0,ok,true,annotation_video_seconds,15.0,30.0,32.0,1398
jiufu_11acdc6d1c6ccc_first30,jiufu_11acdc6d1c6ccc,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091106-987.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091106-987.MP4,0,30,jiufu271,R2,1,complete,12,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091106-987.MP4,0,30,10.0,ok,true,annotation_video_seconds,12.0,24.0,20.0,987
jiufu_cc60214ff2d564_first30,jiufu_cc60214ff2d564,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,0,30,jiufu271,R2,1,complete,12,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,0,30,10.0,ok,true,annotation_video_seconds,12.0,24.0,20.0,1308
jiufu_f23fd2fe9eb848_first30,jiufu_f23fd2fe9eb848,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,0,30,jiufu271,R2,1,complete,10,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,0,30,9.0,ok,true,annotation_video_seconds,10.0,20.0,18.0,1618
jiufu_126bdac0bd036b_first30,jiufu_126bdac0bd036b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,0,30,jiufu271,R2,1,complete,12,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,0,30,12.0,ok,true,annotation_video_seconds,12.0,24.0,24.0,1630
jiufu_c6e5a206ad0c30_first30,jiufu_c6e5a206ad0c30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,0,30,jiufu271,R2,1,complete,18,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,0,30,17.0,ok,true,annotation_video_seconds,18.0,36.0,34.0,A1021178
jiufu_0f7af9c769fda5_first30,jiufu_0f7af9c769fda5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,0,30,jiufu271,R2,1,complete,16,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,0,30,10.0,ok,true,annotation_video_seconds,16.0,32.0,20.0,508
jiufu_42402108cd09a9_first30,jiufu_42402108cd09a9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093703-A1021154.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093703-A1021154.MP4,0,30,jiufu271,R2,1,complete,5,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093703-A1021154.MP4,0,30,7.0,ok,true,annotation_video_seconds,5.0,10.0,14.0,A1021154
jiufu_a97a8ff157139f_first30,jiufu_a97a8ff157139f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,0,30,jiufu271,R2,1,complete,11,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,0,30,11.0,ok,true,annotation_video_seconds,11.0,22.0,22.0,1631
jiufu_a45d837f891e44_first30,jiufu_a45d837f891e44,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,0,30,jiufu271,R2,1,complete,8,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,0,30,7.0,ok,true,annotation_video_seconds,8.0,16.0,14.0,605
jiufu_3a993354ebd1c7_first30,jiufu_3a993354ebd1c7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,0,30,jiufu271,R2,1,complete,23,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,0,30,17.0,ok,true,annotation_video_seconds,23.0,46.0,34.0,1634
jiufu_13f838ff73e069_first30,jiufu_13f838ff73e069,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094901-683.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094901-683.MP4,0,30,jiufu271,R2,1,complete,3,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094901-683.MP4,0,30,5.0,ok,true,annotation_video_seconds,3.0,6.0,10.0,683
jiufu_7388b7efc8afb3_first30,jiufu_7388b7efc8afb3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092522-608.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092522-608.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092522-608.MP4,0,30,13.0,ok,true,annotation_video_seconds,14.0,28.0,26.0,608
jiufu_2fdd36fbe9a8ce_first30,jiufu_2fdd36fbe9a8ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,0,30,jiufu271,R2,1,complete,16,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,0,30,16.0,ok,true,annotation_video_seconds,16.0,32.0,32.0,A1022253
jiufu_ef58cd171d4783_first30,jiufu_ef58cd171d4783,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,0,30,jiufu271,R2,1,complete,15,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,0,30,14.0,ok,true,annotation_video_seconds,15.0,30.0,28.0,691
jiufu_dfa58f3a711e47_first30,jiufu_dfa58f3a711e47,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T094722-638.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T094722-638.MP4,0,30,jiufu271,R2,1,complete,7,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T094722-638.MP4,0,30,10.0,ok,true,annotation_video_seconds,7.0,14.0,20.0,638
jiufu_a1ceaa6025ff79_first30,jiufu_a1ceaa6025ff79,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,0,30,jiufu271,R2,1,complete,17,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,0,30,10.0,ok,true,annotation_video_seconds,17.0,34.0,20.0,1604
jiufu_9a1c40cbb80bb1_first30,jiufu_9a1c40cbb80bb1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T100037-588.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T100037-588.MP4,0,30,jiufu271,R2,1,complete,10,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T100037-588.MP4,0,30,9.0,ok,true,annotation_video_seconds,10.0,20.0,18.0,588
jiufu_161f93bfffbe11_first30,jiufu_161f93bfffbe11,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,0,30,jiufu271,R2,1,complete,10,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,0,30,9.0,ok,true,annotation_video_seconds,10.0,20.0,18.0,1437
jiufu_014c9b6a274fed_first30,jiufu_014c9b6a274fed,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,0,30,jiufu271,R2,1,complete,16,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,0,30,12.0,ok,true,annotation_video_seconds,16.0,32.0,24.0,372
jiufu_028724ccc9868d_first30,jiufu_028724ccc9868d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,0,30,jiufu271,R2,1,complete,18,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,0,30,17.0,ok,true,annotation_video_seconds,18.0,36.0,34.0,1010
jiufu_0c053f837a8b23_first30,jiufu_0c053f837a8b23,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T093200-1136.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T093200-1136.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T093200-1136.MP4,0,30,17.0,ok,true,annotation_video_seconds,14.0,28.0,34.0,1136
jiufu_8f6eabd7f2cb6e_first30,jiufu_8f6eabd7f2cb6e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T095732-868.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T095732-868.MP4,0,30,jiufu271,R2,1,complete,10,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T095732-868.MP4,0,30,10.0,ok,true,annotation_video_seconds,10.0,20.0,20.0,868
jiufu_21b4c4c26061d0_first30,jiufu_21b4c4c26061d0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,0,30,15.0,ok,true,annotation_video_seconds,14.0,28.0,30.0,1646
jiufu_37333d1afc0ec2_first30,jiufu_37333d1afc0ec2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100844-1518.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100844-1518.MP4,0,30,jiufu271,R2,1,complete,12,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100844-1518.MP4,0,30,15.0,ok,true,annotation_video_seconds,12.0,24.0,30.0,1518
jiufu_b273cec8024eb2_first30,jiufu_b273cec8024eb2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,0,30,jiufu271,R2,1,complete,13,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,0,30,13.0,ok,true,annotation_video_seconds,13.0,26.0,26.0,878
