window_id,farm,source_path,source_session,start_seconds,duration_seconds,sampling_rule,sampled_fingerprint,file_id,verified_cow_id,source_sha256,prediction_status,predicted_count,duration_seconds_prediction,method_manifest_sha256,source_sha256_prediction,reason,frame_shape,timestamp_policy_status,grid_frames,radius_min,radius_max,exponent,video_id,video_path,source_path_reference,source_start_seconds,duration_seconds_reference,annotation_round,annotator,annotation_status,manual_breath_count,event_definition,predictions_hidden,reference_notes,analysis_role,Unnamed: 14,备注,source_annotation_status,blinding_source,count_reference_role,event_reference_ready,primary_included,exclusion_reason,truth_count,truth_rr_bpm,predicted_rr_bpm
jiufu_cc60214ff2d564_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,20240805T091342_1308,0.0,30.0,first_30_seconds_predeclared_not_best_segment,0376f9e08f2799959f9cd29b7fce53ab6f29a9afe2bd22beb71d4db966d03206,jiufu_cc60214ff2d564,1308,f9237e8e8539d2e97aa0e217c291f74394ae5759505378bf49c930ccba9f5bd7,ok,10.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,f9237e8e8539d2e97aa0e217c291f74394ae5759505378bf49c930ccba9f5bd7,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,21.0,0.5,jiufu_cc60214ff2d564,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,0,30,R1,1,complete,11,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,11.0,22.0,20.0
jiufu_f23fd2fe9eb848_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,20240805T091607_1618,0.0,30.0,first_30_seconds_predeclared_not_best_segment,75093243c4c5643193c26f5e74062b3629e4d80f93c34041b2a6a86f7b6bde13,jiufu_f23fd2fe9eb848,1618,b28a3992bab4aa0ca2fed51b26ca28ffb055da314472185aaaec00c1c112fcc9,ok,9.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,b28a3992bab4aa0ca2fed51b26ca28ffb055da314472185aaaec00c1c112fcc9,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,21.0,0.5,jiufu_f23fd2fe9eb848,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,0,30,R1,1,complete,10,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,10.0,20.0,18.0
jiufu_126bdac0bd036b_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,20240805T092258_1630,0.0,30.0,first_30_seconds_predeclared_not_best_segment,c89c60e88ec90adbc25529ee72c6c9329e6842d7e37f792d269da16abf04a8bd,jiufu_126bdac0bd036b,1630,f001ca05375aaad2d38b4b408a2a8c3fdbf816239db4edb5d24a0c9c59e4dd05,ok,12.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,f001ca05375aaad2d38b4b408a2a8c3fdbf816239db4edb5d24a0c9c59e4dd05,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,22.0,1.0,jiufu_126bdac0bd036b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,0,30,R1,1,complete,13,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,13.0,26.0,24.0
jiufu_c6e5a206ad0c30_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,20240805T092514_A1021178,0.0,30.0,first_30_seconds_predeclared_not_best_segment,4989e9556400f53226ccb8bd48f16a6f075e439d11212d2bf9ebe09cf83169bd,jiufu_c6e5a206ad0c30,A1021178,ddc299b0a44e840499ef9c4191adde4e59fee409a4b06eb94a9ec7b88930be80,ok,17.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,ddc299b0a44e840499ef9c4191adde4e59fee409a4b06eb94a9ec7b88930be80,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,24.0,0.5,jiufu_c6e5a206ad0c30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,0,30,R1,1,complete,18,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,18.0,36.0,34.0
jiufu_0f7af9c769fda5_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,20240805T093404_508,0.0,30.0,first_30_seconds_predeclared_not_best_segment,35abebc5519e6b5689952870b4e318b1c9170e6fe22dc054f14fb76a3b997406,jiufu_0f7af9c769fda5,508,a85bd351665801c57f6dfcac7a21cc90313cd36ede153bd3a63917aa6d91bada,ok,10.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,a85bd351665801c57f6dfcac7a21cc90313cd36ede153bd3a63917aa6d91bada,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,22.0,0.5,jiufu_0f7af9c769fda5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,0,30,R1,1,complete,18,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,18.0,36.0,20.0
jiufu_a97a8ff157139f_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,20240805T093942_1631,0.0,30.0,first_30_seconds_predeclared_not_best_segment,5a693aa4dd8e2b13ff75ac42e9c6367bda8fe5da2a83ab032c9c2cc6067e6bae,jiufu_a97a8ff157139f,1631,af37cd9cec4038210a2578e88b94a518c9b9df8551503c2b78e3f5d22618f717,ok,11.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,af37cd9cec4038210a2578e88b94a518c9b9df8551503c2b78e3f5d22618f717,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,22.0,0.5,jiufu_a97a8ff157139f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,0,30,R1,1,complete,12,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,12.0,24.0,22.0
jiufu_a45d837f891e44_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,20240805T094241_605,0.0,30.0,first_30_seconds_predeclared_not_best_segment,776b20cc5ce7580b2086860649460f1013d2355e9f10e064665b010bedf3f905,jiufu_a45d837f891e44,605,bceff16981eca3a08097db9b972b4d5e6c244b55b27006c5db422809d63b2cf2,ok,7.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,bceff16981eca3a08097db9b972b4d5e6c244b55b27006c5db422809d63b2cf2,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,21.0,0.5,jiufu_a45d837f891e44,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,0,30,R1,1,complete,9,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,9.0,18.0,14.0
jiufu_3a993354ebd1c7_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,20240805T094536_1634,0.0,30.0,first_30_seconds_predeclared_not_best_segment,12275e304796894cbfd2b3bc9a24fb4644403fc0ef41a9917c502dbe9a468800,jiufu_3a993354ebd1c7,1634,18538cd5489eb47c1c929a355a984b212a483701b18aed8c316dd1bc4e4dfb89,ok,17.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,18538cd5489eb47c1c929a355a984b212a483701b18aed8c316dd1bc4e4dfb89,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,21.0,0.5,jiufu_3a993354ebd1c7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,0,30,R1,1,complete,24,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,24.0,48.0,34.0
jiufu_2fdd36fbe9a8ce_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,20240806T093117_A1022253,0.0,30.0,first_30_seconds_predeclared_not_best_segment,a2de1ab0e0341d92203c6b9ddba3f22d5d0242a2fbe6e79c063af642ee7d9527,jiufu_2fdd36fbe9a8ce,A1022253,bab28cbbf03fc3a0498ce7c042e1567fce256fff3c974de209ee8b67b0212705,ok,16.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,bab28cbbf03fc3a0498ce7c042e1567fce256fff3c974de209ee8b67b0212705,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,22.0,0.5,jiufu_2fdd36fbe9a8ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,0,30,R1,1,complete,12,expiration_peak,true,,frozen_external_test,,头部剧烈运动,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,12.0,24.0,32.0
jiufu_ef58cd171d4783_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,20240806T093312_691,0.0,30.0,first_30_seconds_predeclared_not_best_segment,110409baf63287813198052081b953da1e09888fa70ed6fe032817c036f67bf7,jiufu_ef58cd171d4783,691,66ae68cfe55cde7e26469f6f6e019db8b418c3512d08e1f7ae7dcf79d754b622,ok,14.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,66ae68cfe55cde7e26469f6f6e019db8b418c3512d08e1f7ae7dcf79d754b622,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,24.0,0.5,jiufu_ef58cd171d4783,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,0,30,R1,1,complete,13,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,13.0,26.0,28.0
jiufu_a1ceaa6025ff79_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,20240806T095344_1604,0.0,30.0,first_30_seconds_predeclared_not_best_segment,3523015504a78b34a431fe570b813a1a54048fc6f1d7e58b4cc94ba9b5eac633,jiufu_a1ceaa6025ff79,1604,eab7e7808f630fd7cdecae2431741fc53d007f509a6a370a1abf38e94dbdc009,ok,10.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,eab7e7808f630fd7cdecae2431741fc53d007f509a6a370a1abf38e94dbdc009,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,21.0,1.0,jiufu_a1ceaa6025ff79,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,0,30,R1,1,complete,16,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,16.0,32.0,20.0
jiufu_161f93bfffbe11_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,20240806T101019_1437,0.0,30.0,first_30_seconds_predeclared_not_best_segment,312fe716c1c22dc60c20ca6bb4561faf89d8b33a5f06ca2de711eadb4642a9b8,jiufu_161f93bfffbe11,1437,056d17e5e11c3213dfb524f1951e7786682236f084e40bdc9346611c9d599562,ok,9.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,056d17e5e11c3213dfb524f1951e7786682236f084e40bdc9346611c9d599562,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,23.0,0.5,jiufu_161f93bfffbe11,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,0,30,R1,1,complete,10,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,10.0,20.0,18.0
jiufu_014c9b6a274fed_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,20240806T101202_372,0.0,30.0,first_30_seconds_predeclared_not_best_segment,29739063d05f2ecf0804de5ca01c2d459f121002d1ebb117023b87e704892e7c,jiufu_014c9b6a274fed,372,1b62ce6061020ca090d8a496b29db6b5d9c228b243ea1f5f272afc27ccf41132,ok,12.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,1b62ce6061020ca090d8a496b29db6b5d9c228b243ea1f5f272afc27ccf41132,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,21.0,1.0,jiufu_014c9b6a274fed,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,0,30,R1,1,complete,19,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,19.0,38.0,24.0
jiufu_028724ccc9868d_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,20240807T091951_1010,0.0,30.0,first_30_seconds_predeclared_not_best_segment,908f91daa7710dfd2a860a024689a4ec7a54d3d51a9374abaaee67bdb8265462,jiufu_028724ccc9868d,1010,2559f70d916eee4cc46cb1283c32e5bad5cafc850d4cd8c693db2a06c329e27e,ok,17.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,2559f70d916eee4cc46cb1283c32e5bad5cafc850d4cd8c693db2a06c329e27e,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,24.0,0.5,jiufu_028724ccc9868d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,0,30,R1,1,complete,17,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,17.0,34.0,34.0
jiufu_21b4c4c26061d0_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,20240807T100445_1646,0.0,30.0,first_30_seconds_predeclared_not_best_segment,b573fdd1538ca4e9de6277027482568a8394d35d02e4ebee2b94ee07b5d80b78,jiufu_21b4c4c26061d0,1646,33d00d401cc3b6b95bf84aee364d07e65f18cdba37cfbe11d9c6b1960b9a41ca,ok,15.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,33d00d401cc3b6b95bf84aee364d07e65f18cdba37cfbe11d9c6b1960b9a41ca,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,22.0,1.0,jiufu_21b4c4c26061d0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,0,30,R1,1,complete,13,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,13.0,26.0,30.0
jiufu_b273cec8024eb2_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,20240808T090641_878,0.0,30.0,first_30_seconds_predeclared_not_best_segment,3e6c1e171e2112be9241289e577974fa1129d1dd4abbdc4bd87b144c7c569523,jiufu_b273cec8024eb2,878,8fb078e658079156d0e8bff32e39d7763b04f1a569dca7970d0e6da77215e65e,ok,13.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,8fb078e658079156d0e8bff32e39d7763b04f1a569dca7970d0e6da77215e65e,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,24.0,0.5,jiufu_b273cec8024eb2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,0,30,R1,1,complete,12,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,12.0,24.0,26.0
jiufu_04fd6f8dc56a73_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,20240808T091631_165,0.0,30.0,first_30_seconds_predeclared_not_best_segment,892ba69b8388ae8be3a3845f8bc8410cc35a5f6cfd710ebba8e32d2ddcee1a95,jiufu_04fd6f8dc56a73,165,c84e20aea7178ddc0da8a0d223ea896bcfcc17477078588377bc60e11554b944,ok,10.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,c84e20aea7178ddc0da8a0d223ea896bcfcc17477078588377bc60e11554b944,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,23.0,1.0,jiufu_04fd6f8dc56a73,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,0,30,R1,1,complete,11,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,11.0,22.0,20.0
jiufu_440a29cebcae1c_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,20240808T092827_1487,0.0,30.0,first_30_seconds_predeclared_not_best_segment,cd022553cf1b845e7d7621a087eaa4da6d9a6b58e3675e6dddd231d50c05cd46,jiufu_440a29cebcae1c,1487,b30606e56bb1ca259389c2b7d3de49fb9288fcefeb5cafc98ce1ef0a09fdde67,ok,11.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,b30606e56bb1ca259389c2b7d3de49fb9288fcefeb5cafc98ce1ef0a09fdde67,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,24.0,0.5,jiufu_440a29cebcae1c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,0,30,R1,1,complete,13,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,13.0,26.0,22.0
jiufu_e2821e37ff899d_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,20240808T093557_281,0.0,30.0,first_30_seconds_predeclared_not_best_segment,a0e684a55cffafeb97322691a9340a61947c67a8abb34777f7f66f19718c017f,jiufu_e2821e37ff899d,281,4fe90f07e3114771f0579a373df91c7f26ad11a24eb10db681d6ff3e43290d68,ok,18.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,4fe90f07e3114771f0579a373df91c7f26ad11a24eb10db681d6ff3e43290d68,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,23.0,1.0,jiufu_e2821e37ff899d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,0,30,R1,1,complete,14,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,14.0,28.0,36.0
jiufu_adb9b6776eb349_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,20240808T094238_869,0.0,30.0,first_30_seconds_predeclared_not_best_segment,d33a789144e206c01133da60db1e299260ca0b7100d6db4df72b40811fa0d8f8,jiufu_adb9b6776eb349,869,29ec1bb5967ae21d9c6213b06fa28bfa126c96f97453806f0c588f308dd68f68,ok,19.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,29ec1bb5967ae21d9c6213b06fa28bfa126c96f97453806f0c588f308dd68f68,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,22.0,0.5,jiufu_adb9b6776eb349,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,0,30,R1,1,complete,19,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,19.0,38.0,38.0
jiufu_d837d576df8e43_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,20240809T085513_1539,0.0,30.0,first_30_seconds_predeclared_not_best_segment,c07c8b120ff0bd907d1fa5594179be7d47f6ddc2942a8e7f8046bb8a43ae72a0,jiufu_d837d576df8e43,1539,8255061bce5f88de12e23a43d362d05d10ec8a3eedcce6cba7dab22140c39d92,ok,9.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,8255061bce5f88de12e23a43d362d05d10ec8a3eedcce6cba7dab22140c39d92,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,23.0,0.5,jiufu_d837d576df8e43,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,0,30,R1,1,complete,7,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,7.0,14.0,18.0
jiufu_4206de92a27bce_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090347-1539.MP4,20240809T090347_1539,0.0,30.0,first_30_seconds_predeclared_not_best_segment,91a434cf5c2e5ea1902f7c5933bddcdb6fa6a076353199b595ca649c6a6d95b7,jiufu_4206de92a27bce,1539,816ed5d7c2d9518801bac64a5f422acb999dc4f82a4aa097d1b49f41499b89e2,ok,15.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,816ed5d7c2d9518801bac64a5f422acb999dc4f82a4aa097d1b49f41499b89e2,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,21.0,0.5,jiufu_4206de92a27bce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090347-1539.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090347-1539.MP4,0,30,R1,1,complete,15,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,15.0,30.0,30.0
jiufu_43743cb152c168_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,20240809T093503_1022249,0.0,30.0,first_30_seconds_predeclared_not_best_segment,44bf0f0a738390d568674f71c462a4567ba2056220f96bb0af55aa0a5bfbe215,jiufu_43743cb152c168,1022249,0f4e0c2dcef3a5ef719fc3599619a681b9c43fe949f7abff860c2e95380e4765,ok,13.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,0f4e0c2dcef3a5ef719fc3599619a681b9c43fe949f7abff860c2e95380e4765,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,22.0,0.5,jiufu_43743cb152c168,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,0,30,R1,1,complete,13,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,13.0,26.0,26.0
