window_id,mode,score
jiufu_d837d576df8e43_first30,mean,0.03296628637494019
jiufu_d837d576df8e43_first30,max,0.051226472971633186
jiufu_d837d576df8e43_first30,min,0.05111937609310615
jiufu_d837d576df8e43_first30,left,0.09985402403308857
jiufu_d837d576df8e43_first30,right,0.03939402270869497
jiufu_281bc808f4d3ff_first30,mean,0.08798845244476557
jiufu_281bc808f4d3ff_first30,max,0.08672696062218238
jiufu_281bc808f4d3ff_first30,min,0.08207438809838477
jiufu_281bc808f4d3ff_first30,left,0.09407668471213652
jiufu_281bc808f4d3ff_first30,right,0.06771543371951964
jiufu_4206de92a27bce_first30,mean,0.20292053419683811
jiufu_4206de92a27bce_first30,max,0.10231979854280707
jiufu_4206de92a27bce_first30,min,0.22299614155529945
jiufu_4206de92a27bce_first30,left,0.22190577349880702
jiufu_4206de92a27bce_first30,right,0.07860140331470437
jiufu_6a5dbf528731c7_first30,mean,0.03827973703875059
jiufu_6a5dbf528731c7_first30,max,0.0688530753796235
jiufu_6a5dbf528731c7_first30,min,0.03145845630600003
jiufu_6a5dbf528731c7_first30,left,0.0814680884693605
jiufu_6a5dbf528731c7_first30,right,0.06247361043380012
jiufu_ed27d896cd2a66_first30,mean,0.09225244415742861
jiufu_ed27d896cd2a66_first30,max,0.06997180555363594
jiufu_ed27d896cd2a66_first30,min,0.08779855283407781
jiufu_ed27d896cd2a66_first30,left,0.07424163342562067
jiufu_ed27d896cd2a66_first30,right,0.0649491977832242
jiufu_43743cb152c168_first30,mean,0.05214995181093709
jiufu_43743cb152c168_first30,max,0.05941984390940173
jiufu_43743cb152c168_first30,min,0.04883531909456735
jiufu_43743cb152c168_first30,left,0.05658247907864146
jiufu_43743cb152c168_first30,right,0.05468980727723143
jiufu_d7498380edb383_first30,mean,0.05338131471477964
jiufu_d7498380edb383_first30,max,0.08843192951707375
jiufu_d7498380edb383_first30,min,0.04816433622689249
jiufu_d7498380edb383_first30,left,0.06464531210699186
jiufu_d7498380edb383_first30,right,0.04706315202510163
jiufu_512d98136d6412_first30,mean,0.21846713958336722
jiufu_512d98136d6412_first30,max,0.19005092664765827
jiufu_512d98136d6412_first30,min,0.1776068067939014
jiufu_512d98136d6412_first30,left,0.2516343486689842
jiufu_512d98136d6412_first30,right,0.04980442706149388
jiufu_1b1d8d9b6faec7_first30,mean,0.02498825860349135
jiufu_1b1d8d9b6faec7_first30,max,0.022668590235030987
jiufu_1b1d8d9b6faec7_first30,min,0.03494059496734945
jiufu_1b1d8d9b6faec7_first30,left,0.05276227054407946
jiufu_1b1d8d9b6faec7_first30,right,0.013582229161407932
jiufu_1a11fc33fcb6cf_first30,mean,0.09962617263637191
jiufu_1a11fc33fcb6cf_first30,max,0.18196040276538475
jiufu_1a11fc33fcb6cf_first30,min,0.06087775656526917
jiufu_1a11fc33fcb6cf_first30,left,0.08945545840353003
jiufu_1a11fc33fcb6cf_first30,right,0.0466471750351849
jiufu_993a2261c33ae0_first30,mean,0.06861735749964358
jiufu_993a2261c33ae0_first30,max,0.12509905548061598
jiufu_993a2261c33ae0_first30,min,0.06259789410723196
jiufu_993a2261c33ae0_first30,left,0.04772578243782811
jiufu_993a2261c33ae0_first30,right,0.06420600578439539
jiufu_15023a4d62f18e_first30,mean,0.22823170489160094
jiufu_15023a4d62f18e_first30,max,0.16565612878932529
jiufu_15023a4d62f18e_first30,min,0.20381476447800925
jiufu_15023a4d62f18e_first30,left,0.10135242518170189
jiufu_15023a4d62f18e_first30,right,0.20341825928212476
jiufu_bcea2687a6b788_first30,mean,0.07598244983873856
jiufu_bcea2687a6b788_first30,max,0.08026269656737302
jiufu_bcea2687a6b788_first30,min,0.06803177920962268
jiufu_bcea2687a6b788_first30,left,0.047211881458236245
jiufu_bcea2687a6b788_first30,right,0.04135075021719092
jiufu_3f4036e1d8bfe3_first30,mean,0.11542996262098554
jiufu_3f4036e1d8bfe3_first30,max,0.06653984307752046
jiufu_3f4036e1d8bfe3_first30,min,0.12170025880545733
jiufu_3f4036e1d8bfe3_first30,left,0.1051807036428579
jiufu_3f4036e1d8bfe3_first30,right,0.08903598894858065
jiufu_aed28276135071_first30,mean,0.13861694847555697
jiufu_aed28276135071_first30,max,0.13670758432231667
jiufu_aed28276135071_first30,min,0.08890308283508591
jiufu_aed28276135071_first30,left,0.09639707667282146
jiufu_aed28276135071_first30,right,0.09021761874545882
jiufu_fe965ff4644d07_first30,mean,0.055923116993340835
jiufu_fe965ff4644d07_first30,max,0.056507807314101696
jiufu_fe965ff4644d07_first30,min,0.06336461296629267
jiufu_fe965ff4644d07_first30,left,0.06790548088373183
jiufu_fe965ff4644d07_first30,right,0.04721585517451186
jiufu_f6bca344b2c8ce_first30,mean,0.12226541732926932
jiufu_f6bca344b2c8ce_first30,max,0.1417161979034116
jiufu_f6bca344b2c8ce_first30,min,0.0880429156258486
jiufu_f6bca344b2c8ce_first30,left,0.10492583853105267
jiufu_f6bca344b2c8ce_first30,right,0.019621909702692026
jiufu_ce6ff507b22ee9_first30,mean,0.030236235833467157
jiufu_ce6ff507b22ee9_first30,max,0.048301435850880134
jiufu_ce6ff507b22ee9_first30,min,0.033176431484060034
jiufu_ce6ff507b22ee9_first30,left,0.03359853973025311
jiufu_ce6ff507b22ee9_first30,right,0.03573004078404531
jiufu_075ed4d93c9959_first30,mean,0.09372020521222103
jiufu_075ed4d93c9959_first30,max,0.16659847928542057
jiufu_075ed4d93c9959_first30,min,0.0747459853656083
jiufu_075ed4d93c9959_first30,left,0.13212567909637046
jiufu_075ed4d93c9959_first30,right,0.06600835904494037
jiufu_234cbf6b627421_first30,mean,0.04090434394497413
jiufu_234cbf6b627421_first30,max,0.05261113313388532
jiufu_234cbf6b627421_first30,min,0.03738947048878008
jiufu_234cbf6b627421_first30,left,0.030733432204439345
jiufu_234cbf6b627421_first30,right,0.03915841781885867
jiufu_1dc98a0ed074ec_first30,mean,0.04949792683493306
jiufu_1dc98a0ed074ec_first30,max,0.050674737913025535
jiufu_1dc98a0ed074ec_first30,min,0.05496927961919289
jiufu_1dc98a0ed074ec_first30,left,0.0477312707943248
jiufu_1dc98a0ed074ec_first30,right,0.05859966514740472
jiufu_0f85cab7ac58ae_first30,mean,0.049330656782031725
jiufu_0f85cab7ac58ae_first30,max,0.07342597781683204
jiufu_0f85cab7ac58ae_first30,min,0.039499046425968194
jiufu_0f85cab7ac58ae_first30,left,0.04263271569724998
jiufu_0f85cab7ac58ae_first30,right,0.0707457208480063
jiufu_55441b4c6fe974_first30,mean,0.06543033151252838
jiufu_55441b4c6fe974_first30,max,0.10345389355251836
jiufu_55441b4c6fe974_first30,min,0.0657994587525214
jiufu_55441b4c6fe974_first30,left,0.08789158169612835
jiufu_55441b4c6fe974_first30,right,0.04572744776372747
jiufu_d074036ef96d31_first30,mean,0.05839491954186869
jiufu_d074036ef96d31_first30,max,0.07277060793349494
jiufu_d074036ef96d31_first30,min,0.07693811447270145
jiufu_d074036ef96d31_first30,left,0.05394002111346205
jiufu_d074036ef96d31_first30,right,0.06994089167716458
jiufu_cdaa16888fda03_first30,mean,0.050643469188275725
jiufu_cdaa16888fda03_first30,max,0.11794601013152206
jiufu_cdaa16888fda03_first30,min,0.04105984736961632
jiufu_cdaa16888fda03_first30,left,0.05564433162782802
jiufu_cdaa16888fda03_first30,right,0.04940122619477198
jiufu_b7ed63dc0d8295_first30,mean,0.1712469639355923
jiufu_b7ed63dc0d8295_first30,max,0.2596848559602253
jiufu_b7ed63dc0d8295_first30,min,0.17221459108764967
jiufu_b7ed63dc0d8295_first30,left,0.15631594000981366
jiufu_b7ed63dc0d8295_first30,right,0.02772310334923337
jiufu_e47f27f9b4fe1b_first30,mean,0.0667445981972373
jiufu_e47f27f9b4fe1b_first30,max,0.08158380634629879
jiufu_e47f27f9b4fe1b_first30,min,0.07731717624402111
jiufu_e47f27f9b4fe1b_first30,left,0.06325728501594685
jiufu_e47f27f9b4fe1b_first30,right,0.06442340552783045
jiufu_9ddfe0afe06424_first30,mean,0.06473146056994937
jiufu_9ddfe0afe06424_first30,max,0.07862634669188993
jiufu_9ddfe0afe06424_first30,min,0.07323871665906825
jiufu_9ddfe0afe06424_first30,left,0.06450996477242679
jiufu_9ddfe0afe06424_first30,right,0.09744362552165502
