frame_id,review_id,window_id,variant,detections,high_keypoints,elapsed_seconds,box_conf
R3-10_t10,R3-10,jiufu_f920435ef76ec4_first30,clahe_l,0,0,0.0,
R3-10_t10,R3-10,jiufu_f920435ef76ec4_first30,lower75,0,0,0.0,
R3-10_t10,R3-10,jiufu_f920435ef76ec4_first30,center75,0,0,0.016000000000076398,
R3-10_t15,R3-10,jiufu_f920435ef76ec4_first30,baseline,0,0,0.016000000000076398,
R3-10_t15,R3-10,jiufu_f920435ef76ec4_first30,rotate_minus30,0,0,0.016000000000076398,
R3-10_t15,R3-10,jiufu_f920435ef76ec4_first30,rotate_plus30,0,0,0.01499999999987267,
R3-10_t15,R3-10,jiufu_f920435ef76ec4_first30,gray,0,0,0.016000000000076398,
R3-10_t15,R3-10,jiufu_f920435ef76ec4_first30,clahe_l,0,0,0.01499999999987267,
R3-10_t15,R3-10,jiufu_f920435ef76ec4_first30,lower75,0,0,0.0,
R3-10_t15,R3-10,jiufu_f920435ef76ec4_first30,center75,0,0,0.016000000000076398,
R3-10_t20,R3-10,jiufu_f920435ef76ec4_first30,baseline,1,2,0.01499999999987267,0.7925143837928772
R3-10_t20,R3-10,jiufu_f920435ef76ec4_first30,rotate_minus30,0,0,0.016000000000076398,
R3-10_t20,R3-10,jiufu_f920435ef76ec4_first30,rotate_plus30,0,0,0.016000000000076398,
R3-10_t20,R3-10,jiufu_f920435ef76ec4_first30,gray,0,0,0.0,
R3-10_t20,R3-10,jiufu_f920435ef76ec4_first30,clahe_l,1,2,0.0,0.7557845115661621
R3-10_t20,R3-10,jiufu_f920435ef76ec4_first30,lower75,0,0,0.01499999999987267,
R3-10_t20,R3-10,jiufu_f920435ef76ec4_first30,center75,0,0,0.016000000000076398,
R3-10_t25,R3-10,jiufu_f920435ef76ec4_first30,baseline,0,0,0.016000000000076398,
R3-10_t25,R3-10,jiufu_f920435ef76ec4_first30,rotate_minus30,0,0,0.01499999999987267,
R3-10_t25,R3-10,jiufu_f920435ef76ec4_first30,rotate_plus30,0,0,0.016000000000076398,
R3-10_t25,R3-10,jiufu_f920435ef76ec4_first30,gray,0,0,0.01499999999987267,
R3-10_t25,R3-10,jiufu_f920435ef76ec4_first30,clahe_l,0,0,0.0,
R3-10_t25,R3-10,jiufu_f920435ef76ec4_first30,lower75,0,0,0.016000000000076398,
R3-10_t25,R3-10,jiufu_f920435ef76ec4_first30,center75,0,0,0.01499999999987267,
R3-11_t00,R3-11,jiufu_13f838ff73e069_first30,baseline,0,0,0.0,
R3-11_t00,R3-11,jiufu_13f838ff73e069_first30,rotate_minus30,1,1,0.0,0.42116281390190125
R3-11_t00,R3-11,jiufu_13f838ff73e069_first30,rotate_plus30,0,0,0.0,
R3-11_t00,R3-11,jiufu_13f838ff73e069_first30,gray,1,2,0.0,0.8772916793823242
R3-11_t00,R3-11,jiufu_13f838ff73e069_first30,clahe_l,0,0,0.016000000000076398,
R3-11_t00,R3-11,jiufu_13f838ff73e069_first30,lower75,0,0,0.016000000000076398,
R3-11_t00,R3-11,jiufu_13f838ff73e069_first30,center75,0,0,0.01499999999987267,
R3-11_t05,R3-11,jiufu_13f838ff73e069_first30,baseline,0,0,0.01499999999987267,
R3-11_t05,R3-11,jiufu_13f838ff73e069_first30,rotate_minus30,0,0,0.016000000000076398,
R3-11_t05,R3-11,jiufu_13f838ff73e069_first30,rotate_plus30,0,0,0.03099999999994907,
R3-11_t05,R3-11,jiufu_13f838ff73e069_first30,gray,0,0,0.0,
R3-11_t05,R3-11,jiufu_13f838ff73e069_first30,clahe_l,0,0,0.01499999999987267,
R3-11_t05,R3-11,jiufu_13f838ff73e069_first30,lower75,0,0,0.016000000000076398,
R3-11_t05,R3-11,jiufu_13f838ff73e069_first30,center75,0,0,0.016000000000076398,
R3-11_t10,R3-11,jiufu_13f838ff73e069_first30,baseline,0,0,0.01499999999987267,
R3-11_t10,R3-11,jiufu_13f838ff73e069_first30,rotate_minus30,0,0,0.016000000000076398,
R3-11_t10,R3-11,jiufu_13f838ff73e069_first30,rotate_plus30,0,0,0.016000000000076398,
R3-11_t10,R3-11,jiufu_13f838ff73e069_first30,gray,0,0,0.01499999999987267,
R3-11_t10,R3-11,jiufu_13f838ff73e069_first30,clahe_l,0,0,0.016000000000076398,
R3-11_t10,R3-11,jiufu_13f838ff73e069_first30,lower75,0,0,0.0,
R3-11_t10,R3-11,jiufu_13f838ff73e069_first30,center75,0,0,0.01499999999987267,
R3-11_t15,R3-11,jiufu_13f838ff73e069_first30,baseline,0,0,0.0,
R3-11_t15,R3-11,jiufu_13f838ff73e069_first30,rotate_minus30,0,0,0.0,
R3-11_t15,R3-11,jiufu_13f838ff73e069_first30,rotate_plus30,0,0,0.016000000000076398,
R3-11_t15,R3-11,jiufu_13f838ff73e069_first30,gray,0,0,0.0,
R3-11_t15,R3-11,jiufu_13f838ff73e069_first30,clahe_l,0,0,0.01499999999987267,
R3-11_t15,R3-11,jiufu_13f838ff73e069_first30,lower75,0,0,0.016000000000076398,
R3-11_t15,R3-11,jiufu_13f838ff73e069_first30,center75,0,0,0.01499999999987267,
R3-11_t20,R3-11,jiufu_13f838ff73e069_first30,baseline,1,1,0.01499999999987267,0.47154688835144043
R3-11_t20,R3-11,jiufu_13f838ff73e069_first30,rotate_minus30,0,0,0.016000000000076398,
R3-11_t20,R3-11,jiufu_13f838ff73e069_first30,rotate_plus30,0,0,0.016000000000076398,
R3-11_t20,R3-11,jiufu_13f838ff73e069_first30,gray,0,0,0.01499999999987267,
R3-11_t20,R3-11,jiufu_13f838ff73e069_first30,clahe_l,1,1,0.0,0.30374571681022644
R3-11_t20,R3-11,jiufu_13f838ff73e069_first30,lower75,0,0,0.01499999999987267,
R3-11_t20,R3-11,jiufu_13f838ff73e069_first30,center75,0,0,0.016000000000076398,
R3-11_t25,R3-11,jiufu_13f838ff73e069_first30,baseline,0,0,0.0,
R3-11_t25,R3-11,jiufu_13f838ff73e069_first30,rotate_minus30,0,0,0.01499999999987267,
R3-11_t25,R3-11,jiufu_13f838ff73e069_first30,rotate_plus30,0,0,0.016000000000076398,
R3-11_t25,R3-11,jiufu_13f838ff73e069_first30,gray,0,0,0.0,
R3-11_t25,R3-11,jiufu_13f838ff73e069_first30,clahe_l,0,0,0.016000000000076398,
R3-11_t25,R3-11,jiufu_13f838ff73e069_first30,lower75,0,0,0.016000000000076398,
R3-11_t25,R3-11,jiufu_13f838ff73e069_first30,center75,0,0,0.01499999999987267,
R3-14_t00,R3-14,jiufu_4f7144680fca9d_first30,baseline,0,0,0.016000000000076398,
R3-14_t00,R3-14,jiufu_4f7144680fca9d_first30,rotate_minus30,0,0,0.01499999999987267,
R3-14_t00,R3-14,jiufu_4f7144680fca9d_first30,rotate_plus30,0,0,0.016000000000076398,
R3-14_t00,R3-14,jiufu_4f7144680fca9d_first30,gray,0,0,0.016000000000076398,
R3-14_t00,R3-14,jiufu_4f7144680fca9d_first30,clahe_l,0,0,0.0,
R3-14_t00,R3-14,jiufu_4f7144680fca9d_first30,lower75,0,0,0.01499999999987267,
R3-14_t00,R3-14,jiufu_4f7144680fca9d_first30,center75,1,0,0.0,0.3394291400909424
R3-14_t05,R3-14,jiufu_4f7144680fca9d_first30,baseline,1,1,0.016000000000076398,0.8634178042411804
R3-14_t05,R3-14,jiufu_4f7144680fca9d_first30,rotate_minus30,0,0,0.016000000000076398,
R3-14_t05,R3-14,jiufu_4f7144680fca9d_first30,rotate_plus30,0,0,0.01499999999987267,
R3-14_t05,R3-14,jiufu_4f7144680fca9d_first30,gray,1,2,0.016000000000076398,0.596369206905365
R3-14_t05,R3-14,jiufu_4f7144680fca9d_first30,clahe_l,1,1,0.0,0.8313732743263245
R3-14_t05,R3-14,jiufu_4f7144680fca9d_first30,lower75,1,2,0.016000000000076398,0.8437151908874512
R3-14_t05,R3-14,jiufu_4f7144680fca9d_first30,center75,1,1,0.016000000000076398,0.8487597107887268
R3-14_t10,R3-14,jiufu_4f7144680fca9d_first30,baseline,1,1,0.0,0.8718312978744507
R3-14_t10,R3-14,jiufu_4f7144680fca9d_first30,rotate_minus30,0,0,0.016000000000076398,
R3-14_t10,R3-14,jiufu_4f7144680fca9d_first30,rotate_plus30,0,0,0.01499999999987267,
R3-14_t10,R3-14,jiufu_4f7144680fca9d_first30,gray,0,0,0.0,
R3-14_t10,R3-14,jiufu_4f7144680fca9d_first30,clahe_l,1,1,0.0,0.8653334379196167
R3-14_t10,R3-14,jiufu_4f7144680fca9d_first30,lower75,1,1,0.01499999999987267,0.8677690625190735
R3-14_t10,R3-14,jiufu_4f7144680fca9d_first30,center75,1,1,0.016000000000076398,0.8600494861602783
R3-14_t15,R3-14,jiufu_4f7144680fca9d_first30,baseline,1,2,0.01499999999987267,0.8760712146759033
R3-14_t15,R3-14,jiufu_4f7144680fca9d_first30,rotate_minus30,0,0,0.016000000000076398,
R3-14_t15,R3-14,jiufu_4f7144680fca9d_first30,rotate_plus30,0,0,0.016000000000076398,
R3-14_t15,R3-14,jiufu_4f7144680fca9d_first30,gray,0,0,0.01499999999987267,
R3-14_t15,R3-14,jiufu_4f7144680fca9d_first30,clahe_l,1,2,0.016000000000076398,0.7807489037513733
R3-14_t15,R3-14,jiufu_4f7144680fca9d_first30,lower75,1,2,0.0,0.8547896146774292
R3-14_t15,R3-14,jiufu_4f7144680fca9d_first30,center75,1,2,0.01499999999987267,0.8707249164581299
R3-14_t20,R3-14,jiufu_4f7144680fca9d_first30,baseline,1,2,0.016000000000076398,0.8690999150276184
R3-14_t20,R3-14,jiufu_4f7144680fca9d_first30,rotate_minus30,0,0,0.01499999999987267,
R3-14_t20,R3-14,jiufu_4f7144680fca9d_first30,rotate_plus30,0,0,0.016000000000076398,
R3-14_t20,R3-14,jiufu_4f7144680fca9d_first30,gray,1,2,0.016000000000076398,0.6655861139297485
R3-14_t20,R3-14,jiufu_4f7144680fca9d_first30,clahe_l,1,2,0.016000000000076398,0.8747202157974243
R3-14_t20,R3-14,jiufu_4f7144680fca9d_first30,lower75,1,2,0.01499999999987267,0.8576731085777283
R3-14_t20,R3-14,jiufu_4f7144680fca9d_first30,center75,1,2,0.0,0.8413529992103577
R3-14_t25,R3-14,jiufu_4f7144680fca9d_first30,baseline,1,1,0.016000000000076398,0.8624330163002014
R3-14_t25,R3-14,jiufu_4f7144680fca9d_first30,rotate_minus30,0,0,0.016000000000076398,
R3-14_t25,R3-14,jiufu_4f7144680fca9d_first30,rotate_plus30,0,0,0.01499999999987267,
R3-14_t25,R3-14,jiufu_4f7144680fca9d_first30,gray,1,2,0.016000000000076398,0.6928780674934387
R3-14_t25,R3-14,jiufu_4f7144680fca9d_first30,clahe_l,1,1,0.016000000000076398,0.8555123209953308
R3-14_t25,R3-14,jiufu_4f7144680fca9d_first30,lower75,1,1,0.016000000000076398,0.8257242441177368
R3-14_t25,R3-14,jiufu_4f7144680fca9d_first30,center75,1,1,0.0,0.7965267300605774
R3-22_t00,R3-22,jiufu_bd77cfa7950eaa_first30,baseline,0,0,0.016000000000076398,
R3-22_t00,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_minus30,0,0,0.0,
R3-22_t00,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_plus30,0,0,0.016000000000076398,
R3-22_t00,R3-22,jiufu_bd77cfa7950eaa_first30,gray,0,0,0.01499999999987267,
R3-22_t00,R3-22,jiufu_bd77cfa7950eaa_first30,clahe_l,0,0,0.0,
R3-22_t00,R3-22,jiufu_bd77cfa7950eaa_first30,lower75,0,0,0.0,
R3-22_t00,R3-22,jiufu_bd77cfa7950eaa_first30,center75,0,0,0.01499999999987267,
R3-22_t05,R3-22,jiufu_bd77cfa7950eaa_first30,baseline,1,1,0.0,0.8284088373184204
R3-22_t05,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_minus30,1,1,0.0,0.6859997510910034
R3-22_t05,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_plus30,0,0,0.0,
R3-22_t05,R3-22,jiufu_bd77cfa7950eaa_first30,gray,1,1,0.016000000000076398,0.4437754452228546
R3-22_t05,R3-22,jiufu_bd77cfa7950eaa_first30,clahe_l,1,1,0.016000000000076398,0.8377730250358582
R3-22_t05,R3-22,jiufu_bd77cfa7950eaa_first30,lower75,1,1,0.016000000000076398,0.8348804116249084
R3-22_t05,R3-22,jiufu_bd77cfa7950eaa_first30,center75,1,1,0.01499999999987267,0.8448993563652039
R3-22_t10,R3-22,jiufu_bd77cfa7950eaa_first30,baseline,0,0,0.016000000000076398,
R3-22_t10,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_minus30,1,1,0.016000000000076398,0.4871169626712799
R3-22_t10,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_plus30,0,0,0.0,
R3-22_t10,R3-22,jiufu_bd77cfa7950eaa_first30,gray,0,0,0.016000000000076398,
R3-22_t10,R3-22,jiufu_bd77cfa7950eaa_first30,clahe_l,0,0,0.01499999999987267,
R3-22_t10,R3-22,jiufu_bd77cfa7950eaa_first30,lower75,0,0,0.016000000000076398,
R3-22_t10,R3-22,jiufu_bd77cfa7950eaa_first30,center75,0,0,0.0,
R3-22_t15,R3-22,jiufu_bd77cfa7950eaa_first30,baseline,1,1,0.01499999999987267,0.7203169465065002
R3-22_t15,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_minus30,0,0,0.016000000000076398,
R3-22_t15,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_plus30,0,0,0.016000000000076398,
R3-22_t15,R3-22,jiufu_bd77cfa7950eaa_first30,gray,0,0,0.01499999999987267,
R3-22_t15,R3-22,jiufu_bd77cfa7950eaa_first30,clahe_l,1,1,0.0,0.7775135040283203
R3-22_t15,R3-22,jiufu_bd77cfa7950eaa_first30,lower75,0,0,0.0,
R3-22_t15,R3-22,jiufu_bd77cfa7950eaa_first30,center75,0,0,0.016000000000076398,
R3-22_t20,R3-22,jiufu_bd77cfa7950eaa_first30,baseline,1,1,0.016000000000076398,0.8646483421325684
R3-22_t20,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_minus30,0,0,0.01499999999987267,
R3-22_t20,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_plus30,0,0,0.016000000000076398,
R3-22_t20,R3-22,jiufu_bd77cfa7950eaa_first30,gray,1,1,0.01499999999987267,0.41930100321769714
R3-22_t20,R3-22,jiufu_bd77cfa7950eaa_first30,clahe_l,1,1,0.0,0.8776474595069885
R3-22_t20,R3-22,jiufu_bd77cfa7950eaa_first30,lower75,1,1,0.0,0.8594200015068054
R3-22_t20,R3-22,jiufu_bd77cfa7950eaa_first30,center75,1,2,0.01499999999987267,0.850247323513031
R3-22_t25,R3-22,jiufu_bd77cfa7950eaa_first30,baseline,1,2,0.016000000000076398,0.8660680651664734
R3-22_t25,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_minus30,0,0,0.01499999999987267,
R3-22_t25,R3-22,jiufu_bd77cfa7950eaa_first30,rotate_plus30,0,0,0.016000000000076398,
R3-22_t25,R3-22,jiufu_bd77cfa7950eaa_first30,gray,1,2,0.0,0.7135792374610901
R3-22_t25,R3-22,jiufu_bd77cfa7950eaa_first30,clahe_l,1,2,0.016000000000076398,0.8575050234794617
R3-22_t25,R3-22,jiufu_bd77cfa7950eaa_first30,lower75,1,2,0.0,0.8601943254470825
R3-22_t25,R3-22,jiufu_bd77cfa7950eaa_first30,center75,1,2,0.0,0.8524177074432373
R3-23_t00,R3-23,jiufu_cc60214ff2d564_first30,baseline,1,1,0.01499999999987267,0.7995133996009827
R3-23_t00,R3-23,jiufu_cc60214ff2d564_first30,rotate_minus30,0,0,0.016000000000076398,
R3-23_t00,R3-23,jiufu_cc60214ff2d564_first30,rotate_plus30,0,0,0.016000000000076398,
R3-23_t00,R3-23,jiufu_cc60214ff2d564_first30,gray,0,0,0.01499999999987267,
R3-23_t00,R3-23,jiufu_cc60214ff2d564_first30,clahe_l,1,1,0.016000000000076398,0.7971541881561279
R3-23_t00,R3-23,jiufu_cc60214ff2d564_first30,lower75,1,2,0.0,0.6200569868087769
R3-23_t00,R3-23,jiufu_cc60214ff2d564_first30,center75,1,2,0.0,0.3952137231826782
R3-23_t05,R3-23,jiufu_cc60214ff2d564_first30,baseline,0,0,0.016000000000076398,
R3-23_t05,R3-23,jiufu_cc60214ff2d564_first30,rotate_minus30,0,0,0.0,
R3-23_t05,R3-23,jiufu_cc60214ff2d564_first30,rotate_plus30,0,0,0.0,
R3-23_t05,R3-23,jiufu_cc60214ff2d564_first30,gray,1,2,0.016000000000076398,0.7037712931632996
R3-23_t05,R3-23,jiufu_cc60214ff2d564_first30,clahe_l,0,0,0.016000000000076398,
R3-23_t05,R3-23,jiufu_cc60214ff2d564_first30,lower75,0,0,0.01499999999987267,
R3-23_t05,R3-23,jiufu_cc60214ff2d564_first30,center75,0,0,0.016000000000076398,
R3-23_t10,R3-23,jiufu_cc60214ff2d564_first30,baseline,0,0,0.016000000000076398,
R3-23_t10,R3-23,jiufu_cc60214ff2d564_first30,rotate_minus30,0,0,0.0,
R3-23_t10,R3-23,jiufu_cc60214ff2d564_first30,rotate_plus30,0,0,0.0,
R3-23_t10,R3-23,jiufu_cc60214ff2d564_first30,gray,0,0,0.016000000000076398,
R3-23_t10,R3-23,jiufu_cc60214ff2d564_first30,clahe_l,1,0,0.016000000000076398,0.3478206694126129
R3-23_t10,R3-23,jiufu_cc60214ff2d564_first30,lower75,0,0,0.016000000000076398,
R3-23_t10,R3-23,jiufu_cc60214ff2d564_first30,center75,1,0,0.0,0.28681275248527527
R3-23_t15,R3-23,jiufu_cc60214ff2d564_first30,baseline,0,0,0.01499999999987267,
R3-23_t15,R3-23,jiufu_cc60214ff2d564_first30,rotate_minus30,0,0,0.0,
R3-23_t15,R3-23,jiufu_cc60214ff2d564_first30,rotate_plus30,1,1,0.0,0.26271048188209534
R3-23_t15,R3-23,jiufu_cc60214ff2d564_first30,gray,0,0,0.0,
R3-23_t15,R3-23,jiufu_cc60214ff2d564_first30,clahe_l,0,0,0.01499999999987267,
R3-23_t15,R3-23,jiufu_cc60214ff2d564_first30,lower75,0,0,0.016000000000076398,
R3-23_t15,R3-23,jiufu_cc60214ff2d564_first30,center75,0,0,0.016000000000076398,
R3-23_t20,R3-23,jiufu_cc60214ff2d564_first30,baseline,1,1,0.01499999999987267,0.8489388227462769
R3-23_t20,R3-23,jiufu_cc60214ff2d564_first30,rotate_minus30,0,0,0.0,
R3-23_t20,R3-23,jiufu_cc60214ff2d564_first30,rotate_plus30,0,0,0.01499999999987267,
R3-23_t20,R3-23,jiufu_cc60214ff2d564_first30,gray,0,0,0.0,
R3-23_t20,R3-23,jiufu_cc60214ff2d564_first30,clahe_l,1,1,0.016000000000076398,0.8221842646598816
R3-23_t20,R3-23,jiufu_cc60214ff2d564_first30,lower75,1,1,0.01499999999987267,0.25631555914878845
R3-23_t20,R3-23,jiufu_cc60214ff2d564_first30,center75,0,0,0.016000000000076398,
R3-23_t25,R3-23,jiufu_cc60214ff2d564_first30,baseline,1,1,0.01499999999987267,0.836228609085083
R3-23_t25,R3-23,jiufu_cc60214ff2d564_first30,rotate_minus30,0,0,0.016000000000076398,
R3-23_t25,R3-23,jiufu_cc60214ff2d564_first30,rotate_plus30,1,2,0.016000000000076398,0.5323872566223145
R3-23_t25,R3-23,jiufu_cc60214ff2d564_first30,gray,0,0,0.01499999999987267,
R3-23_t25,R3-23,jiufu_cc60214ff2d564_first30,clahe_l,1,1,0.0,0.6327248811721802
R3-23_t25,R3-23,jiufu_cc60214ff2d564_first30,lower75,1,0,0.01499999999987267,0.7883875370025635
R3-23_t25,R3-23,jiufu_cc60214ff2d564_first30,center75,1,2,0.016000000000076398,0.7561684250831604
R3-24_t00,R3-24,jiufu_55441b4c6fe974_first30,baseline,1,1,0.0,0.8295915126800537
R3-24_t00,R3-24,jiufu_55441b4c6fe974_first30,rotate_minus30,0,0,0.0,
R3-24_t00,R3-24,jiufu_55441b4c6fe974_first30,rotate_plus30,0,0,0.0,
R3-24_t00,R3-24,jiufu_55441b4c6fe974_first30,gray,1,2,0.0,0.8877822160720825
R3-24_t00,R3-24,jiufu_55441b4c6fe974_first30,clahe_l,1,1,0.01499999999987267,0.8333054184913635
R3-24_t00,R3-24,jiufu_55441b4c6fe974_first30,lower75,1,1,0.016000000000076398,0.6141565442085266
R3-24_t00,R3-24,jiufu_55441b4c6fe974_first30,center75,1,1,0.016000000000076398,0.6790269613265991
R3-24_t05,R3-24,jiufu_55441b4c6fe974_first30,baseline,1,2,0.01499999999987267,0.8843158483505249
R3-24_t05,R3-24,jiufu_55441b4c6fe974_first30,rotate_minus30,1,1,0.016000000000076398,0.7868730425834656
R3-24_t05,R3-24,jiufu_55441b4c6fe974_first30,rotate_plus30,0,0,0.0,
R3-24_t05,R3-24,jiufu_55441b4c6fe974_first30,gray,1,2,0.016000000000076398,0.900397002696991
R3-24_t05,R3-24,jiufu_55441b4c6fe974_first30,clahe_l,1,2,0.01499999999987267,0.8822546005249023
R3-24_t05,R3-24,jiufu_55441b4c6fe974_first30,lower75,1,0,0.016000000000076398,0.7029998898506165
R3-24_t05,R3-24,jiufu_55441b4c6fe974_first30,center75,1,2,0.016000000000076398,0.8275664448738098
R3-24_t10,R3-24,jiufu_55441b4c6fe974_first30,baseline,1,2,0.0,0.8534929156303406
R3-24_t10,R3-24,jiufu_55441b4c6fe974_first30,rotate_minus30,2,1,0.016000000000076398,0.6981456875801086
R3-24_t10,R3-24,jiufu_55441b4c6fe974_first30,rotate_plus30,0,0,0.01499999999987267,
R3-24_t10,R3-24,jiufu_55441b4c6fe974_first30,gray,1,2,0.016000000000076398,0.8798613548278809
R3-24_t10,R3-24,jiufu_55441b4c6fe974_first30,clahe_l,1,2,0.01499999999987267,0.8498119115829468
R3-24_t10,R3-24,jiufu_55441b4c6fe974_first30,lower75,1,2,0.016000000000076398,0.817940890789032
R3-24_t10,R3-24,jiufu_55441b4c6fe974_first30,center75,1,2,0.01499999999987267,0.8399225473403931
R3-24_t15,R3-24,jiufu_55441b4c6fe974_first30,baseline,0,0,0.01499999999987267,
R3-24_t15,R3-24,jiufu_55441b4c6fe974_first30,rotate_minus30,0,0,0.016000000000076398,
R3-24_t15,R3-24,jiufu_55441b4c6fe974_first30,rotate_plus30,0,0,0.0,
R3-24_t15,R3-24,jiufu_55441b4c6fe974_first30,gray,0,0,0.01499999999987267,
R3-24_t15,R3-24,jiufu_55441b4c6fe974_first30,clahe_l,0,0,0.01499999999987267,
R3-24_t15,R3-24,jiufu_55441b4c6fe974_first30,lower75,0,0,0.016000000000076398,
R3-24_t15,R3-24,jiufu_55441b4c6fe974_first30,center75,0,0,0.0,
R3-24_t20,R3-24,jiufu_55441b4c6fe974_first30,baseline,1,1,0.016000000000076398,0.8382881879806519
R3-24_t20,R3-24,jiufu_55441b4c6fe974_first30,rotate_minus30,0,0,0.01499999999987267,
R3-24_t20,R3-24,jiufu_55441b4c6fe974_first30,rotate_plus30,0,0,0.016000000000076398,
R3-24_t20,R3-24,jiufu_55441b4c6fe974_first30,gray,1,1,0.01499999999987267,0.7540987730026245
R3-24_t20,R3-24,jiufu_55441b4c6fe974_first30,clahe_l,1,1,0.016000000000076398,0.8445078730583191
R3-24_t20,R3-24,jiufu_55441b4c6fe974_first30,lower75,1,1,0.01499999999987267,0.7140592336654663
R3-24_t20,R3-24,jiufu_55441b4c6fe974_first30,center75,1,1,0.016000000000076398,0.737189531326294
R3-24_t25,R3-24,jiufu_55441b4c6fe974_first30,baseline,0,0,0.016000000000076398,
R3-24_t25,R3-24,jiufu_55441b4c6fe974_first30,rotate_minus30,0,0,0.01499999999987267,
R3-24_t25,R3-24,jiufu_55441b4c6fe974_first30,rotate_plus30,0,0,0.016000000000076398,
R3-24_t25,R3-24,jiufu_55441b4c6fe974_first30,gray,0,0,0.016000000000076398,
R3-24_t25,R3-24,jiufu_55441b4c6fe974_first30,clahe_l,0,0,0.016000000000076398,
R3-24_t25,R3-24,jiufu_55441b4c6fe974_first30,lower75,1,0,0.016000000000076398,0.5293971300125122
R3-24_t25,R3-24,jiufu_55441b4c6fe974_first30,center75,0,0,0.0,
