thermal_file_id,thermal_path,rgb_file_id,rgb_path,filename_clock_difference_seconds,same_cow_verified,synchronization_offset_seconds,synchronization_status
jiufu_336c6a37c1e8bf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T084330-1479.MP4,jiufu_cc628fc2d986f7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_084335.mp4,5.0,,,candidate_only_not_verified
jiufu_3daca4f99093f5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T084508-1285.MP4,jiufu_e3ddca17022e8e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_084537.mp4,29.0,,,candidate_only_not_verified
jiufu_aed96a8cd6dde3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T084843-A1022198.MP4,jiufu_eee146cb1d3dc1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_084916.mp4,33.0,,,candidate_only_not_verified
jiufu_c52b8a375d3e11,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T085107-1600.MP4,jiufu_a7da83895a9448,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_085125.mp4,18.0,,,candidate_only_not_verified
jiufu_e6b17e79b0b593,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T085342-1568.MP4,jiufu_9f25b08edabb44,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_085348.mp4,6.0,,,candidate_only_not_verified
jiufu_d57a389e370ce5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T085557-508.MP4,jiufu_dfde654c9d9b02,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_085601.mp4,4.0,,,candidate_only_not_verified
jiufu_c3e3a442b21394,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T085753-100.MP4,jiufu_29d38d1b966346,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_085759.mp4,6.0,,,candidate_only_not_verified
jiufu_4dc4f1ecb57fa5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T090140-903.MP4,jiufu_75e7b28defdb5b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_090147.mp4,7.0,,,candidate_only_not_verified
jiufu_4dc4f1ecb57fa5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T090140-903.MP4,jiufu_1c7dc48013f63b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_090235.mp4,55.0,,,candidate_only_not_verified
jiufu_d34b67b3b4cc6c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T090228-638.MP4,jiufu_75e7b28defdb5b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_090147.mp4,-41.0,,,candidate_only_not_verified
jiufu_d34b67b3b4cc6c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T090228-638.MP4,jiufu_1c7dc48013f63b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_090235.mp4,7.0,,,candidate_only_not_verified
jiufu_b79d91910dc17a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T090927-681.MP4,jiufu_55e1e6c71570f9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_090934.mp4,7.0,,,candidate_only_not_verified
jiufu_d31bd7d7642ce6,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T091138-921.MP4,jiufu_e7952a307522ea,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_091144.mp4,6.0,,,candidate_only_not_verified
jiufu_8db6ed7f9c3ad8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092004-677.MP4,jiufu_679db77170e390,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_092013.mp4,9.0,,,candidate_only_not_verified
jiufu_8a93efdf555173,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092254-844.MP4,jiufu_69ce4b15414363,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_092311.mp4,17.0,,,candidate_only_not_verified
jiufu_75a484b3f5253b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092746-1425.MP4,jiufu_1dcb20ed2b806a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_092751.mp4,5.0,,,candidate_only_not_verified
jiufu_75a484b3f5253b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092746-1425.MP4,jiufu_389d9a8bff2056,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_092901.mp4,75.0,,,candidate_only_not_verified
jiufu_35f0adf19ed368,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092858-622.MP4,jiufu_1dcb20ed2b806a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_092751.mp4,-67.0,,,candidate_only_not_verified
jiufu_35f0adf19ed368,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092858-622.MP4,jiufu_389d9a8bff2056,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_092901.mp4,3.0,,,candidate_only_not_verified
jiufu_7045c3900be0cc,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T093120-921.MP4,jiufu_66bac32a88204e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_093134.mp4,14.0,,,candidate_only_not_verified
jiufu_555fad8f180823,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T093443-655.MP4,jiufu_2c93cc900e536b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_093442.mp4,-1.0,,,candidate_only_not_verified
jiufu_fddd769ae7a301,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T093821-875.MP4,jiufu_1414b432eb390e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_093822.mp4,1.0,,,candidate_only_not_verified
jiufu_21e342957e0fd7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094111-1420.MP4,jiufu_369db19f659c71,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_094123.mp4,12.0,,,candidate_only_not_verified
jiufu_fadd61169b43aa,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094339-1634.MP4,jiufu_1ea0d80cf0fa58,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_094338.mp4,-1.0,,,candidate_only_not_verified
jiufu_36ee658c295629,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094529-1469.MP4,jiufu_65e9d13b84f356,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_094528.mp4,-1.0,,,candidate_only_not_verified
jiufu_c92bd308748a09,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094758-A1021154.MP4,jiufu_6ab0148de4583c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_094757.mp4,-1.0,,,candidate_only_not_verified
jiufu_551d99f2e9c264,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095041-1241.MP4,jiufu_3c6c3a6e347ba3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_095049.mp4,8.0,,,candidate_only_not_verified
jiufu_c95ae69597cc50,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095351-1279.MP4,jiufu_8327247d00632c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_095352.mp4,1.0,,,candidate_only_not_verified
jiufu_94796ccea127be,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095542-989.MP4,jiufu_3db9f50b0bf447,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_095540.mp4,-2.0,,,candidate_only_not_verified
jiufu_56e83ecf9a14bb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095754-1574.MP4,jiufu_33e6fee517f239,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_095802.mp4,8.0,,,candidate_only_not_verified
jiufu_3cbd345626f05c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T100519-161.MP4,jiufu_343845a578547b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_100551.mp4,32.0,,,candidate_only_not_verified
jiufu_3ac83315834f77,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T100915-713.MP4,jiufu_392f89c7163071,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_100936.mp4,21.0,,,candidate_only_not_verified
jiufu_c68c62cb67dede,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T101454-623.MP4,jiufu_e842fc96977947,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_101453.mp4,-1.0,,,candidate_only_not_verified
jiufu_3721f7cf5a844c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T101712-653.MP4,jiufu_8de002b4100e87,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_101709.mp4,-3.0,,,candidate_only_not_verified
jiufu_65b745e540b8c7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T101932-281.MP4,jiufu_802e8ff21e61c9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_101931.mp4,-1.0,,,candidate_only_not_verified
jiufu_2e919f7b4ce7d4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T102206-353.MP4,jiufu_1e88b99c428599,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_102121.mp4,-45.0,,,candidate_only_not_verified
jiufu_f7266533e3399d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T102521-558.MP4,jiufu_51816acb39ce88,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_102520.mp4,-1.0,,,candidate_only_not_verified
jiufu_943fc8675c704c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T102849-347.MP4,jiufu_9d5c03f6d034ad,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_102848.mp4,-1.0,,,candidate_only_not_verified
jiufu_bd77cfa7950eaa,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133223-743.MP4,jiufu_e993b0f1059c97,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_133225.mp4,2.0,,,candidate_only_not_verified
jiufu_2aaced556ff39d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133413-957.MP4,jiufu_bacc43859ba4ab,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_133412.mp4,-1.0,,,candidate_only_not_verified
jiufu_90ed4ac916a295,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133635-179.MP4,jiufu_b1439b9c85a692,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_133633.mp4,-2.0,,,candidate_only_not_verified
jiufu_cd5eea76388f30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133817-728.MP4,jiufu_9de9b0f1c125a8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_133819.mp4,2.0,,,candidate_only_not_verified
jiufu_6cbcb0311b3ebf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134035-956.MP4,jiufu_dcb7029ddda7d9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_134042.mp4,7.0,,,candidate_only_not_verified
jiufu_522aa025eb0961,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134244-1441.MP4,jiufu_e0afc5defa3337,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_134241.mp4,-3.0,,,candidate_only_not_verified
jiufu_4f7144680fca9d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134435-583.MP4,jiufu_6c10d33d59ffff,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_134433.mp4,-2.0,,,candidate_only_not_verified
jiufu_6a641dd078f572,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134713-753.MP4,jiufu_050a555e8d6116,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_134723.mp4,10.0,,,candidate_only_not_verified
jiufu_edd9eebe6de991,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134930-943.MP4,jiufu_4655095219a579,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_134926.mp4,-4.0,,,candidate_only_not_verified
jiufu_58c38973aff558,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T135104-771.MP4,jiufu_d93240e1c73014,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_135101.mp4,-3.0,,,candidate_only_not_verified
jiufu_58c38973aff558,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T135104-771.MP4,jiufu_a1c469961c5939,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_135222.mp4,78.0,,,candidate_only_not_verified
jiufu_665326590feedb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T135221-447.MP4,jiufu_d93240e1c73014,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_135101.mp4,-80.0,,,candidate_only_not_verified
jiufu_665326590feedb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T135221-447.MP4,jiufu_a1c469961c5939,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_135222.mp4,1.0,,,candidate_only_not_verified
jiufu_053d6bd561c20b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T135554-1838.MP4,jiufu_bc036a0a80d00f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_135556.mp4,2.0,,,candidate_only_not_verified
jiufu_9a14e05c1c184c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T135926-728.MP4,jiufu_8ae64c80cdc8f2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_135927.mp4,1.0,,,candidate_only_not_verified
jiufu_124bf365605cd6,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T140349-1299.MP4,jiufu_ac51d2f2507450,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_140353.mp4,4.0,,,candidate_only_not_verified
jiufu_cc565ea0bfa396,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T140619-1246.MP4,jiufu_9264d970f931a0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_140618.mp4,-1.0,,,candidate_only_not_verified
jiufu_0a14da4ad52431,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T142101-1134.MP4,jiufu_db9cc72712446a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\RGB\VID_20240729_142059.mp4,-2.0,,,candidate_only_not_verified
jiufu_0ef3b83bc00130,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T081221-1428.MP4,jiufu_4234bbcf707703,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_081138.mp4,-43.0,,,candidate_only_not_verified
jiufu_0ef3b83bc00130,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T081221-1428.MP4,jiufu_77307d5135cc09,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_081239.mp4,18.0,,,candidate_only_not_verified
jiufu_6d14fba7168351,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T081505A1021142.MP4,jiufu_7e3ddf73240d70,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_081505.mp4,0.0,,,candidate_only_not_verified
jiufu_c5ff3e35124405,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T081638-1408.MP4,jiufu_151e40a13001b2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_081713.mp4,35.0,,,candidate_only_not_verified
jiufu_a6ed80c55f7be6,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T081830-1436.MP4,jiufu_151e40a13001b2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_081713.mp4,-77.0,,,candidate_only_not_verified
jiufu_a6ed80c55f7be6,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T081830-1436.MP4,jiufu_d6408e32ea154d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_081903.mp4,33.0,,,candidate_only_not_verified
jiufu_0e48be279ca40d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T082302-1489.MP4,jiufu_d12929b56206ba,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_082316.mp4,14.0,,,candidate_only_not_verified
jiufu_6fa0bbd661c8bb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T082631-1423.MP4,jiufu_4efb8ea84774a9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_082644.mp4,13.0,,,candidate_only_not_verified
jiufu_58da0349ace78c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T082946-1601.MP4,jiufu_cc2c1e1d7cbdba,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_082957.mp4,11.0,,,candidate_only_not_verified
jiufu_9eb853207f9233,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T083424-640.MP4,jiufu_802f9f87debf80,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_083444.mp4,20.0,,,candidate_only_not_verified
jiufu_8c114c09325c47,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T083719-1574.MP4,jiufu_50dcb60f174bee,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_083729.mp4,10.0,,,candidate_only_not_verified
jiufu_494e84a71f0d53,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T083924-1268.MP4,jiufu_de3f1acb1f471f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_083935.mp4,11.0,,,candidate_only_not_verified
jiufu_ce59136a4ecc21,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T084037-1479.MP4,jiufu_de3f1acb1f471f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_083935.mp4,-62.0,,,candidate_only_not_verified
jiufu_ce59136a4ecc21,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T084037-1479.MP4,jiufu_813c44c0576d9a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\VID_20240729_084102.mp4,25.0,,,candidate_only_not_verified
jiufu_8953d49083882b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T084011-1150.MP4,jiufu_ca70710a441fec,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_084012.mp4,1.0,,,candidate_only_not_verified
jiufu_8953d49083882b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T084011-1150.MP4,jiufu_ed37a63b82c0e4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_084140.mp4,89.0,,,candidate_only_not_verified
jiufu_5eaab17afa3dcc,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T084144-1644.MP4,jiufu_ed37a63b82c0e4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_084140.mp4,-4.0,,,candidate_only_not_verified
jiufu_577eb87b4ec0fa,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T090832-1442.MP4,jiufu_0f99a949df1ff5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_090829.mp4,-3.0,,,candidate_only_not_verified
jiufu_ac7d209f2a6aec,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T091037-214.MP4,jiufu_86addc71dc45f4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_091044.mp4,7.0,,,candidate_only_not_verified
jiufu_f0f7415c6e495e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T105437-1308.MP4,jiufu_3435873e14ae67,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_105439.mp4,2.0,,,candidate_only_not_verified
jiufu_45e262858c1edf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T105821-1146.MP4,jiufu_9724e6630da43b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_105819.mp4,-2.0,,,candidate_only_not_verified
jiufu_45e262858c1edf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T105821-1146.MP4,jiufu_5ba06d2e8216fd,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_105951.mp4,90.0,,,candidate_only_not_verified
jiufu_59f7f9462f2c30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T105955-165.MP4,jiufu_5ba06d2e8216fd,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_105951.mp4,-4.0,,,candidate_only_not_verified
jiufu_1f327de387886e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T110201-1371.MP4,jiufu_dc662e09eb2f81,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_110157.mp4,-4.0,,,candidate_only_not_verified
jiufu_6454a9e613172b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T110405-A1022182.MP4,jiufu_904c69bd384679,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_110401.mp4,-4.0,,,candidate_only_not_verified
jiufu_8b0c3e8c692def,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T110616-1489.MP4,jiufu_645eef7b3f6752,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_110615.mp4,-1.0,,,candidate_only_not_verified
jiufu_6328167f32f25e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T114908-1371.MP4,jiufu_8cd0495badad72,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_114909.mp4,1.0,,,candidate_only_not_verified
jiufu_80fa8dbe195b66,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T115158-353.MP4,jiufu_34bd1f493f1af7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_115154.mp4,-4.0,,,candidate_only_not_verified
jiufu_012d9efb7d8d4c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T115451-1213.MP4,jiufu_b6f8cc2be80271,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_115448.mp4,-3.0,,,candidate_only_not_verified
