video_id,frames,smoothed_frames,missing_left,missing_right,missing_both,repaired_left,repaired_right,tracked_left,tracked_right,inferred_left,inferred_right,global_inferred_left,global_inferred_right,low_conf_inferred_left,low_conf_inferred_right,peaks,rr_bpm,duration_seconds,rr_duration_seconds,rr_duration_source,smoothed_duration_seconds,mean_prominence,truth_count,count_error,abs_count_error,truth_rr,rr_error,abs_rr_error,fusion_mode,selected_fusion_mode,selection_score,selection_candidate_peaks,selection_median_prominence,selection_interval_cv,selection_amplitude,selection_missing_rate,repair_missing,smooth_window,peak_distance,peak_prominence,selected_peak_prominence,adaptive_peak_prominence,min_rr_bpm,max_rr_bpm,merge_shallow_peaks,merge_peak_gap,merge_valley_relief,merged_peak_count,adaptive_peak_retuning,peak_retune_rule,retune_target_peaks,edge_peak_completion,edge_peak_added,edge_peak_added_frames,edge_peak_min_gap,edge_peak_min_relief,raw_frames,analysis_frame_limit,analysis_window_source,truth_duration_seconds,raw_duration_seconds,temperature_csv,curve_csv,curve_png,review_png,status
zs170416,122,120,0,0,0,0,0,0,0,27,0,0,0,0,0,9,38.57142857142857,14.0,14.0,truth_duration_seconds,13.793103448275863,0.4306904161258149,10,-1,1,43.0,-4.428571428571431,4.428571428571431,adaptive,right,1.7584454664928093,9,0.3909445348839007,0.15810433591948708,0.7232765497843261,0.0,True,3,5,0.035,0.002,True,40.0,90.0,True,6,0.1,0,True,none,,none,0,,5,0.5,122,122,full_temperature_csv,14.0,14.022988505747128,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170416\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170416\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170416\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170416\paper_repro_peak_review.png,retuned
zs170419,143,141,0,0,0,0,0,0,4,0,55,0,0,0,0,10,37.5,16.0,16.0,truth_duration_seconds,16.20689655172414,0.4526528944104184,10,0,0,38.0,-0.5,0.5,adaptive,left,1.6762509202880642,10,0.38887137764468127,0.06133864568029373,0.6590244327417649,0.0,True,3,5,0.035,0.002,True,40.0,90.0,True,6,0.1,0,True,none,,none,0,,5,0.5,143,143,full_temperature_csv,16.0,16.436781609195403,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170419\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170419\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170419\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170419\paper_repro_peak_review.png,retuned
zs170554,114,112,0,0,0,0,0,0,0,0,0,0,0,0,0,10,46.15384615384615,13.0,13.0,truth_duration_seconds,12.873563218390805,0.5131477599331594,10,0,0,46.0,0.1538461538461533,0.1538461538461533,adaptive,left,1.9065649774368507,10,0.5498175374738191,0.07422696189577264,0.6969304604554589,0.0,True,3,5,0.035,0.035,True,40.0,90.0,True,6,0.1,0,True,none,,none,0,,5,0.5,114,114,full_temperature_csv,13.0,13.10344827586207,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170554\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170554\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170554\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs170554\paper_repro_peak_review.png,retuned
zs179187,132,130,0,0,0,0,0,0,0,0,115,0,0,0,0,10,40.0,15.0,15.0,truth_duration_seconds,14.942528735632186,0.23746510566843684,10,0,0,40.0,0.0,0.0,adaptive,left,1.321755345574838,10,0.1823321466265943,0.14182179503498865,0.605167048232869,0.0,True,3,5,0.035,0.035,True,40.0,90.0,True,6,0.1,0,True,none,,none,0,,5,0.5,132,132,full_temperature_csv,15.0,15.17241379310345,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs179187\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs179187\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs179187\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs179187\paper_repro_peak_review.png,retuned
zs190621,89,87,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48.0,10.0,10.0,truth_duration_seconds,10.0,0.19577220218834238,9,-1,1,54.0,-6.0,6.0,adaptive,left,1.04435946288401,8,0.14573053365659464,0.1491593802121314,0.4866043096667406,0.0,True,3,5,0.035,0.035,True,40.0,90.0,True,6,0.1,0,True,none,,none,0,,5,0.5,89,89,full_temperature_csv,10.0,10.229885057471265,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs190621\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs190621\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs190621\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs190621\paper_repro_peak_review.png,retuned
zs197000,107,105,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50.0,12.0,12.0,truth_duration_seconds,12.06896551724138,0.5993724626630329,10,0,0,50.0,0.0,0.0,adaptive,right,2.1812929755334745,10,0.6206170739229702,0.08847199857545576,0.802455950449116,0.0,True,3,5,0.035,0.035,True,40.0,90.0,True,6,0.1,0,True,none,,none,0,,5,0.5,107,107,full_temperature_csv,12.0,12.298850574712645,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs197000\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs197000\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs197000\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs197000\paper_repro_peak_review.png,retuned
zs200751,87,85,0,0,0,0,0,0,0,0,0,0,0,0,0,11,66.0,10.0,10.0,truth_duration_seconds,9.770114942528737,0.5606179162913512,11,0,0,66.0,0.0,0.0,adaptive,mean,2.109271471598871,11,0.6306650285040558,0.08641975307575064,0.7609081598163453,0.0,True,3,5,0.035,0.035,True,40.0,90.0,True,6,0.1,0,True,none,,none,0,,5,0.5,87,87,full_temperature_csv,10.0,10.0,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200751\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200751\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200751\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200751\paper_repro_peak_review.png,retuned
zs200783,140,138,0,0,0,0,0,8,0,0,0,0,0,0,0,11,41.25,16.0,16.0,truth_duration_seconds,15.862068965517242,0.5081849627900099,10,1,1,38.0,3.25,3.25,adaptive,right,1.6961637621943204,11,0.4602750745561611,0.08303355059578285,0.6387027314680253,0.0,True,3,5,0.035,0.035,True,40.0,90.0,True,6,0.1,0,True,none,,none,0,,5,0.5,140,140,full_temperature_csv,16.0,16.091954022988507,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200783\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200783\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200783\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200783\paper_repro_peak_review.png,retuned
zs200796,108,106,0,0,0,0,0,0,0,0,0,0,0,0,108,11,55.0,12.0,12.0,truth_duration_seconds,12.183908045977013,0.49645233722636406,10,1,1,50.0,5.0,5.0,adaptive,left,1.5889621449058582,11,0.4906081970053463,0.14285714284144427,0.5848912596606171,0.0,True,3,5,0.035,0.035,True,40.0,90.0,True,6,0.1,0,True,none,,none,0,,5,0.5,108,108,full_temperature_csv,12.0,12.413793103448278,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200796\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200796\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200796\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs200796\paper_repro_peak_review.png,retuned
zs211062,140,140,0,0,0,0,0,0,2,0,0,0,0,0,0,10,37.5,16.0,16.0,truth_duration_seconds,16.091954022988507,0.4148081939401507,10,0,0,38.0,-0.5,0.5,adaptive,left,1.7654227283761137,10,0.42669948740577457,0.3319419136036532,0.7523470988860829,0.0,True,1,9,0.12,0.12,False,40.0,90.0,True,6,0.1,0,True,dense_peak_count,10.0,none,0,,5,0.5,140,140,full_temperature_csv,16.0,16.091954022988507,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs211062\paper_repro_temperatures.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs211062\paper_repro_curve.csv,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs211062\paper_repro_curve.png,E:\real\use_code\yoloV8\Dataset_new\72video\al_images\zs211062\paper_repro_peak_review.png,retuned
