frame_id,video_group,json_path,json_sha256,declared_width,declared_height,image_path,has_embedded_image,group_count,shape_count,scored_shapes,image_decoded,image_size_matches,pixel_sha256,exact_review_pixel_overlap,label_issues,yolo_exists,yolo_parse_ok,yolo_instances,yolo_sha256,max_point_delta_px,max_box_delta_px,same_instance_count
170334_frame_000087,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000087.json,5b5cf52ff809cef67a26baf10370ae1806c9d3911a0393198e77bbf31d0a71cd,1080,1440,170334_frame_000087.jpg,True,1,3,3,True,True,2b47d491554f80ad06b1f16d6b5f97d3b9d0cff44f31888d9186e04dd946aed7,,,True,True,1,0b7b6b571bd09e130486c94fbc894f5f5acb1be74a0cb1a7f10f7646780cccc1,6.321522449537058,1.600984863281269,True
170334_frame_000090,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000090.json,169392df669859f30fd357ebc71caea5e211823bbd421b4a567e446a44ff9390,1080,1440,170334_frame_000090.jpg,True,1,3,3,True,True,3ff8e63d649b5018361e39eaf41113ee10113998c2937d62f67a87066b73f463,,,True,True,1,2185c4c3ee0f07671befdc1a51a5adb1ddeee7715fbd5e59c9fd7d938ad67b28,14.03800729448448,11.67858555908208,True
170334_frame_000093,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000093.json,aa987bb6840ae10dde65b1c25f053fb724cd440f1481e3415053990742219aa3,1080,1440,170334_frame_000093.jpg,True,1,3,3,True,True,be5fc91cc06914d684730408cfdf58c864cf109ab17e89619edd3459979dcbc8,,,True,True,1,e2e862af485c73d46544dbceaaf43c96edd4fd344bc1995ea5833c5dc320566c,7.612359812830761,13.103464416503925,True
170334_frame_000096,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000096.json,d0ccb8200c60ebf78192f9969b8e2e25ae3226f495abaa61727c2df210d56928,1080,1440,170334_frame_000096.jpg,True,1,3,3,True,True,9356112d8dfab4e396e3bac9b89d80039988e6f14321258bd7b4a37dffb0fc59,,,True,True,1,507de9d0a2958291189f0bb41a0be05ba6bbbcf26ae5cbda83fbe53b5fcfb3be,15.299334286170764,6.901835888671826,True
170334_frame_000099,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000099.json,cf4f7dcf45607d6b8014ae45ffd3a1a808f31d8723361f563cbeccb79d0b4ba3,1080,1440,170334_frame_000099.jpg,True,1,3,3,True,True,204546fe249d8919705f6d434f05e09c0f2a33bda8e488b429e57b4a669b15d5,,,True,True,1,8c35183710fc8ba52e8f1ac5d75de9588f4275d9b11ecaa5b1742356c8cce1a2,7.278410123096929,12.99108669433599,True
170334_frame_000102,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000102.json,6e12ff265211623e6395861cd92a2969c84d5a2675108c71c675881fcac0ad26,1080,1440,170334_frame_000102.jpg,False,1,3,3,False,False,,,,True,True,1,151899200c17fe4d88754463f7f63c49636622cbb805184c052629d54bbc5aca,7.275276709514118,8.16901182861318,True
170334_frame_000105,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000105.json,b598cacd00b9d0a89efdd201dbdf521404849d989dc5bf2de9e1997b7c1e287c,1080,1440,170334_frame_000105.jpg,True,1,3,3,True,True,3084ff1f16a4893266ec2a458d9748df995adbf5cbb708415f589e048e5e28a0,,,True,True,1,c55639fd3a9947bfe6c4474a8d3cb0e383ea79ee83a14a40530a42594c0f2978,6.708565330977913,5.8945492309569545,True
170334_frame_000108,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000108.json,754443b6bd6acabfb439faa2949abe7aefc4297a3d3e6c85e3a23c74dab4996a,1080,1440,170334_frame_000108.jpg,True,1,3,3,True,True,5897401a7d24a6ec0be9c5fefc40e0a4dd0875dfb8294f4ca4b2de4e621ba9b3,,,True,True,1,91e09d261406ce35163445482cce6932f3fb0f0e080e56ec127f045cc20c840a,11.40400019642241,8.648354663086025,True
170334_frame_000111,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000111.json,500959a6c7037b546f028250742dde71ead147a3e5bed5db0cff0fb0a5a55ab2,1080,1440,170334_frame_000111.jpg,True,1,3,3,True,True,80a4bf84397f338648ae5de6ca5dbe79429b787351184a81db83afe0ae5281f4,,,True,True,1,b8d72d9e3ff86070f90382641cfe147d918bccf1764b1021f7e084a80b017b2e,17.115443510467433,5.544839575195397,True
170334_frame_000114,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000114.json,0bc8425a7ae781cbeff41b28236c45c56f50b195e47d4aee846c2378ad23b719,1080,1440,170334_frame_000114.jpg,True,1,3,3,True,True,ebe2cf341403e1ce721998bf139117ed2f1c75a3e826ee6cc85885714974f7c8,,,True,True,1,5cfaafc3cbdb364e8cff71de035bd23845214c82bd06d56d9f8d287d48a76741,10.292055810186787,10.19445040283199,True
170334_frame_000117,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000117.json,cda8f5069ed2086767cebe510b7ea157d91d90b95c96cc87cc97aee32adbfcd7,1080,1440,170334_frame_000117.jpg,True,1,3,3,True,True,2ff89e6fac56bf37e168f1ed152f80fc363e1b71638155ac323684e7df8f2ac4,,,True,True,1,0d4cc3440de9dc7d7182b7a91c3bdf805cc61f493d39dce1c245af61f0f6a17a,7.06858071185441,5.941242773437466,True
170334_frame_000120,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000120.json,85fd67d375a8c3f9e607a1ca7abd11ce3fba7fd05f5a621a5bf70acc8d852637,1080,1440,170334_frame_000120.jpg,True,1,3,3,True,True,69bb29e444a19d047f34722b50c841cef8489405586d60e87ef9bfab799590f5,,,True,True,1,e6dc33ea3bdaea64d1636ddfb6875d81f49bc40ff5a47cd48f6f8770bef1fe1f,11.659641606841898,8.813204077148384,True
170334_frame_000123,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000123.json,2572fb73d203928266f77c785c51608e796385a20c7ea6168e33e48e8fbb396f,1080,1440,170334_frame_000123.jpg,True,1,3,3,True,True,0fabd8b43359f4ba1573882f6ca2ad494053b0eef952ad027a1d26ad5fa22c88,,,True,True,1,72da19f06768834d98e04bb890232282bd3eef96238cec3742b6e25a8cd974b3,18.380838270329214,5.902800952148482,True
170334_frame_000126,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000126.json,bebc73b7c29284815ab93f84204b83cbb4ed44fc501f35bd1fa292cd35fb3d88,1080,1440,170334_frame_000126.jpg,False,1,3,3,False,False,,,,True,True,1,41ff5932d9867c664b8219d6f049ee87acfb161aaa6814551b1b35dd6676e4c0,9.48506237828718,11.605215893554714,True
170334_frame_000129,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000129.json,c9ad79f44f9917469ccd00d5506cc045207595782382948c8daddd2ce1a943c6,1080,1440,170334_frame_000129.jpg,False,1,3,3,False,False,,,,True,True,1,fa65af9427d1cc82b679490e61db8688bdb338689bb4b6da60dcc8e119b2e770,1.4167591750188215,8.902865808105503,True
170334_frame_000132,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000132.json,b5cf0e9fb42867fe8e95eb45f32e38cc73081cdce72750ca002a99885fdc865f,1080,1440,170334_frame_000132.jpg,False,1,3,3,False,False,,,,True,True,1,4264f926821ebde40e5f813504a53d5501f5d281276ba8d77a0059defdf3e5d8,5.105530569882008,14.554190478515693,True
170334_frame_000135,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000135.json,1d8a6e80d83236a862305766937aec94c59ff8175e231363a3d50e8b457ca737,1080,1440,170334_frame_000135.jpg,False,1,3,3,False,False,,,,True,True,1,69f9444592ae92e3e9436a968d0f9bc658247a988c9e078ae165017f5c71a159,19.2397932296582,3.991100317382802,True
170334_frame_000138,170334,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\170334_frame_000138.json,f27ca675894bfdfb3ea568b2d5b9d3e79545734f4637f8b730267e8d4ff1787c,1080,1440,170334_frame_000138.jpg,False,1,3,3,False,False,,,,True,True,1,f823998aaef20936191ed97fd830bb553a5ea7cf28f4d7c5618a23b72babb6d8,15.266172528829916,6.26323590087884,True
177395_frame_000000,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000000.json,c60c8b04b7fe29a7395295bf574812eb5ed3422120e2cb5e830211e01485ae66,1080,1440,177395_frame_000000.jpg,False,1,2,2,False,False,,,,True,True,1,08eb440470d379011de84a2fe30fe3e001c03acf1fe175b22b13d4be607fc098,3.1662035563115154,15.603045886230348,True
177395_frame_000003,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000003.json,1df972ac147aa42c9717a283936f132c56e5b30864738b70ba7ec1271426b286,1080,1440,177395_frame_000003.jpg,False,1,2,2,False,False,,,,True,True,1,ec189f17452a78b1adf6c9f56e0dc2a41a101d91802221bfbd8bc5ff494fd775,7.073955397088627,18.5724841552734,True
177395_frame_000006,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000006.json,28d1c59be076d7cf84807c29cca065d8b5e2aa0497a42a207fbb14a54210c51f,1080,1440,177395_frame_000006.jpg,False,1,2,2,False,False,,,,True,True,1,ca8e8d7d85626f1692b66db6875847623d8ab0cd14a10f153891473555491749,10.052104671162114,27.96315930175774,True
177395_frame_000009,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000009.json,d89fc1c8e022577b4144d0feaa442c151cbd02c0edd6b32aadc07df0b5a86e5e,1080,1440,177395_frame_000009.jpg,False,1,2,2,False,False,,,,True,True,1,dcae2bec618a6037fbf9c7e84ca466a6f2c89ca12926e87a05daaef8402e2cb2,8.487545322412123,34.0594171875,True
177395_frame_000012,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000012.json,9fc0caa2e78f7cb65d5c4e5e49da2a6057edfb532f189a4ef6ba31f3a0109411,1080,1440,177395_frame_000012.jpg,False,1,3,3,False,False,,,,True,True,1,442a57e3111ae28e5c2594aa03d598d6ffcf1ef5de0a1c17f2170532cedffd72,6.323164283806074,34.83235876464846,True
177395_frame_000015,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000015.json,f2b54c0003f927c03211ed2500d555222de82ef855165418aad29b59f9e9e8d8,1080,1440,177395_frame_000015.jpg,False,1,3,3,False,False,,,,True,True,1,97683dbe5ac6b9a8905fbb8816f05c72dfd50b8932980d249b62058f256672ad,5.098080328908119,29.763489331054757,True
177395_frame_000018,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000018.json,eb72847064768221e83378d67470fb4cf8f641e1f5a83023d562294cf4b91afb,1080,1440,177395_frame_000018.jpg,False,1,3,3,False,False,,,,True,True,1,b1ff85ec93d2ae668c0c3f0a039930344f5bfb5c458098e0c6a6c3da93f3cd67,10.811217766745775,27.623443579101604,True
177395_frame_000021,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000021.json,75df6825b7e99b9940d590e87cfe10b0dd6b19ac728fba25f252d6ae6d9f1bfa,1080,1440,177395_frame_000021.jpg,False,1,3,3,False,False,,,,True,True,1,95706b51a84a1319dec6dba45ef4668d22c24379a0d4dff356ce619296db48f5,16.1277403996964,63.619834899902344,True
177395_frame_000024,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000024.json,be8f9f97bf167bd40b712500f4ab865ea584560b93310506a4b3ae66b8765c95,1080,1440,177395_frame_000024.jpg,False,1,3,3,False,False,,,,True,True,1,5a09c9078f6eb33a2ed1162675d4b6cdd0921b818ca0cc64db5731aee5d770ce,11.319082598868178,53.94142694091795,True
177395_frame_000027,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000027.json,7bac5c09ec58df2b0a299b23c8f3da0b28203215d3d4a3250badd77277de8d6c,1080,1440,177395_frame_000027.jpg,False,1,3,3,False,False,,,,True,True,1,7279793d832e4f8e3ba40b3d811f36f6fa02fa968278e9e58ff6134e0f1b3768,10.443526515502349,44.827829626464904,True
177395_frame_000030,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000030.json,3a781ffef0976e6dbe9bbddc8f029457da3adb2865102b6f84ac268bce646f08,1080,1440,177395_frame_000030.jpg,False,1,3,3,False,False,,,,True,True,1,1e0b1213dbbac03ee08b9e1f318c52a211312558ad4499e4886193c8bd3d0f28,8.05828865206501,41.09373039550769,True
177395_frame_000033,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000033.json,6baa9fd8dc2f8a46f05a4e90b266ecd40ae0f5ce00f20b99c5074020e670e1c4,1080,1440,177395_frame_000033.jpg,False,1,3,3,False,False,,,,True,True,1,7e3e67cf9407dab54e210aafc13f98d8c6b1b1dda50fb2e7710336230b5259c5,10.192312656114957,32.160552978515625,True
177395_frame_000036,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000036.json,e40df2713e8c6bd5ea05d48aaf8fee5e603f170abe0be25d0eec11fdded67183,1080,1440,177395_frame_000036.jpg,False,1,3,3,False,False,,,,True,True,1,cd887051a59ba1590ae37b77b00cbf0f1bab451b8e15e79186c2b42d98a662a4,9.060069368387877,27.21373802490234,True
177395_frame_000039,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000039.json,6be951bd04d82115cdbfc75e079693cab562e2bff7859c6f2ac78683a041a2db,1080,1440,177395_frame_000039.jpg,False,1,3,3,False,False,,,,True,True,1,29714fcf2cc7165305e469a57294dac9fb4e79d2d86de77564f0d255c6010904,2.8304111079487932,29.750188513183616,True
177395_frame_000042,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000042.json,b364eabbaf8a171f9594bae90485f39a1989310741032210eea3c32907bae86f,1080,1440,177395_frame_000042.jpg,False,1,3,3,False,False,,,,True,True,1,40275a6a485e40ba83a5873ddebe69cbb7dbdc45214dbf89aca3e0d83a58e192,10.202040776236812,24.823992041015686,True
177395_frame_000045,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000045.json,e04a530bda18e68dc405a10c3caa47dcab41a1121ec9cadd94cbf1ffe6d31958,1080,1440,177395_frame_000045.jpg,False,1,3,3,False,False,,,,True,True,1,d245873bcfe089a3ca88001e629b25f2a90e4f11e9a92aa9618629469c5c66af,7.078083356389613,26.156048400878944,True
177395_frame_000048,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000048.json,d18ba7011062c45b2d27d1d95a96102299f7261f139d80d62ef215deb661b4a7,1080,1440,177395_frame_000048.jpg,False,1,3,3,False,False,,,,True,True,1,1ff61815557a050bf782c1eec08a1c71d023c0f33d22ee05b76535c99fe20ace,2.9996038405095966,14.38195583496099,True
177395_frame_000051,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000051.json,1bfaae341ca4986c91a6bdb8809bb37f654f7e6d44aa072362ba723b0fcbecb5,1080,1440,177395_frame_000051.jpg,False,1,3,3,False,False,,,,True,True,1,b07dcf378e739ac3736160766a381a51b81f15814e7a28d8bd6e22ff22f4f545,7.065017197431242,10.66599162597663,True
177395_frame_000054,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000054.json,436451e54d93d9944a0b1dac555293b947505271ecfc398c93bcfbb128d850a9,1080,1440,177395_frame_000054.jpg,False,1,3,3,False,False,,,,True,True,1,a3cdf995386cdad4b1fd974c47c786517ee8da1ebd570492654330f89d0ab3e9,3.1606334808072347,23.789915881347724,True
177395_frame_000057,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000057.json,51dc02d41d1afe11a51df66c0a3bf796b0aa342fcd620688a8cd23e62c7c77c9,1080,1440,177395_frame_000057.jpg,False,1,3,3,False,False,,,,True,True,1,a83e53da417dbf0a0f2ba6ac43dd5a55d7c260c9dbabbcd5e732ffefd68539c1,2.238580157153171,20.13245606689452,True
177395_frame_000060,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000060.json,7789a019b25ad61b50e72a6db04fb86836d499ae6a3a1898b285755c57ee844a,1080,1440,177395_frame_000060.jpg,False,1,3,3,False,False,,,,True,True,1,aae40eaa18bd4dc6036287964b4c87d1ca1217442c3558b47eb109f99d43cfef,6.7099928464939085,38.7430354248047,True
177395_frame_000063,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000063.json,2da6485279d244acb2e513665e3b6c2c630015d534eb9c53336d5dbde8a19b8e,1080,1440,177395_frame_000063.jpg,False,1,3,3,False,False,,,,True,True,1,a1076fc4d4dfccca3d2775b6dcd70e7e52753486e43fd8ea048be5dc8649ef26,7.813937742265455,25.77946146240231,True
177395_frame_000066,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000066.json,ccd984db985c1eb019d222eed59b7b70e89edc2dba430e4f6b76820349af95c9,1080,1440,177395_frame_000066.jpg,False,1,3,3,False,False,,,,True,True,1,efb359fa12d33279f8c53bb98b623c6bcd52e5ab2c266fc77cd80250e246104f,2.8256001132503474,17.19611575927729,True
177395_frame_000069,177395,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\177395_frame_000069.json,cc929cd54dcad1efebd170d2454784d7d39de987f029a9143de35f28d01f4445,1080,1440,177395_frame_000069.jpg,False,1,3,3,False,False,,,,True,True,1,a5515f3ee9002f0755408b685ef3bbb52b72451b73c5e6388897056801fa364a,5.001200255938608,22.225777734375015,True
190546_frame_000000,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000000.json,991485994d25f4cd4e71204bf19a253b4a6043789aaa8f3e21f8f6c36fee27de,1080,1440,190546_frame_000000.jpg,False,1,3,3,False,False,,,,True,True,1,2b45de1b00632679c9dd3c2d209b0fc5626f0a1dca4227c95005e8742be6e22f,14.867683849208001,21.743167895507895,True
190546_frame_000003,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000003.json,f1e8597baf233886db8b56b9e3f5243e4c066ee4111dd64e4e5abc79cbe63ff8,1080,1440,190546_frame_000003.jpg,False,1,3,3,False,False,,,,True,True,1,cc5d9f6a00a17b57e8e03dc367f9d35e59584f8ba7d6fc07737acd4a3271ff95,11.30946603160381,19.714612719726574,True
190546_frame_000006,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000006.json,dbe7458e04eea15440f6494d8e0fa9b9fc11a2ef0c82229f26d11b4c42ba6b0c,1080,1440,190546_frame_000006.jpg,False,1,3,3,False,False,,,,True,True,1,fe6a2964a2e76e9382b340c63965c88cd9a77e0eb760f6fe0c103f389bdffdbb,21.626318458766782,22.20872717285158,True
190546_frame_000009,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000009.json,98c5de04bfb0a322ee8faf604cdbec69aa90583b7af88b57bee547e601e323d1,1080,1440,190546_frame_000009.jpg,True,1,3,3,True,True,3b73cffd1296b108678f0234962ee405c2de2322c755eb5dad507f422d19e3b8,,,True,True,1,25a377c21950f5bed9fe6806fe09732c2f551afc74e74858aaa6f881e09d8f6e,14.217651952414652,11.517747583007804,True
190546_frame_000012,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000012.json,2e42b87e88e06e84df223398109b5d9f0ac83a68adebe6206f53057c98b1cc15,1080,1440,190546_frame_000012.jpg,False,1,3,3,False,False,,,,True,True,1,e15470b35a1eb000509d1345516aec2f8b9184a71b4ef60c5b31ab9ca588f822,11.703914483624741,29.439239501953125,True
190546_frame_000015,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000015.json,2fb16f468a75992e168b04bc9226a8f7a73019e0ce5e0e726e225c7e8989768f,1080,1440,190546_frame_000015.jpg,False,1,3,3,False,False,,,,True,True,1,87f2f39b7f3f9486cc6eff6e7719ac9a15e114f5f399025b22a7bb6c96634bbf,17.69198707211828,11.980550500488334,True
190546_frame_000018,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000018.json,a0a030ab47f7ed2543a89c64bcd64fa69e961a4414cc65c57ad577f2f5a8bc3c,1080,1440,190546_frame_000018.jpg,False,1,3,3,False,False,,,,True,True,1,56197494dfd9202c015104c8f4c97b50efc0c5821416db356ff079ce33c832ba,11.320496724084215,26.545149645996162,True
190546_frame_000021,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000021.json,bdfb6515c4e90cc9b42bb7c750c190f08d12b07c436a2ac0a74ebd3fb8fccd0e,1080,1440,190546_frame_000021.jpg,False,1,3,3,False,False,,,,True,True,1,8890e73ac94c359bcd38c9d655fac369681247be8a885ce9229378f0cafa725e,8.604464589967213,21.054146923828057,True
190546_frame_000024,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000024.json,b4884c2c066fb31d88d7dc89510a39c6214e307601c6db05875e8b94a471590b,1080,1440,190546_frame_000024.jpg,False,1,3,3,False,False,,,,True,True,1,db8e19f6dc2734ce128c300ab49af7be64aa1e47efc7a92a025e3021b2a8c18d,9.052779153387123,22.476625708007873,True
190546_frame_000027,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000027.json,5af99a120c415a4d5b20d2a9060e9f55c790f9c2746480721031edc28a3d9a88,1080,1440,190546_frame_000027.jpg,False,1,3,3,False,False,,,,True,True,1,adcd47490cfbcea6abcc16ff6a2f42212576109a3ee4221f731791dab0e8c865,10.2997100464042,24.470080773925815,True
190546_frame_000030,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000030.json,9dad7784472a0f8d958d79a9d2e0f0c59911f1f2a95deb25edf63b0c159a09a4,1080,1440,190546_frame_000030.jpg,False,1,3,3,False,False,,,,True,True,1,ccc289c86595ad1d24b096cf712ca40b838190682dce0696dd57f24027a06d6f,8.246600734848254,22.500698620605476,True
190546_frame_000033,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000033.json,3316b026fefc39baf532bd7f1989cbdfd4c2d57772215e1d17fae63a4edc1296,1080,1440,190546_frame_000033.jpg,False,1,3,3,False,False,,,,True,True,1,9a9028a15d4882b3d32a6466fcaa1374b9c7c513327f840ded508f5b5175c63a,9.431437141814675,21.56490000000008,True
190546_frame_000036,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000036.json,4d3579d64c14ba0b17f926ddf922c7ced9b23d25037064aea1d3b74f465b2e8b,1080,1440,190546_frame_000036.jpg,False,1,3,3,False,False,,,,True,True,1,5108ab8018e52b5df488afad6bb15ecdaef732e0a064b6efd53ca69965a8e2ca,6.401129900259837,21.524854394531303,True
190546_frame_000039,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000039.json,b5bda3e29f7544486170ad9dfa685f78e4625c50a0f64d104302209e59bebb4b,1080,1440,190546_frame_000039.jpg,False,1,3,3,False,False,,,,True,True,1,ee64fbe1ab3f697e42557e8298cedbc0627f6a7ea4afe58048bcd2aeaa76e885,10.99560046564076,22.806379028320293,True
190546_frame_000042,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000042.json,7b939f3fd0f981fff646dab0de87a69a898567de5746fcabe8ba5d1b598d0281,1080,1440,190546_frame_000042.jpg,False,1,3,3,False,False,,,,True,True,1,53dfdd075a63ec0341a83956877883b0ab3a8a42f44d56ffb4dabbd455f72b76,7.214321944576616,28.79104449462875,True
190546_frame_000045,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000045.json,fd3817d6a15f9f16a0b3c54c371a40ad91b0e17e5873fb582ae582ec0ae52a7f,1080,1440,190546_frame_000045.jpg,False,1,3,3,False,False,,,,True,True,1,505f2025fed672d7343bc647dc85d60a2907b4dbafc9b9226a9cdcd69d23cba2,6.706415137761694,35.4538432617187,True
190546_frame_000048,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000048.json,0102d46207a4fdf596579dc2c2ed3d6834b780db255113de202f95bd281df4a1,1080,1440,190546_frame_000048.jpg,False,1,2,2,False,False,,,,True,True,1,79e0bc0dc59fc997ee9f4162f0918c72ca28ed57810cfe54931621220892ec92,9.9952001280614,32.11227092285162,True
190546_frame_000051,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000051.json,ec308a559d2e45e45e258fab3797bb2d42d0d1e707997c844fc743d47d94d0ae,1080,1440,190546_frame_000051.jpg,False,1,2,2,False,False,,,,True,True,1,e124edf3ecb9a7b1e40581d34aa4f65a7525c4675dfe5277b0f5b25b2473889d,11.703606719298119,25.007574902343663,True
190546_frame_000054,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000054.json,52cbf36ab58d1fe7722be611024c79de5b902c9f3bf979da00b53add761a5713,1080,1440,190546_frame_000054.jpg,False,1,2,2,False,False,,,,True,True,1,45e233938055998d1f72e88a2f5352e8fcb445aa568d4e69614c47c02d7baa2b,15.131952968470369,25.246758032226467,True
190546_frame_000057,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000057.json,5755ba95a97e085a9bfb3808963d4eb24530367db20bbd9f872ef9a7da7336fd,1080,1440,190546_frame_000057.jpg,False,1,2,2,False,False,,,,True,True,1,47c5925f2c923d7ed38f0c41c581309ea04a9f05e70874640dbe1525c83f230a,1.4164781113734108,20.616189697265668,True
190546_frame_000060,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000060.json,b16edacb9ca9386c16120d19f4acb52f2b4215a39518d18786abed1b51d1e1ac,1080,1440,190546_frame_000060.jpg,False,1,3,3,False,False,,,,True,True,1,2f3c9834978c73c7ca9d9f055c8de63246374259be91312724b7471d6d9dd7ec,10.199921819308154,23.72273800048822,True
190546_frame_000063,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000063.json,8b794f1ea502244ca6e63d93697526b16986bf70a6b12ea0c2e5095d8e31566f,1080,1440,190546_frame_000063.jpg,False,1,3,3,False,False,,,,True,True,1,1d6bbcc42d2f8d3d31fbd37a2ba4b1124a5ddf781e2469fc2e7c10493964b193,10.634134473477424,16.31132072753917,True
190546_frame_000066,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000066.json,321b71a6b85469d0edc7d4ab138a7b515eccbd5567c7adabdcdebfe9ea562b71,1080,1440,190546_frame_000066.jpg,False,1,3,3,False,False,,,,True,True,1,b1ede906ce5278b21d77ed1a57cdb6670201c115d1fc3d730d19e6991b6fbedc,2.996800427122241,5.270975354003895,True
190546_frame_000069,190546,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\190546_frame_000069.json,a1a33f67144135bcd6e04b728315fd0aba819dffe7d11d9cb27061cd547035a5,1080,1440,190546_frame_000069.jpg,False,1,3,3,False,False,,,,True,True,1,d2304be5ab804e5345a42ff1d0b7ac4319fa08205ea3c66e4be260b0fb787338,7.066938652627434,12.960338598632802,True
