cohort,video_id,arm,event_id,frame_index,time_seconds,timebase
internal73,211040,C1P0,p9,70,8.045977011494253,nominal_8.7_no_event_truth
internal73,211040,C1P0,p10,77,8.85057471264368,nominal_8.7_no_event_truth
internal73,211040,C1P0,p11,84,9.655172413793105,nominal_8.7_no_event_truth
internal73,211040,C0P1,p1,2,0.2298850574712644,nominal_8.7_no_event_truth
internal73,211040,C0P1,p2,9,1.0344827586206897,nominal_8.7_no_event_truth
internal73,211040,C0P1,p3,18,2.0689655172413794,nominal_8.7_no_event_truth
internal73,211040,C0P1,p4,25,2.873563218390805,nominal_8.7_no_event_truth
internal73,211040,C0P1,p5,33,3.7931034482758625,nominal_8.7_no_event_truth
internal73,211040,C0P1,p6,41,4.71264367816092,nominal_8.7_no_event_truth
internal73,211040,C0P1,p7,48,5.517241379310345,nominal_8.7_no_event_truth
internal73,211040,C0P1,p8,56,6.436781609195402,nominal_8.7_no_event_truth
internal73,211040,C0P1,p9,63,7.241379310344828,nominal_8.7_no_event_truth
internal73,211040,C0P1,p10,70,8.045977011494253,nominal_8.7_no_event_truth
internal73,211040,C0P1,p11,77,8.85057471264368,nominal_8.7_no_event_truth
internal73,211040,C0P1,p12,84,9.655172413793105,nominal_8.7_no_event_truth
internal73,211040,C1P1,p1,9,1.0344827586206897,nominal_8.7_no_event_truth
internal73,211040,C1P1,p2,18,2.0689655172413794,nominal_8.7_no_event_truth
internal73,211040,C1P1,p3,25,2.873563218390805,nominal_8.7_no_event_truth
internal73,211040,C1P1,p4,33,3.7931034482758625,nominal_8.7_no_event_truth
internal73,211040,C1P1,p5,41,4.71264367816092,nominal_8.7_no_event_truth
internal73,211040,C1P1,p6,48,5.517241379310345,nominal_8.7_no_event_truth
internal73,211040,C1P1,p7,55,6.321839080459771,nominal_8.7_no_event_truth
internal73,211040,C1P1,p8,63,7.241379310344828,nominal_8.7_no_event_truth
internal73,211040,C1P1,p9,70,8.045977011494253,nominal_8.7_no_event_truth
internal73,211040,C1P1,p10,77,8.85057471264368,nominal_8.7_no_event_truth
internal73,211040,C1P1,p11,84,9.655172413793105,nominal_8.7_no_event_truth
internal73,211049,C0P0,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,211049,C0P0,p2,17,1.9540229885057472,nominal_8.7_no_event_truth
internal73,211049,C0P0,p3,24,2.7586206896551726,nominal_8.7_no_event_truth
internal73,211049,C0P0,p4,32,3.6781609195402303,nominal_8.7_no_event_truth
internal73,211049,C0P0,p5,40,4.597701149425288,nominal_8.7_no_event_truth
internal73,211049,C0P0,p6,47,5.402298850574713,nominal_8.7_no_event_truth
internal73,211049,C1P0,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,211049,C1P0,p2,17,1.9540229885057472,nominal_8.7_no_event_truth
internal73,211049,C1P0,p3,24,2.7586206896551726,nominal_8.7_no_event_truth
internal73,211049,C1P0,p4,32,3.6781609195402303,nominal_8.7_no_event_truth
internal73,211049,C1P0,p5,40,4.597701149425288,nominal_8.7_no_event_truth
internal73,211049,C1P0,p6,47,5.402298850574713,nominal_8.7_no_event_truth
internal73,211049,C0P1,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,211049,C0P1,p2,17,1.9540229885057472,nominal_8.7_no_event_truth
internal73,211049,C0P1,p3,24,2.7586206896551726,nominal_8.7_no_event_truth
internal73,211049,C0P1,p4,32,3.6781609195402303,nominal_8.7_no_event_truth
internal73,211049,C0P1,p5,40,4.597701149425288,nominal_8.7_no_event_truth
internal73,211049,C0P1,p6,47,5.402298850574713,nominal_8.7_no_event_truth
internal73,211049,C1P1,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,211049,C1P1,p2,17,1.9540229885057472,nominal_8.7_no_event_truth
internal73,211049,C1P1,p3,24,2.7586206896551726,nominal_8.7_no_event_truth
internal73,211049,C1P1,p4,32,3.6781609195402303,nominal_8.7_no_event_truth
internal73,211049,C1P1,p5,40,4.597701149425288,nominal_8.7_no_event_truth
internal73,211049,C1P1,p6,47,5.402298850574713,nominal_8.7_no_event_truth
internal73,211056,C0P0,p1,11,1.264367816091954,nominal_8.7_no_event_truth
internal73,211056,C0P0,p2,22,2.528735632183908,nominal_8.7_no_event_truth
internal73,211056,C0P0,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,211056,C0P0,p4,40,4.597701149425288,nominal_8.7_no_event_truth
internal73,211056,C0P0,p5,48,5.517241379310345,nominal_8.7_no_event_truth
internal73,211056,C0P0,p6,69,7.931034482758621,nominal_8.7_no_event_truth
internal73,211056,C0P0,p7,79,9.080459770114944,nominal_8.7_no_event_truth
internal73,211056,C0P0,p8,89,10.229885057471265,nominal_8.7_no_event_truth
internal73,211056,C0P0,p9,100,11.49425287356322,nominal_8.7_no_event_truth
internal73,211056,C0P0,p10,111,12.758620689655173,nominal_8.7_no_event_truth
internal73,211056,C1P0,p1,11,1.264367816091954,nominal_8.7_no_event_truth
internal73,211056,C1P0,p2,22,2.528735632183908,nominal_8.7_no_event_truth
internal73,211056,C1P0,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,211056,C1P0,p4,40,4.597701149425288,nominal_8.7_no_event_truth
internal73,211056,C1P0,p5,49,5.6321839080459775,nominal_8.7_no_event_truth
internal73,211056,C1P0,p6,69,7.931034482758621,nominal_8.7_no_event_truth
internal73,211056,C1P0,p7,79,9.080459770114944,nominal_8.7_no_event_truth
internal73,211056,C1P0,p8,90,10.344827586206897,nominal_8.7_no_event_truth
internal73,211056,C1P0,p9,100,11.49425287356322,nominal_8.7_no_event_truth
internal73,211056,C1P0,p10,110,12.643678160919542,nominal_8.7_no_event_truth
internal73,211056,C0P1,p1,11,1.264367816091954,nominal_8.7_no_event_truth
internal73,211056,C0P1,p2,22,2.528735632183908,nominal_8.7_no_event_truth
internal73,211056,C0P1,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,211056,C0P1,p4,40,4.597701149425288,nominal_8.7_no_event_truth
internal73,211056,C0P1,p5,48,5.517241379310345,nominal_8.7_no_event_truth
internal73,211056,C0P1,p6,69,7.931034482758621,nominal_8.7_no_event_truth
internal73,211056,C0P1,p7,79,9.080459770114944,nominal_8.7_no_event_truth
internal73,211056,C0P1,p8,89,10.229885057471265,nominal_8.7_no_event_truth
internal73,211056,C0P1,p9,100,11.49425287356322,nominal_8.7_no_event_truth
internal73,211056,C0P1,p10,111,12.758620689655173,nominal_8.7_no_event_truth
internal73,211056,C1P1,p1,11,1.264367816091954,nominal_8.7_no_event_truth
internal73,211056,C1P1,p2,22,2.528735632183908,nominal_8.7_no_event_truth
internal73,211056,C1P1,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,211056,C1P1,p4,40,4.597701149425288,nominal_8.7_no_event_truth
internal73,211056,C1P1,p5,49,5.6321839080459775,nominal_8.7_no_event_truth
internal73,211056,C1P1,p6,69,7.931034482758621,nominal_8.7_no_event_truth
internal73,211056,C1P1,p7,79,9.080459770114944,nominal_8.7_no_event_truth
internal73,211056,C1P1,p8,90,10.344827586206897,nominal_8.7_no_event_truth
internal73,211056,C1P1,p9,100,11.49425287356322,nominal_8.7_no_event_truth
internal73,211056,C1P1,p10,110,12.643678160919542,nominal_8.7_no_event_truth
internal73,211070,C0P0,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,211070,C0P0,p2,16,1.8390804597701151,nominal_8.7_no_event_truth
internal73,211070,C0P0,p3,24,2.7586206896551726,nominal_8.7_no_event_truth
internal73,211070,C0P0,p4,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,211070,C0P0,p5,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,211070,C0P0,p6,51,5.862068965517242,nominal_8.7_no_event_truth
internal73,211070,C0P0,p7,65,7.471264367816093,nominal_8.7_no_event_truth
internal73,211070,C0P0,p8,72,8.275862068965518,nominal_8.7_no_event_truth
internal73,211070,C0P0,p9,79,9.080459770114944,nominal_8.7_no_event_truth
internal73,211070,C1P0,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,211070,C1P0,p2,16,1.8390804597701151,nominal_8.7_no_event_truth
internal73,211070,C1P0,p3,24,2.7586206896551726,nominal_8.7_no_event_truth
internal73,211070,C1P0,p4,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,211070,C1P0,p5,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,211070,C1P0,p6,51,5.862068965517242,nominal_8.7_no_event_truth
internal73,211070,C1P0,p7,60,6.8965517241379315,nominal_8.7_no_event_truth
internal73,211070,C1P0,p8,66,7.586206896551725,nominal_8.7_no_event_truth
internal73,211070,C1P0,p9,72,8.275862068965518,nominal_8.7_no_event_truth
internal73,211070,C1P0,p10,79,9.080459770114944,nominal_8.7_no_event_truth
internal73,211070,C0P1,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,211070,C0P1,p2,16,1.8390804597701151,nominal_8.7_no_event_truth
internal73,211070,C0P1,p3,24,2.7586206896551726,nominal_8.7_no_event_truth
internal73,211070,C0P1,p4,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,211070,C0P1,p5,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,211070,C0P1,p6,51,5.862068965517242,nominal_8.7_no_event_truth
internal73,211070,C0P1,p7,60,6.8965517241379315,nominal_8.7_no_event_truth
internal73,211070,C0P1,p8,65,7.471264367816093,nominal_8.7_no_event_truth
internal73,211070,C0P1,p9,72,8.275862068965518,nominal_8.7_no_event_truth
internal73,211070,C0P1,p10,79,9.080459770114944,nominal_8.7_no_event_truth
internal73,211070,C1P1,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,211070,C1P1,p2,16,1.8390804597701151,nominal_8.7_no_event_truth
internal73,211070,C1P1,p3,24,2.7586206896551726,nominal_8.7_no_event_truth
internal73,211070,C1P1,p4,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,211070,C1P1,p5,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,211070,C1P1,p6,51,5.862068965517242,nominal_8.7_no_event_truth
internal73,211070,C1P1,p7,60,6.8965517241379315,nominal_8.7_no_event_truth
internal73,211070,C1P1,p8,66,7.586206896551725,nominal_8.7_no_event_truth
internal73,211070,C1P1,p9,72,8.275862068965518,nominal_8.7_no_event_truth
internal73,211070,C1P1,p10,79,9.080459770114944,nominal_8.7_no_event_truth
internal73,ba170296,C0P0,p1,7,0.8045977011494253,nominal_8.7_no_event_truth
internal73,ba170296,C0P0,p2,23,2.6436781609195403,nominal_8.7_no_event_truth
internal73,ba170296,C0P0,p3,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,ba170296,C0P0,p4,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba170296,C0P0,p5,67,7.701149425287357,nominal_8.7_no_event_truth
internal73,ba170296,C0P0,p6,82,9.42528735632184,nominal_8.7_no_event_truth
internal73,ba170296,C0P0,p7,94,10.804597701149426,nominal_8.7_no_event_truth
internal73,ba170296,C1P0,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,ba170296,C1P0,p2,22,2.528735632183908,nominal_8.7_no_event_truth
internal73,ba170296,C1P0,p3,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,ba170296,C1P0,p4,52,5.977011494252874,nominal_8.7_no_event_truth
internal73,ba170296,C1P0,p5,66,7.586206896551725,nominal_8.7_no_event_truth
internal73,ba170296,C1P0,p6,81,9.310344827586208,nominal_8.7_no_event_truth
internal73,ba170296,C1P0,p7,97,11.149425287356323,nominal_8.7_no_event_truth
internal73,ba170296,C0P1,p1,7,0.8045977011494253,nominal_8.7_no_event_truth
internal73,ba170296,C0P1,p2,23,2.6436781609195403,nominal_8.7_no_event_truth
internal73,ba170296,C0P1,p3,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,ba170296,C0P1,p4,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba170296,C0P1,p5,67,7.701149425287357,nominal_8.7_no_event_truth
internal73,ba170296,C0P1,p6,82,9.42528735632184,nominal_8.7_no_event_truth
internal73,ba170296,C0P1,p7,94,10.804597701149426,nominal_8.7_no_event_truth
internal73,ba170296,C1P1,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,ba170296,C1P1,p2,22,2.528735632183908,nominal_8.7_no_event_truth
internal73,ba170296,C1P1,p3,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,ba170296,C1P1,p4,52,5.977011494252874,nominal_8.7_no_event_truth
internal73,ba170296,C1P1,p5,66,7.586206896551725,nominal_8.7_no_event_truth
internal73,ba170296,C1P1,p6,81,9.310344827586208,nominal_8.7_no_event_truth
internal73,ba170296,C1P1,p7,97,11.149425287356323,nominal_8.7_no_event_truth
internal73,ba177610,C0P0,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,ba177610,C0P0,p2,20,2.298850574712644,nominal_8.7_no_event_truth
internal73,ba177610,C0P0,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,ba177610,C0P0,p4,43,4.942528735632185,nominal_8.7_no_event_truth
internal73,ba177610,C0P0,p5,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba177610,C0P0,p6,63,7.241379310344828,nominal_8.7_no_event_truth
internal73,ba177610,C0P0,p7,76,8.735632183908047,nominal_8.7_no_event_truth
internal73,ba177610,C0P0,p8,88,10.114942528735632,nominal_8.7_no_event_truth
internal73,ba177610,C0P0,p9,98,11.264367816091955,nominal_8.7_no_event_truth
internal73,ba177610,C1P0,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,ba177610,C1P0,p2,20,2.298850574712644,nominal_8.7_no_event_truth
internal73,ba177610,C1P0,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,ba177610,C1P0,p4,43,4.942528735632185,nominal_8.7_no_event_truth
internal73,ba177610,C1P0,p5,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba177610,C1P0,p6,64,7.356321839080461,nominal_8.7_no_event_truth
internal73,ba177610,C1P0,p7,76,8.735632183908047,nominal_8.7_no_event_truth
internal73,ba177610,C1P0,p8,88,10.114942528735632,nominal_8.7_no_event_truth
internal73,ba177610,C1P0,p9,98,11.264367816091955,nominal_8.7_no_event_truth
internal73,ba177610,C0P1,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,ba177610,C0P1,p2,20,2.298850574712644,nominal_8.7_no_event_truth
internal73,ba177610,C0P1,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,ba177610,C0P1,p4,43,4.942528735632185,nominal_8.7_no_event_truth
internal73,ba177610,C0P1,p5,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba177610,C0P1,p6,63,7.241379310344828,nominal_8.7_no_event_truth
internal73,ba177610,C0P1,p7,76,8.735632183908047,nominal_8.7_no_event_truth
internal73,ba177610,C0P1,p8,88,10.114942528735632,nominal_8.7_no_event_truth
internal73,ba177610,C0P1,p9,98,11.264367816091955,nominal_8.7_no_event_truth
internal73,ba177610,C1P1,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,ba177610,C1P1,p2,20,2.298850574712644,nominal_8.7_no_event_truth
internal73,ba177610,C1P1,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,ba177610,C1P1,p4,43,4.942528735632185,nominal_8.7_no_event_truth
internal73,ba177610,C1P1,p5,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba177610,C1P1,p6,64,7.356321839080461,nominal_8.7_no_event_truth
internal73,ba177610,C1P1,p7,76,8.735632183908047,nominal_8.7_no_event_truth
internal73,ba177610,C1P1,p8,88,10.114942528735632,nominal_8.7_no_event_truth
internal73,ba177610,C1P1,p9,98,11.264367816091955,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p2,19,2.1839080459770117,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p3,28,3.218390804597701,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p4,35,4.022988505747127,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p5,44,5.057471264367816,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p6,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p7,62,7.126436781609196,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p8,69,7.931034482758621,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p9,77,8.85057471264368,nominal_8.7_no_event_truth
internal73,ba455,C0P0,p10,85,9.770114942528737,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p2,17,1.9540229885057472,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p3,28,3.218390804597701,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p4,35,4.022988505747127,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p5,44,5.057471264367816,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p6,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p7,62,7.126436781609196,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p8,69,7.931034482758621,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p9,78,8.965517241379311,nominal_8.7_no_event_truth
internal73,ba455,C1P0,p10,85,9.770114942528737,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p2,19,2.1839080459770117,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p3,28,3.218390804597701,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p4,35,4.022988505747127,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p5,44,5.057471264367816,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p6,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p7,62,7.126436781609196,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p8,69,7.931034482758621,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p9,77,8.85057471264368,nominal_8.7_no_event_truth
internal73,ba455,C0P1,p10,85,9.770114942528737,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p2,17,1.9540229885057472,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p3,28,3.218390804597701,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p4,35,4.022988505747127,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p5,44,5.057471264367816,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p6,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p7,62,7.126436781609196,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p8,69,7.931034482758621,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p9,78,8.965517241379311,nominal_8.7_no_event_truth
internal73,ba455,C1P1,p10,85,9.770114942528737,nominal_8.7_no_event_truth
internal73,ba6516,C0P0,p1,5,0.574712643678161,nominal_8.7_no_event_truth
internal73,ba6516,C0P0,p2,21,2.4137931034482762,nominal_8.7_no_event_truth
internal73,ba6516,C0P0,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,ba6516,C0P0,p4,42,4.8275862068965525,nominal_8.7_no_event_truth
internal73,ba6516,C0P0,p5,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba6516,C0P0,p6,64,7.356321839080461,nominal_8.7_no_event_truth
internal73,ba6516,C1P0,p1,5,0.574712643678161,nominal_8.7_no_event_truth
internal73,ba6516,C1P0,p2,21,2.4137931034482762,nominal_8.7_no_event_truth
internal73,ba6516,C1P0,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,ba6516,C1P0,p4,42,4.8275862068965525,nominal_8.7_no_event_truth
internal73,ba6516,C1P0,p5,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba6516,C1P0,p6,64,7.356321839080461,nominal_8.7_no_event_truth
internal73,ba6516,C0P1,p1,5,0.574712643678161,nominal_8.7_no_event_truth
internal73,ba6516,C0P1,p2,21,2.4137931034482762,nominal_8.7_no_event_truth
internal73,ba6516,C0P1,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,ba6516,C0P1,p4,42,4.8275862068965525,nominal_8.7_no_event_truth
internal73,ba6516,C0P1,p5,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba6516,C0P1,p6,64,7.356321839080461,nominal_8.7_no_event_truth
internal73,ba6516,C1P1,p1,5,0.574712643678161,nominal_8.7_no_event_truth
internal73,ba6516,C1P1,p2,21,2.4137931034482762,nominal_8.7_no_event_truth
internal73,ba6516,C1P1,p3,31,3.563218390804598,nominal_8.7_no_event_truth
internal73,ba6516,C1P1,p4,42,4.8275862068965525,nominal_8.7_no_event_truth
internal73,ba6516,C1P1,p5,53,6.0919540229885065,nominal_8.7_no_event_truth
internal73,ba6516,C1P1,p6,64,7.356321839080461,nominal_8.7_no_event_truth
internal73,bs0514,C0P0,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,bs0514,C0P0,p2,21,2.4137931034482762,nominal_8.7_no_event_truth
internal73,bs0514,C0P0,p3,32,3.6781609195402303,nominal_8.7_no_event_truth
internal73,bs0514,C0P0,p4,41,4.71264367816092,nominal_8.7_no_event_truth
internal73,bs0514,C0P0,p5,58,6.666666666666667,nominal_8.7_no_event_truth
internal73,bs0514,C0P0,p6,70,8.045977011494253,nominal_8.7_no_event_truth
internal73,bs0514,C0P0,p7,80,9.195402298850576,nominal_8.7_no_event_truth
internal73,bs0514,C0P0,p8,90,10.344827586206897,nominal_8.7_no_event_truth
internal73,bs0514,C0P0,p9,98,11.264367816091955,nominal_8.7_no_event_truth
internal73,bs0514,C1P0,p1,11,1.264367816091954,nominal_8.7_no_event_truth
internal73,bs0514,C1P0,p2,20,2.298850574712644,nominal_8.7_no_event_truth
internal73,bs0514,C1P0,p3,33,3.7931034482758625,nominal_8.7_no_event_truth
internal73,bs0514,C1P0,p4,43,4.942528735632185,nominal_8.7_no_event_truth
internal73,bs0514,C1P0,p5,58,6.666666666666667,nominal_8.7_no_event_truth
internal73,bs0514,C1P0,p6,70,8.045977011494253,nominal_8.7_no_event_truth
internal73,bs0514,C1P0,p7,80,9.195402298850576,nominal_8.7_no_event_truth
internal73,bs0514,C1P0,p8,90,10.344827586206897,nominal_8.7_no_event_truth
internal73,bs0514,C1P0,p9,98,11.264367816091955,nominal_8.7_no_event_truth
internal73,bs0514,C0P1,p1,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,bs0514,C0P1,p2,21,2.4137931034482762,nominal_8.7_no_event_truth
internal73,bs0514,C0P1,p3,32,3.6781609195402303,nominal_8.7_no_event_truth
internal73,bs0514,C0P1,p4,41,4.71264367816092,nominal_8.7_no_event_truth
internal73,bs0514,C0P1,p5,58,6.666666666666667,nominal_8.7_no_event_truth
internal73,bs0514,C0P1,p6,70,8.045977011494253,nominal_8.7_no_event_truth
internal73,bs0514,C0P1,p7,80,9.195402298850576,nominal_8.7_no_event_truth
internal73,bs0514,C0P1,p8,90,10.344827586206897,nominal_8.7_no_event_truth
internal73,bs0514,C0P1,p9,98,11.264367816091955,nominal_8.7_no_event_truth
internal73,bs0514,C1P1,p1,11,1.264367816091954,nominal_8.7_no_event_truth
internal73,bs0514,C1P1,p2,20,2.298850574712644,nominal_8.7_no_event_truth
internal73,bs0514,C1P1,p3,33,3.7931034482758625,nominal_8.7_no_event_truth
internal73,bs0514,C1P1,p4,43,4.942528735632185,nominal_8.7_no_event_truth
internal73,bs0514,C1P1,p5,58,6.666666666666667,nominal_8.7_no_event_truth
internal73,bs0514,C1P1,p6,70,8.045977011494253,nominal_8.7_no_event_truth
internal73,bs0514,C1P1,p7,80,9.195402298850576,nominal_8.7_no_event_truth
internal73,bs0514,C1P1,p8,90,10.344827586206897,nominal_8.7_no_event_truth
internal73,bs0514,C1P1,p9,98,11.264367816091955,nominal_8.7_no_event_truth
internal73,bs1479,C0P0,p1,3,0.3448275862068966,nominal_8.7_no_event_truth
internal73,bs1479,C0P0,p2,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,bs1479,C0P0,p3,19,2.1839080459770117,nominal_8.7_no_event_truth
internal73,bs1479,C0P0,p4,28,3.218390804597701,nominal_8.7_no_event_truth
internal73,bs1479,C0P0,p5,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,bs1479,C0P0,p6,49,5.6321839080459775,nominal_8.7_no_event_truth
internal73,bs1479,C0P0,p7,59,6.781609195402299,nominal_8.7_no_event_truth
internal73,bs1479,C0P0,p8,68,7.816091954022989,nominal_8.7_no_event_truth
internal73,bs1479,C1P0,p1,3,0.3448275862068966,nominal_8.7_no_event_truth
internal73,bs1479,C1P0,p2,11,1.264367816091954,nominal_8.7_no_event_truth
internal73,bs1479,C1P0,p3,21,2.4137931034482762,nominal_8.7_no_event_truth
internal73,bs1479,C1P0,p4,28,3.218390804597701,nominal_8.7_no_event_truth
internal73,bs1479,C1P0,p5,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,bs1479,C1P0,p6,49,5.6321839080459775,nominal_8.7_no_event_truth
internal73,bs1479,C1P0,p7,58,6.666666666666667,nominal_8.7_no_event_truth
internal73,bs1479,C1P0,p8,68,7.816091954022989,nominal_8.7_no_event_truth
internal73,bs1479,C0P1,p1,3,0.3448275862068966,nominal_8.7_no_event_truth
internal73,bs1479,C0P1,p2,10,1.149425287356322,nominal_8.7_no_event_truth
internal73,bs1479,C0P1,p3,19,2.1839080459770117,nominal_8.7_no_event_truth
internal73,bs1479,C0P1,p4,28,3.218390804597701,nominal_8.7_no_event_truth
internal73,bs1479,C0P1,p5,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,bs1479,C0P1,p6,49,5.6321839080459775,nominal_8.7_no_event_truth
internal73,bs1479,C0P1,p7,59,6.781609195402299,nominal_8.7_no_event_truth
internal73,bs1479,C0P1,p8,68,7.816091954022989,nominal_8.7_no_event_truth
internal73,bs1479,C1P1,p1,3,0.3448275862068966,nominal_8.7_no_event_truth
internal73,bs1479,C1P1,p2,11,1.264367816091954,nominal_8.7_no_event_truth
internal73,bs1479,C1P1,p3,21,2.4137931034482762,nominal_8.7_no_event_truth
internal73,bs1479,C1P1,p4,28,3.218390804597701,nominal_8.7_no_event_truth
internal73,bs1479,C1P1,p5,38,4.367816091954023,nominal_8.7_no_event_truth
internal73,bs1479,C1P1,p6,49,5.6321839080459775,nominal_8.7_no_event_truth
internal73,bs1479,C1P1,p7,58,6.666666666666667,nominal_8.7_no_event_truth
internal73,bs1479,C1P1,p8,68,7.816091954022989,nominal_8.7_no_event_truth
internal73,bs170227,C0P0,p1,8,0.9195402298850576,nominal_8.7_no_event_truth
internal73,bs170227,C0P0,p2,24,2.7586206896551726,nominal_8.7_no_event_truth
internal73,bs170227,C0P0,p3,37,4.252873563218391,nominal_8.7_no_event_truth
internal73,bs170227,C0P0,p4,48,5.517241379310345,nominal_8.7_no_event_truth
internal73,bs170227,C0P0,p5,65,7.471264367816093,nominal_8.7_no_event_truth
internal73,bs170227,C0P0,p6,79,9.080459770114944,nominal_8.7_no_event_truth
internal73,bs170227,C0P0,p7,91,10.459770114942529,nominal_8.7_no_event_truth
internal73,bs170227,C0P0,p8,103,11.839080459770116,nominal_8.7_no_event_truth
internal73,bs170227,C0P0,p9,118,13.563218390804598,nominal_8.7_no_event_truth
internal73,bs170227,C1P0,p1,11,1.264367816091954,nominal_8.7_no_event_truth
internal73,bs170227,C1P0,p2,25,2.873563218390805,nominal_8.7_no_event_truth
internal73,bs170227,C1P0,p3,38,4.367816091954023,nominal_8.7_no_event_truth
