cohort,window_id,predicted_minus_reference_seconds,scope
jiufu271,jiufu_45e262858c1edf_first30,-0.1880000000000006,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_45e262858c1edf_first30,0.13633333333333475,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_45e262858c1edf_first30,-0.2701839080459756,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_45e262858c1edf_first30,-0.15950574712643473,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_45e262858c1edf_first30,0.1326321839080471,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_45e262858c1edf_first30,-0.09688505747126186,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_45e262858c1edf_first30,-0.05045977011494429,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_45e262858c1edf_first30,-0.23397701149425032,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_45e262858c1edf_first30,0.08475862068965867,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_59f7f9462f2c30_first30,0.00604597701149423,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_59f7f9462f2c30_first30,-0.10987356321839048,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_59f7f9462f2c30_first30,-0.18739080459770108,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_59f7f9462f2c30_first30,-0.14389655172413462,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_59f7f9462f2c30_first30,-0.10141379310344867,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_59f7f9462f2c30_first30,-0.0777931034482755,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_59f7f9462f2c30_first30,-0.08479310344826985,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,0.07231034482758636,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.09220689655172398,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.15666666666666718,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.040241379310343994,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,0.09724137931034527,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,0.12666666666666693,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.10690804597701131,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.09999999999999964,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.27251724137931,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,0.043160919540230935,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.22229885057471144,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.16354022988505434,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.08611494252873442,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.025632183908044226,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.1720919540229886,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,0.07627586206896808,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,0.08070114942529116,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,-0.19987356321838945,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,0.20932183908046298,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_6454a9e613172b_first30,0.22263218390804695,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,-0.008919540229884948,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,0.098505747126437,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,0.16181609195402302,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,0.20395402298850662,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,-0.18850574712643642,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,0.14868965517241506,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,-0.03808045977011432,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,-0.03471264367816218,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,-0.16422988505746972,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,0.2769655172413792,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,-0.21912643678160393,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,0.10612643678161149,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,-0.07244827586207236,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_80fa8dbe195b66_first30,-0.06813793103448162,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_012d9efb7d8d4c_first30,0.2533908045977018,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_012d9efb7d8d4c_first30,-0.14873563218390728,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_012d9efb7d8d4c_first30,0.12327586206896868,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_012d9efb7d8d4c_first30,-0.06396551724137822,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_5623dc263f1364_first30,-0.007632183908045986,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_5623dc263f1364_first30,0.14373563218390828,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_5623dc263f1364_first30,-0.10489655172413714,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_5623dc263f1364_first30,-0.11456321839080363,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_5623dc263f1364_first30,0.031183908045974817,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_5623dc263f1364_first30,-0.2203333333333326,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_5623dc263f1364_first30,0.23117241379310727,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_5623dc263f1364_first30,-0.017459770114946593,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8254fd394c755d_first30,0.06059770114942531,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8254fd394c755d_first30,0.06114942528735767,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8254fd394c755d_first30,-0.18318390804597584,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8254fd394c755d_first30,0.01582758620689617,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8254fd394c755d_first30,0.010850574712645056,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8254fd394c755d_first30,-0.026011494252870193,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8254fd394c755d_first30,0.24709195402299144,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_33ff2c90bde0a7_first30,0.220390804597701,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_33ff2c90bde0a7_first30,-0.10633333333333272,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_33ff2c90bde0a7_first30,-0.14542528735631777,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_33ff2c90bde0a7_first30,0.08582758620689646,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_33ff2c90bde0a7_first30,-0.0958620689655163,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_33ff2c90bde0a7_first30,0.06404597701149584,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_c37db5cf8c7d4e_first30,-0.265206896551724,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_c37db5cf8c7d4e_first30,-0.17868965517241264,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_c37db5cf8c7d4e_first30,-0.004896551724133502,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8ac17622997976_first30,-0.052632183908045915,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8ac17622997976_first30,-0.2123793103448275,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8ac17622997976_first30,0.16601149425287431,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8ac17622997976_first30,0.1233448275862088,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8ac17622997976_first30,0.21345977011494455,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_ee2427b1f91c14_first30,0.24804597701149422,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_ee2427b1f91c14_first30,-0.05956321839080392,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_ee2427b1f91c14_first30,0.054574712643679746,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_ee2427b1f91c14_first30,0.2805977011494267,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_ee2427b1f91c14_first30,0.12178160919540204,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_ee2427b1f91c14_first30,0.21485057471264568,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_ee2427b1f91c14_first30,-0.25512643678160174,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_ee2427b1f91c14_first30,0.041804597701151636,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.1612298850574712,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.10380459770114947,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,0.00747126436781631,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.11244827586206796,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.2002528735632172,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.26582758620689617,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.11640229885057352,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.13691954022988462,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.25978160919540194,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.036298850574711494,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.09781609195402474,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.1712758620689634,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.15713793103448026,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.23954022988505486,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.18645977011494708,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.1379195402298805,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.11243678160919401,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,0.03898850574712753,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.15135632183907788,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.052873563218390984,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.04339080459769917,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.1529080459770107,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d40d50640e24a1_first30,-0.28536781609195216,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,-0.1974022988505747,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,-0.1339770114942529,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,0.0473908045977014,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,-0.1422413793103443,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,0.015011494252874513,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,-0.11556321839080397,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,0.16074712643678168,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,0.19100000000000072,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,0.18725287356321907,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,0.02474712643678245,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,-0.11794252873563238,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,0.1002528735632211,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,-0.29424137931034267,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_e20abde4e3a043_first30,0.1703218390804615,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_fffa829b4cfc5f_first30,-0.2999770114942528,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_fffa829b4cfc5f_first30,-0.1037241379310343,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_fffa829b4cfc5f_first30,-0.09433333333333316,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_fffa829b4cfc5f_first30,0.16504597701149493,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_fffa829b4cfc5f_first30,-0.19675862068965166,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_39742bec07007b_first30,-0.0777471264367815,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_39742bec07007b_first30,0.14067816091954022,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_39742bec07007b_first30,0.014482758620690817,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_39742bec07007b_first30,0.143793103448278,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_39742bec07007b_first30,0.008413793103450473,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_39742bec07007b_first30,0.02072413793103678,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_39742bec07007b_first30,-0.11754022988505497,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_a7f96cc7661e4a_first30,0.0003103448275862952,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_a7f96cc7661e4a_first30,-0.14875862068965517,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_a7f96cc7661e4a_first30,-0.07021839080459724,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_a7f96cc7661e4a_first30,0.14678160919540417,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_a7f96cc7661e4a_first30,0.23497701149425154,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_a7f96cc7661e4a_first30,-0.2864022988505788,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_a7f96cc7661e4a_first30,-0.24691954022987872,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_a7f96cc7661e4a_first30,-0.07760919540229594,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_a7f96cc7661e4a_first30,0.14958620689655433,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_f5a7ada186a785_first30,0.20958620689655127,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_f5a7ada186a785_first30,-0.030333333333331325,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_f5a7ada186a785_first30,0.18540229885057613,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_f5a7ada186a785_first30,0.1312528735632199,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_f5a7ada186a785_first30,0.017218390804600858,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_f5a7ada186a785_first30,0.01306896551723824,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_f5a7ada186a785_first30,-0.03585057471264008,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.06628735632183902,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.27491954022988474,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.018551724137930492,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.2970689655172407,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,0.29117241379310244,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,0.012827586206896058,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,0.26539080459770226,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.1919540229885044,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.23841379310344912,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.0819885057471268,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.04862068965516997,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.18408045977011156,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.2666551724137918,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.18922988505747185,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.10186206896551653,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.20337931034482892,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.05689655172413666,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.1129885057471256,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_8f2aab0fc1ae4b_first30,-0.094505747126437,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_05aaedc28c6708_first30,0.07385057471264389,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_05aaedc28c6708_first30,-0.2846896551724125,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_05aaedc28c6708_first30,0.16054022988505423,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_05aaedc28c6708_first30,-0.2771494252873552,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_05aaedc28c6708_first30,-0.20789655172413646,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_0d1522aef374ec_first30,-0.036862068965517025,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_0d1522aef374ec_first30,0.2374482758620693,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_0d1522aef374ec_first30,0.06437931034482869,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_0d1522aef374ec_first30,-0.23225287356321722,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_0d1522aef374ec_first30,0.19182758620689633,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_0d1522aef374ec_first30,0.16902298850574837,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_0d1522aef374ec_first30,-0.24054022988505608,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_0d1522aef374ec_first30,0.14787356321839695,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,0.1343103448275862,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,0.14356321839080488,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,-0.22112643678160904,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,-0.10931034482758584,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,-0.2478850574712652,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,-0.030689655172412955,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,0.1794482758620699,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,0.14770114942528956,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,-0.1799310344827596,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,0.14714942528735975,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,0.13822988505747347,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,-0.03934482758620206,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2cdb051142d5ab_first30,-0.2477816091953997,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,-0.04374712643678147,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,0.05720689655172517,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,0.2492873563218403,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,0.16242528735632433,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,0.08267816091954217,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,0.25381609195402355,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,0.04451724137931734,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,0.07771264367816144,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,-0.20126436781609058,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,-0.10912643678160094,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_d4707a9c23271d_first30,-0.12993103448276244,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,-0.2612298850574712,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,-0.11097701149425276,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,0.17004597701149438,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,-0.1824137931034473,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,-0.18316091954022884,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,0.18897701149425306,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,-0.22259770114942334,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,-0.04412643678160855,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,0.1321264367816095,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,0.034494252873564335,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,-0.13625287356321536,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,-0.17488505747126126,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,-0.22932183908045545,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2f0c90ece853b4_first30,0.23475862068965725,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,-0.08945977011494233,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,-0.031977011494252805,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,-0.09718390804597643,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,-0.10527586206896533,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,0.07026436781609302,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,0.12763218390804631,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,-0.17091954022988354,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,0.19844827586207003,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,-0.2949655172413763,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,-0.047999999999998266,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,0.2263103448275885,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_57c74728570ec9_first30,0.10162068965517079,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2fc7ddf8f284e4_first30,-0.2574597701149425,matched_at_0.30_only_truncated_not_latency_estimate
jiufu271,jiufu_2fc7ddf8f284e4_first30,0.11079310344827586,matched_at_0.30_only_truncated_not_latency_estimate
