cohort,window_id,event_id,event_time_seconds,frame_index,kept,reason
jiufu271,jiufu_d40d50640e24a1_first30,p250,28.73563218390805,250,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p7,0.8045977011494253,7,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p17,1.9540229885057472,17,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p28,3.218390804597701,28,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p39,4.482758620689656,39,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p52,5.977011494252874,52,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p62,7.126436781609196,62,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p74,8.505747126436782,74,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p87,10.0,87,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p100,11.49425287356322,100,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p112,12.873563218390805,112,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_e20abde4e3a043_first30,p152,17.471264367816094,152,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_e20abde4e3a043_first30,p161,18.505747126436784,161,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p173,19.885057471264368,173,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p187,21.49425287356322,187,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p196,22.52873563218391,196,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p213,24.48275862068966,213,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_e20abde4e3a043_first30,p227,26.091954022988507,227,True,supported_context
jiufu271,jiufu_e20abde4e3a043_first30,p238,27.35632183908046,238,True,supported_context
jiufu271,jiufu_fffa829b4cfc5f_first30,p3,0.3448275862068966,3,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_fffa829b4cfc5f_first30,p17,1.9540229885057472,17,True,supported_context
jiufu271,jiufu_fffa829b4cfc5f_first30,p30,3.4482758620689657,30,True,supported_context
jiufu271,jiufu_fffa829b4cfc5f_first30,p38,4.367816091954023,38,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_fffa829b4cfc5f_first30,p49,5.6321839080459775,49,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_fffa829b4cfc5f_first30,p58,6.666666666666667,58,True,supported_context
jiufu271,jiufu_fffa829b4cfc5f_first30,p69,7.931034482758621,69,True,supported_context
jiufu271,jiufu_fffa829b4cfc5f_first30,p89,10.229885057471265,89,True,supported_context
jiufu271,jiufu_fffa829b4cfc5f_first30,p121,13.908045977011495,121,True,supported_context
jiufu271,jiufu_fffa829b4cfc5f_first30,p135,15.517241379310349,135,True,supported_context
jiufu271,jiufu_fffa829b4cfc5f_first30,p169,19.42528735632184,169,True,supported_context
jiufu271,jiufu_39742bec07007b_first30,p13,1.4942528735632186,13,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_39742bec07007b_first30,p23,2.6436781609195403,23,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_39742bec07007b_first30,p84,9.655172413793103,84,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_39742bec07007b_first30,p96,11.03448275862069,96,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_39742bec07007b_first30,p108,12.413793103448278,108,True,supported_context
jiufu271,jiufu_39742bec07007b_first30,p132,15.17241379310345,132,True,supported_context
jiufu271,jiufu_39742bec07007b_first30,p144,16.551724137931036,144,True,supported_context
jiufu271,jiufu_39742bec07007b_first30,p166,19.080459770114945,166,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_39742bec07007b_first30,p183,21.03448275862069,183,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_39742bec07007b_first30,p200,22.98850574712644,200,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a7f96cc7661e4a_first30,p12,1.3793103448275863,12,True,supported_context
jiufu271,jiufu_a7f96cc7661e4a_first30,p23,2.6436781609195403,23,True,supported_context
jiufu271,jiufu_a7f96cc7661e4a_first30,p30,3.4482758620689657,30,True,supported_context
jiufu271,jiufu_a7f96cc7661e4a_first30,p48,5.517241379310345,48,True,supported_context
jiufu271,jiufu_a7f96cc7661e4a_first30,p56,6.436781609195402,56,True,supported_context
jiufu271,jiufu_a7f96cc7661e4a_first30,p72,8.275862068965518,72,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a7f96cc7661e4a_first30,p124,14.252873563218392,124,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a7f96cc7661e4a_first30,p143,16.436781609195403,143,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a7f96cc7661e4a_first30,p157,18.04597701149425,157,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a7f96cc7661e4a_first30,p171,19.655172413793107,171,True,supported_context
jiufu271,jiufu_a7f96cc7661e4a_first30,p181,20.804597701149422,181,True,supported_context
jiufu271,jiufu_a7f96cc7661e4a_first30,p190,21.83908045977012,190,True,supported_context
jiufu271,jiufu_a7f96cc7661e4a_first30,p202,23.218390804597703,202,True,supported_context
jiufu271,jiufu_a7f96cc7661e4a_first30,p216,24.827586206896555,216,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p5,0.574712643678161,5,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p20,2.298850574712644,20,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p48,5.517241379310345,48,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p61,7.011494252873564,61,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_f5a7ada186a785_first30,p70,8.045977011494253,70,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p94,10.804597701149426,94,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p113,12.988505747126435,113,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p129,14.827586206896552,129,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p145,16.666666666666668,145,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p154,17.70114942528736,154,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p167,19.195402298850578,167,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p174,20.0,174,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p187,21.49425287356322,187,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p192,22.06896551724138,192,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p200,22.98850574712644,200,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p205,23.5632183908046,205,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p225,25.86206896551724,225,True,supported_context
jiufu271,jiufu_f5a7ada186a785_first30,p241,27.70114942528736,241,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p5,0.574712643678161,5,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p16,1.8390804597701151,16,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p27,3.1034482758620694,27,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p36,4.137931034482759,36,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p42,4.8275862068965525,42,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p52,5.977011494252874,52,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p58,6.666666666666667,58,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p70,8.045977011494253,70,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p78,8.965517241379311,78,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p84,9.655172413793103,84,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p90,10.344827586206897,90,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p97,11.149425287356324,97,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p103,11.839080459770116,103,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p110,12.643678160919542,110,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p115,13.218390804597702,115,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p121,13.908045977011495,121,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p129,14.827586206896552,129,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p139,15.977011494252874,139,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p150,17.24137931034483,150,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p158,18.160919540229887,158,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p168,19.31034482758621,168,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p178,20.45977011494253,178,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p189,21.724137931034484,189,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p198,22.75862068965517,198,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p207,23.793103448275865,207,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p216,24.827586206896555,216,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p226,25.977011494252874,226,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p235,27.011494252873565,235,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p242,27.81609195402299,242,True,supported_context
jiufu271,jiufu_8f2aab0fc1ae4b_first30,p252,28.965517241379317,252,True,supported_context
jiufu271,jiufu_05aaedc28c6708_first30,p13,1.4942528735632186,13,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_05aaedc28c6708_first30,p20,2.298850574712644,20,True,supported_context
jiufu271,jiufu_05aaedc28c6708_first30,p41,4.71264367816092,41,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_05aaedc28c6708_first30,p99,11.379310344827587,99,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_05aaedc28c6708_first30,p122,14.022988505747128,122,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_05aaedc28c6708_first30,p170,19.540229885057474,170,True,supported_context
jiufu271,jiufu_05aaedc28c6708_first30,p182,20.919540229885055,182,True,supported_context
jiufu271,jiufu_05aaedc28c6708_first30,p194,22.298850574712645,194,True,supported_context
jiufu271,jiufu_05aaedc28c6708_first30,p207,23.793103448275865,207,True,supported_context
jiufu271,jiufu_05aaedc28c6708_first30,p216,24.827586206896555,216,True,supported_context
jiufu271,jiufu_05aaedc28c6708_first30,p229,26.32183908045977,229,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p15,1.7241379310344829,15,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p27,3.1034482758620694,27,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p63,7.241379310344828,63,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p74,8.505747126436782,74,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p90,10.344827586206897,90,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p104,11.954022988505749,104,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p140,16.091954022988507,140,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p149,17.126436781609197,149,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p166,19.080459770114945,166,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0d1522aef374ec_first30,p182,20.919540229885055,182,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p195,22.41379310344828,195,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p211,24.252873563218397,211,True,supported_context
jiufu271,jiufu_0d1522aef374ec_first30,p234,26.89655172413793,234,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0d1522aef374ec_first30,p257,29.540229885057474,257,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p12,1.3793103448275863,12,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p25,2.873563218390805,25,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p37,4.252873563218391,37,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2cdb051142d5ab_first30,p44,5.057471264367816,44,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2cdb051142d5ab_first30,p75,8.620689655172415,75,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p85,9.770114942528735,85,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p99,11.379310344827587,99,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p114,13.10344827586207,114,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p127,14.597701149425289,127,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p138,15.862068965517242,138,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p154,17.70114942528736,154,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2cdb051142d5ab_first30,p170,19.540229885057474,170,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2cdb051142d5ab_first30,p180,20.689655172413797,180,True,supported_context
jiufu271,jiufu_2cdb051142d5ab_first30,p205,23.5632183908046,205,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p13,1.4942528735632186,13,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p27,3.1034482758620694,27,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p39,4.482758620689656,39,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d4707a9c23271d_first30,p66,7.586206896551725,66,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p82,9.42528735632184,82,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p97,11.149425287356324,97,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p110,12.643678160919542,110,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p125,14.367816091954024,125,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p165,18.965517241379317,165,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d4707a9c23271d_first30,p179,20.57471264367816,179,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p196,22.52873563218391,196,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p211,24.252873563218397,211,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p225,25.86206896551724,225,True,supported_context
jiufu271,jiufu_d4707a9c23271d_first30,p240,27.58620689655173,240,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2f0c90ece853b4_first30,p4,0.4597701149425288,4,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p17,1.9540229885057472,17,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p34,3.9080459770114944,34,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2f0c90ece853b4_first30,p42,4.8275862068965525,42,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p55,6.321839080459771,55,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p70,8.045977011494253,70,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p80,9.195402298850576,80,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p113,12.988505747126435,113,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p124,14.252873563218392,124,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p137,15.74712643678161,137,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p148,17.011494252873565,148,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p161,18.505747126436784,161,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p172,19.77011494252874,172,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p197,22.643678160919546,197,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p213,24.48275862068966,213,True,supported_context
jiufu271,jiufu_2f0c90ece853b4_first30,p221,25.40229885057472,221,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2f0c90ece853b4_first30,p230,26.436781609195403,230,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_57c74728570ec9_first30,p8,0.9195402298850576,8,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p17,1.9540229885057472,17,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_57c74728570ec9_first30,p28,3.218390804597701,28,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_57c74728570ec9_first30,p38,4.367816091954023,38,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p45,5.172413793103448,45,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p57,6.551724137931035,57,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p65,7.471264367816093,65,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p76,8.735632183908047,76,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_57c74728570ec9_first30,p92,10.57471264367816,92,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_57c74728570ec9_first30,p103,11.839080459770116,103,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p114,13.10344827586207,114,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p138,15.862068965517242,138,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p156,17.931034482758623,156,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p165,18.965517241379317,165,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p174,20.0,174,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p186,21.379310344827587,186,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p198,22.75862068965517,198,True,supported_context
jiufu271,jiufu_57c74728570ec9_first30,p215,24.712643678160923,215,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p8,0.9195402298850576,8,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p21,2.413793103448276,21,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p31,3.563218390804598,31,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p49,5.6321839080459775,49,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p62,7.126436781609196,62,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p73,8.39080459770115,73,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p83,9.540229885057473,83,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p100,11.49425287356322,100,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p113,12.988505747126435,113,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p126,14.482758620689657,126,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2fc7ddf8f284e4_first30,p134,15.402298850574716,134,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2fc7ddf8f284e4_first30,p150,17.24137931034483,150,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2fc7ddf8f284e4_first30,p159,18.27586206896552,159,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2fc7ddf8f284e4_first30,p175,20.114942528735632,175,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_2fc7ddf8f284e4_first30,p187,21.49425287356322,187,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p207,23.793103448275865,207,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p218,25.05747126436782,218,True,supported_context
jiufu271,jiufu_2fc7ddf8f284e4_first30,p242,27.81609195402299,242,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p21,2.413793103448276,21,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p28,3.218390804597701,28,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p42,4.8275862068965525,42,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p49,5.6321839080459775,49,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p58,6.666666666666667,58,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p65,7.471264367816093,65,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p74,8.505747126436782,74,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p83,9.540229885057473,83,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p97,11.149425287356324,97,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p137,15.74712643678161,137,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a04e9f770a2bb9_first30,p147,16.896551724137932,147,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p161,18.505747126436784,161,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p171,19.655172413793107,171,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p179,20.57471264367816,179,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p187,21.49425287356322,187,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p194,22.298850574712645,194,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p202,23.218390804597703,202,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p217,24.942528735632187,217,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p224,25.74712643678161,224,True,supported_context
jiufu271,jiufu_a04e9f770a2bb9_first30,p233,26.7816091954023,233,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p8,0.9195402298850576,8,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p21,2.413793103448276,21,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p31,3.563218390804598,31,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_333df78fe49441_first30,p53,6.0919540229885065,53,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_333df78fe49441_first30,p65,7.471264367816093,65,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p76,8.735632183908047,76,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p91,10.459770114942527,91,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p103,11.839080459770116,103,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p117,13.448275862068966,117,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_333df78fe49441_first30,p184,21.149425287356323,184,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_333df78fe49441_first30,p195,22.41379310344828,195,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p211,24.252873563218397,211,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p221,25.40229885057472,221,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p234,26.89655172413793,234,True,supported_context
jiufu271,jiufu_333df78fe49441_first30,p249,28.620689655172416,249,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_4263d1ee2b7d38_first30,p13,1.4942528735632186,13,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p25,2.873563218390805,25,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p36,4.137931034482759,36,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p46,5.287356321839081,46,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p57,6.551724137931035,57,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p70,8.045977011494253,70,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p80,9.195402298850576,80,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p90,10.344827586206897,90,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p100,11.49425287356322,100,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p109,12.52873563218391,109,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p127,14.597701149425289,127,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p152,17.471264367816094,152,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p167,19.195402298850578,167,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p177,20.344827586206897,177,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p188,21.60919540229885,188,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p200,22.98850574712644,200,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p212,24.367816091954023,212,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p223,25.632183908045977,223,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p235,27.011494252873565,235,True,supported_context
jiufu271,jiufu_4263d1ee2b7d38_first30,p245,28.160919540229887,245,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7cb985938d0a6a_first30,p4,0.4597701149425288,4,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p21,2.413793103448276,21,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p72,8.275862068965518,72,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p88,10.114942528735632,88,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p116,13.333333333333334,116,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p142,16.32183908045977,142,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p159,18.27586206896552,159,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p182,20.919540229885055,182,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p204,23.448275862068968,204,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p223,25.632183908045977,223,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7cb985938d0a6a_first30,p242,27.81609195402299,242,True,supported_context
jiufu271,jiufu_7cb985938d0a6a_first30,p257,29.540229885057474,257,True,supported_context
jiufu271,jiufu_7c448f9ef64639_first30,p14,1.6091954022988506,14,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p29,3.333333333333333,29,True,supported_context
jiufu271,jiufu_7c448f9ef64639_first30,p42,4.8275862068965525,42,True,supported_context
jiufu271,jiufu_7c448f9ef64639_first30,p60,6.896551724137932,60,True,supported_context
jiufu271,jiufu_7c448f9ef64639_first30,p75,8.620689655172415,75,True,supported_context
jiufu271,jiufu_7c448f9ef64639_first30,p81,9.310344827586208,81,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p90,10.344827586206897,90,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p103,11.839080459770116,103,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p114,13.10344827586207,114,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p124,14.252873563218392,124,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p130,14.942528735632186,130,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p195,22.41379310344828,195,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p208,23.908045977011497,208,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p221,25.40229885057472,221,True,supported_context
jiufu271,jiufu_7c448f9ef64639_first30,p237,27.24137931034483,237,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_7c448f9ef64639_first30,p252,28.965517241379317,252,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_bc495978774317_first30,p11,1.264367816091954,11,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_bc495978774317_first30,p19,2.183908045977012,19,False,near_long_or_boundary_provenance_gap
