cohort,review_id,window_id,tolerance_seconds,r2_time,r3_time,r2_minus_r3_seconds,caveat
lindian49,R3-13,bs210974_anchored_30s,0.5,28.421,28.644,-0.22299999999999898,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.5,29.606,29.337,0.2690000000000019,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,1.164,1.04,0.12399999999999989,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,2.014,1.848,0.1659999999999997,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,2.781,2.657,0.12400000000000011,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,3.633,3.35,0.2829999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,4.405,4.158,0.2469999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,5.24,4.967,0.2730000000000006,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,9.365,9.125,0.2400000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,10.341,10.395,-0.05400000000000027,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,12.436,12.243,0.19299999999999962,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,13.285,12.821,0.4640000000000004,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,14.055,13.629,0.42600000000000016,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,14.82,14.553,0.26699999999999946,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,15.621,15.362,0.25900000000000034,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,16.607,16.286,0.32099999999999795,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,17.613,17.325,0.28800000000000026,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,18.465,18.249,0.21600000000000108,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,19.254,19.058,0.1960000000000015,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,20.048,19.866,0.1819999999999986,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,20.846,20.675,0.17099999999999937,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,21.647,21.599,0.047999999999998266,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,22.524,22.292,0.23199999999999932,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,23.543,23.216,0.3269999999999982,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,24.566,24.833,-0.26699999999999946,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,25.521,25.526,-0.004999999999999005,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,26.423,26.45,-0.027000000000001023,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,27.22,27.143,0.07699999999999818,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,28.421,28.644,-0.22299999999999898,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,0.75,29.606,29.337,0.2690000000000019,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,1.164,1.04,0.12399999999999989,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,2.014,1.848,0.1659999999999997,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,2.781,2.657,0.12400000000000011,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,3.633,3.35,0.2829999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,4.405,4.158,0.2469999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,5.24,4.967,0.2730000000000006,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,9.365,9.125,0.2400000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,10.341,10.395,-0.05400000000000027,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,12.436,12.243,0.19299999999999962,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,13.285,12.821,0.4640000000000004,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,14.055,13.629,0.42600000000000016,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,14.82,14.553,0.26699999999999946,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,15.621,15.362,0.25900000000000034,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,16.607,16.286,0.32099999999999795,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,17.613,17.325,0.28800000000000026,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,18.465,18.249,0.21600000000000108,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,19.254,19.058,0.1960000000000015,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,20.048,19.866,0.1819999999999986,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,20.846,20.675,0.17099999999999937,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,21.647,21.599,0.047999999999998266,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,22.524,22.292,0.23199999999999932,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,23.543,23.216,0.3269999999999982,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,24.566,24.833,-0.26699999999999946,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,25.521,25.526,-0.004999999999999005,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,26.423,26.45,-0.027000000000001023,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,27.22,27.143,0.07699999999999818,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,28.421,28.644,-0.22299999999999898,truncated_matched_subset_not_reaction_latency
lindian49,R3-13,bs210974_anchored_30s,1.0,29.606,29.337,0.2690000000000019,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.1,4.148,4.192,-0.04400000000000048,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.1,5.364,5.292,0.07200000000000006,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.1,8.685,8.727,-0.041999999999999815,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.1,9.869,9.928,-0.05900000000000105,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.1,18.131,18.085,0.045999999999999375,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.1,20.315,20.368,-0.05299999999999727,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.1,25.949,25.962,-0.012999999999998124,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.1,27.859,27.94,-0.08099999999999952,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,0.781,0.628,0.15300000000000002,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,4.148,4.192,-0.04400000000000048,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,5.364,5.292,0.07200000000000006,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,8.685,8.727,-0.041999999999999815,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,9.869,9.928,-0.05900000000000105,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,18.131,18.085,0.045999999999999375,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,19.284,19.097,0.1869999999999976,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,20.315,20.368,-0.05299999999999727,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,22.852,22.992,-0.14000000000000057,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,25.949,25.962,-0.012999999999998124,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.2,27.859,27.94,-0.08099999999999952,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,0.781,0.628,0.15300000000000002,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,3.394,3.193,0.20100000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,4.148,4.192,-0.04400000000000048,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,5.364,5.292,0.07200000000000006,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,8.685,8.727,-0.041999999999999815,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,9.869,9.928,-0.05900000000000105,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,14.341,14.062,0.2789999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,18.131,18.085,0.045999999999999375,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,19.284,19.097,0.1869999999999976,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,20.315,20.368,-0.05299999999999727,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,22.852,22.992,-0.14000000000000057,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,25.949,25.962,-0.012999999999998124,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.3,27.859,27.94,-0.08099999999999952,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,0.781,0.628,0.15300000000000002,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,3.394,3.193,0.20100000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,4.148,4.192,-0.04400000000000048,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,5.364,5.292,0.07200000000000006,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,7.012,6.658,0.3539999999999992,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,8.685,8.727,-0.041999999999999815,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,9.869,9.928,-0.05900000000000105,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,12.397,12.028,0.3689999999999998,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,14.341,14.062,0.2789999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,18.131,18.085,0.045999999999999375,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,19.284,19.097,0.1869999999999976,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,20.315,20.368,-0.05299999999999727,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,21.628,21.965,-0.33699999999999974,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,22.852,22.992,-0.14000000000000057,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,25.949,25.962,-0.012999999999998124,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,27.859,27.94,-0.08099999999999952,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.5,29.732,29.382,0.34999999999999787,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,0.781,0.628,0.15300000000000002,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,2.419,1.893,0.526,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,3.394,3.193,0.20100000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,4.148,4.192,-0.04400000000000048,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,5.364,5.292,0.07200000000000006,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,7.012,6.658,0.3539999999999992,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,8.685,8.727,-0.041999999999999815,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,9.869,9.928,-0.05900000000000105,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,12.397,12.028,0.3689999999999998,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,14.341,14.062,0.2789999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,18.131,18.085,0.045999999999999375,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,19.284,19.097,0.1869999999999976,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,20.315,20.368,-0.05299999999999727,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,21.628,21.965,-0.33699999999999974,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,22.852,22.992,-0.14000000000000057,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,25.949,25.962,-0.012999999999998124,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,27.859,27.94,-0.08099999999999952,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,0.75,29.732,29.382,0.34999999999999787,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,0.781,0.628,0.15300000000000002,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,2.419,1.893,0.526,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,3.394,3.193,0.20100000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,4.148,4.192,-0.04400000000000048,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,5.364,5.292,0.07200000000000006,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,7.012,6.658,0.3539999999999992,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,8.685,8.727,-0.041999999999999815,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,9.869,9.928,-0.05900000000000105,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,12.397,12.028,0.3689999999999998,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,14.341,14.062,0.2789999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,18.131,18.085,0.045999999999999375,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,19.284,19.097,0.1869999999999976,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,20.315,20.368,-0.05299999999999727,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,21.628,21.965,-0.33699999999999974,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,22.852,22.992,-0.14000000000000057,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,25.949,25.962,-0.012999999999998124,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,27.859,27.94,-0.08099999999999952,truncated_matched_subset_not_reaction_latency
jiufu271,R3-14,jiufu_4f7144680fca9d_first30,1.0,29.732,29.382,0.34999999999999787,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,1.351,1.387,-0.03600000000000003,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,2.84,2.889,-0.04899999999999993,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,4.238,4.16,0.07800000000000029,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,5.566,5.547,0.019000000000000128,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,6.988,7.05,-0.06199999999999939,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,8.268,8.205,0.06300000000000061,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,9.454,9.476,-0.02200000000000024,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,12.486,12.481,0.005000000000000782,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,13.836,13.868,-0.03200000000000003,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,15.174,15.255,-0.0810000000000013,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,16.513,16.526,-0.012999999999998124,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,17.949,17.913,0.036000000000001364,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,19.084,19.069,0.015000000000000568,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,20.161,20.109,0.0519999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,21.693,21.611,0.08200000000000074,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,23.205,23.229,-0.02400000000000091,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,25.787,25.771,0.015999999999998238,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,27.028,27.043,-0.015000000000000568,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,28.332,28.314,0.018000000000000682,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.1,29.707,29.701,0.006000000000000227,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,1.351,1.387,-0.03600000000000003,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,2.84,2.889,-0.04899999999999993,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,4.238,4.16,0.07800000000000029,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,5.566,5.547,0.019000000000000128,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,6.988,7.05,-0.06199999999999939,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,8.268,8.205,0.06300000000000061,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,9.454,9.476,-0.02200000000000024,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,10.806,10.979,-0.17300000000000004,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,12.486,12.481,0.005000000000000782,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,13.836,13.868,-0.03200000000000003,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,15.174,15.255,-0.0810000000000013,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,16.513,16.526,-0.012999999999998124,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,17.949,17.913,0.036000000000001364,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,19.084,19.069,0.015000000000000568,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,20.161,20.109,0.0519999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,21.693,21.611,0.08200000000000074,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,23.205,23.229,-0.02400000000000091,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,24.545,24.385,0.16000000000000014,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,25.787,25.771,0.015999999999998238,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,27.028,27.043,-0.015000000000000568,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,28.332,28.314,0.018000000000000682,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.2,29.707,29.701,0.006000000000000227,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,1.351,1.387,-0.03600000000000003,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,2.84,2.889,-0.04899999999999993,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,4.238,4.16,0.07800000000000029,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,5.566,5.547,0.019000000000000128,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,6.988,7.05,-0.06199999999999939,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,8.268,8.205,0.06300000000000061,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,9.454,9.476,-0.02200000000000024,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,10.806,10.979,-0.17300000000000004,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,12.486,12.481,0.005000000000000782,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,13.836,13.868,-0.03200000000000003,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,15.174,15.255,-0.0810000000000013,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,16.513,16.526,-0.012999999999998124,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,17.949,17.913,0.036000000000001364,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,19.084,19.069,0.015000000000000568,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,20.161,20.109,0.0519999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,21.693,21.611,0.08200000000000074,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,23.205,23.229,-0.02400000000000091,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,24.545,24.385,0.16000000000000014,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,25.787,25.771,0.015999999999998238,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,27.028,27.043,-0.015000000000000568,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,28.332,28.314,0.018000000000000682,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.3,29.707,29.701,0.006000000000000227,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.5,1.351,1.387,-0.03600000000000003,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.5,2.84,2.889,-0.04899999999999993,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.5,4.238,4.16,0.07800000000000029,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.5,5.566,5.547,0.019000000000000128,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.5,6.988,7.05,-0.06199999999999939,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.5,8.268,8.205,0.06300000000000061,truncated_matched_subset_not_reaction_latency
lindian49,R3-15,zs170416_anchored_30s,0.5,9.454,9.476,-0.02200000000000024,truncated_matched_subset_not_reaction_latency
