cohort,method,window_id,status,predicted_time,reference_time,absolute_error
R3_strict9,unfrozen_direct,jiufu_4f7144680fca9d_first30,FN,,22.992,
R3_strict9,unfrozen_direct,jiufu_4f7144680fca9d_first30,FN,,23.908,
R3_strict9,unfrozen_direct,jiufu_4f7144680fca9d_first30,FN,,25.962,
R3_strict9,unfrozen_direct,jiufu_4f7144680fca9d_first30,FN,,27.037,
R3_strict9,unfrozen_direct,jiufu_4f7144680fca9d_first30,FN,,27.94,
R3_strict9,unfrozen_direct,jiufu_4f7144680fca9d_first30,FN,,29.382,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,TP,14.13793103448276,14.163,0.02506896551724047
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,TP,25.977011494252874,25.793,0.184011494252875
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,TP,27.1264367816092,27.272,0.145563218390798
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FP,5.517241379310345,,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FP,12.183908045977011,,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FP,16.20689655172414,,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FP,17.471264367816094,,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FP,18.505747126436784,,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FP,23.5632183908046,,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FP,28.620689655172416,,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FN,,1.002,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FN,,1.668,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FN,,3.567,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FN,,4.708,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FN,,13.043,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FN,,17.158,
R3_strict9,original_pipeline,jiufu_cc60214ff2d564_first30,FN,,19.408,
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,TP,0.8045977011494253,1.002,0.1974022988505747
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,TP,1.6091954022988506,1.668,0.05880459770114932
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,TP,3.563218390804598,3.567,0.003781609195402158
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,TP,4.482758620689656,4.708,0.2252413793103445
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,TP,12.988505747126435,13.043,0.05449425287356391
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,TP,14.252873563218392,14.163,0.0898735632183918
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,TP,17.24137931034483,17.158,0.08337931034482793
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,TP,19.655172413793107,19.408,0.2471724137931055
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,TP,25.74712643678161,25.793,0.045873563218389535
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,FP,2.413793103448276,,
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,FP,5.74712643678161,,
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,FP,16.436781609195403,,
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,FP,28.27586206896552,,
R3_strict9,frozen_direct,jiufu_cc60214ff2d564_first30,FN,,27.272,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,TP,1.6091954022988506,1.668,0.05880459770114932
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,TP,3.563218390804598,3.567,0.003781609195402158
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,TP,4.597701149425288,4.708,0.11029885057471223
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,TP,12.758620689655173,13.043,0.28437931034482666
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,TP,14.022988505747128,14.163,0.14001149425287274
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,TP,25.977011494252874,25.793,0.184011494252875
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FP,0.574712643678161,,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FP,2.528735632183908,,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FP,5.6321839080459775,,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FP,10.57471264367816,,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FP,18.27586206896552,,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FP,20.0,,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FP,24.59770114942529,,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FP,27.70114942528736,,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FN,,1.002,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FN,,17.158,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FN,,19.408,
R3_strict9,unfrozen_direct,jiufu_cc60214ff2d564_first30,FN,,27.272,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,TP,8.735632183908047,8.64,0.09563218390804629
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,TP,10.689655172413794,10.84,0.15034482758620626
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,TP,12.758620689655173,12.707,0.05162068965517186
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,TP,18.85057471264368,19.045,0.1944252873563208
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,TP,22.52873563218391,22.667,0.13826436781609175
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,TP,27.81609195402299,27.703,0.1130919540229911
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FP,0.3448275862068966,,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FP,1.4942528735632186,,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FP,2.6436781609195403,,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FP,4.367816091954023,,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FP,6.551724137931035,,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FP,19.655172413793107,,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FP,21.03448275862069,,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FN,,2.262,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FN,,3.99,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FN,,6.042,
R3_strict9,original_pipeline,jiufu_55441b4c6fe974_first30,FN,,29.973,
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,TP,2.298850574712644,2.262,0.03685057471264397
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,TP,8.85057471264368,8.64,0.21057471264367855
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,TP,10.689655172413794,10.84,0.15034482758620626
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,TP,12.643678160919542,12.707,0.06332183908045863
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,TP,18.965517241379317,19.045,0.07948275862068499
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,TP,22.52873563218391,22.667,0.13826436781609175
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,TP,27.70114942528736,27.703,0.001850574712641162
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,FP,4.367816091954023,,
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,FP,7.471264367816093,,
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,FP,17.586206896551726,,
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,FP,20.0,,
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,FP,21.03448275862069,,
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,FN,,3.99,
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,FN,,6.042,
R3_strict9,frozen_direct,jiufu_55441b4c6fe974_first30,FN,,29.973,
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,TP,2.0689655172413794,2.262,0.19303448275862056
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,TP,4.252873563218391,3.99,0.26287356321839095
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,TP,8.39080459770115,8.64,0.2491954022988505
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,TP,10.689655172413794,10.84,0.15034482758620626
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,TP,12.758620689655173,12.707,0.05162068965517186
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,TP,18.85057471264368,19.045,0.1944252873563208
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,TP,22.52873563218391,22.667,0.13826436781609175
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,FP,0.3448275862068966,,
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,FP,3.218390804597701,,
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,FP,7.471264367816093,,
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,FP,9.88505747126437,,
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,FP,17.586206896551726,,
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,FP,20.919540229885055,,
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,FN,,6.042,
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,FN,,27.703,
R3_strict9,unfrozen_direct,jiufu_55441b4c6fe974_first30,FN,,29.973,
